"EFF_DATE","DP_NAME","ARTCC","DP_COMPUTER_CODE","ROUTE_PORTION_TYPE","ROUTE_NAME","BODY_SEQ","TRANSITION_COMPUTER_CODE","POINT_SEQ","POINT","ICAO_REGION_CODE","POINT_TYPE","NEXT_POINT","ARPT_RWY_ASSOC","File","Action","Mods"
"2026/05/14","KNIGHTS","ZTL","KNI4.KNI","TRANSITION","LILLS TRANSITION","1","KNI4.LILLS","10","LILLS","K7","RP   ","CLT","","2","Added",""
"2026/05/14","KNIGHTS","ZTL","KNI4.KNI","TRANSITION","LILLS TRANSITION","1","KNI4.LILLS","20","CLT","","VOR/DME","","","2","Added",""
"2026/05/14","KNIGHTS","ZTL","KNI4.KNI","TRANSITION","NEANO TRANSITION","1","KNI4.NEANO","10","NEANO","K7","RP   ","BOBZY","","2","Added",""
"2026/05/14","KNIGHTS","ZTL","KNI4.KNI","TRANSITION","NEANO TRANSITION","1","KNI4.NEANO","20","BOBZY","K7","RP   ","CLT","","2","Added",""
"2026/05/14","KNIGHTS","ZTL","KNI4.KNI","TRANSITION","NEANO TRANSITION","1","KNI4.NEANO","30","CLT","","VOR/DME","","","2","Added",""
"2026/05/14","KNIGHTS","ZTL","KNI4.KNI","TRANSITION","PEKNN TRANSITION","1","KNI4.PEKNN","10","PEKNN","K7","RP   ","GIPPR","","2","Added",""
"2026/05/14","KNIGHTS","ZTL","KNI4.KNI","TRANSITION","PEKNN TRANSITION","1","KNI4.PEKNN","20","GIPPR","K7","RP   ","CLT","","2","Added",""
"2026/05/14","KNIGHTS","ZTL","KNI4.KNI","TRANSITION","PEKNN TRANSITION","1","KNI4.PEKNN","30","CLT","","VOR/DME","","","2","Added",""
"2026/05/14","KRITR","ZTL","KRITR7.KRITR","BODY","JDEAN-KRITR","1","","10","KRITR","K7","WP   ","JDEAN","AKH/03, AKH/21, CLT/01L, CLT/18C, CLT/18L, CLT/19R, CLT/36C, CLT/36R, EQY, IPJ/05, IPJ/23, JQF/02, JQF/20, LKR, RUQ/02, RUQ/20, UZA, VUJ/04R, VUJ/22L","2","Added",""
"2026/05/14","KRITR","ZTL","KRITR7.KRITR","BODY","JDEAN-KRITR","1","","20","JDEAN","K7","WP   ","","AKH/03, AKH/21, CLT/01L, CLT/18C, CLT/18L, CLT/19R, CLT/36C, CLT/36R, EQY, IPJ/05, IPJ/23, JQF/02, JQF/20, LKR, RUQ/02, RUQ/20, UZA, VUJ/04R, VUJ/22L","2","Added",""
"2026/05/14","KRITR","ZTL","KRITR7.KRITR","TRANSITION","FILDS TRANSITION","1","KRITR7.FILDS","10","FILDS","K6","WP   ","KRITR","","2","Added",""
"2026/05/14","KRITR","ZTL","KRITR7.KRITR","TRANSITION","FILDS TRANSITION","1","KRITR7.FILDS","20","KRITR","K7","WP   ","","","2","Added",""
"2026/05/14","KRITR","ZTL","KRITR7.KRITR","TRANSITION","SMIAM TRANSITION","1","KRITR7.SMIAM","10","SMIAM","K7","WP   ","KRITR","","2","Added",""
"2026/05/14","KRITR","ZTL","KRITR7.KRITR","TRANSITION","SMIAM TRANSITION","1","KRITR7.SMIAM","20","KRITR","K7","WP   ","","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","BODY","SALVE-KUSSO","1","","10","KUSSO","K4","WP   ","SALVE","50F, 50F/17, ADS, AFW, AFW/16R, CPT, DAL/13L, DAL/13R, DAL/31L, DAL/31R, DFW/13L, DFW/13R, DFW/17C, DFW/17L, DFW/17R, DFW/18L, DFW/18R, DFW/31L, DFW/31R, DFW/35C, DFW/35L, DFW/35R, DFW/36L, DFW/36R, DTO, F41, F46, FTW, FTW/16, FTW/17, FWS/18R, FWS/36L, GKY, GKY/16, GKY/34, GPM/18, HQZ, JWY, JWY/18, JWY/36, LNC, LNC/31, LUD, LUD/17, NFW, RBD/13, RBD/17, RBD/31, RBD/35, TKI, WEA, WEA/35","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","BODY","SALVE-KUSSO","1","","20","SALVE","K4","WP   ","","50F, 50F/17, ADS, AFW, AFW/16R, CPT, DAL/13L, DAL/13R, DAL/31L, DAL/31R, DFW/13L, DFW/13R, DFW/17C, DFW/17L, DFW/17R, DFW/18L, DFW/18R, DFW/31L, DFW/31R, DFW/35C, DFW/35L, DFW/35R, DFW/36L, DFW/36R, DTO, F41, F46, FTW, FTW/16, FTW/17, FWS/18R, FWS/36L, GKY, GKY/16, GKY/34, GPM/18, HQZ, JWY, JWY/18, JWY/36, LNC, LNC/31, LUD, LUD/17, NFW, RBD/13, RBD/17, RBD/31, RBD/35, TKI, WEA, WEA/35","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","BDDAY TRANSITION","1","KUSSO3.BDDAY","10","BDDAY","K4","WP   ","MRSSH","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","BDDAY TRANSITION","1","KUSSO3.BDDAY","20","MRSSH","K4","WP   ","JJANE","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","BDDAY TRANSITION","1","KUSSO3.BDDAY","30","JJANE","K4","WP   ","THHOR","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","BDDAY TRANSITION","1","KUSSO3.BDDAY","40","THHOR","K4","WP   ","KUSSO","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","BDDAY TRANSITION","1","KUSSO3.BDDAY","50","KUSSO","K4","WP   ","","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","BSKAT TRANSITION","1","KUSSO3.BSKAT","10","BSKAT","K4","WP   ","ZACHH","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","BSKAT TRANSITION","1","KUSSO3.BSKAT","20","ZACHH","K4","WP   ","SWDIA","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","BSKAT TRANSITION","1","KUSSO3.BSKAT","30","SWDIA","K4","WP   ","ZERLU","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","BSKAT TRANSITION","1","KUSSO3.BSKAT","40","ZERLU","K4","WP   ","KUSSO","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","BSKAT TRANSITION","1","KUSSO3.BSKAT","50","KUSSO","K4","WP   ","","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","FORCK TRANSITION","1","KUSSO3.FORCK","10","FORCK","K4","WP   ","LYING","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","FORCK TRANSITION","1","KUSSO3.FORCK","20","LYING","K4","WP   ","HANUH","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","FORCK TRANSITION","1","KUSSO3.FORCK","30","HANUH","K4","WP   ","KUSSO","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","FORCK TRANSITION","1","KUSSO3.FORCK","40","KUSSO","K4","WP   ","","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","LOOSE TRANSITION","1","KUSSO3.LOOSE","10","LOOSE","K4","WP   ","TRYTN","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","LOOSE TRANSITION","1","KUSSO3.LOOSE","20","TRYTN","K4","WP   ","JAYXX","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","LOOSE TRANSITION","1","KUSSO3.LOOSE","30","JAYXX","K4","WP   ","TRRCH","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","LOOSE TRANSITION","1","KUSSO3.LOOSE","40","TRRCH","K4","WP   ","KUSSO","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","LOOSE TRANSITION","1","KUSSO3.LOOSE","50","KUSSO","K4","WP   ","","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","MRSSH TRANSITION","1","KUSSO3.MRSSH","10","MRSSH","K4","WP   ","JJANE","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","MRSSH TRANSITION","1","KUSSO3.MRSSH","20","JJANE","K4","WP   ","THHOR","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","MRSSH TRANSITION","1","KUSSO3.MRSSH","30","THHOR","K4","WP   ","KUSSO","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","MRSSH TRANSITION","1","KUSSO3.MRSSH","40","KUSSO","K4","WP   ","","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","ZALEA TRANSITION","1","KUSSO3.ZALEA","10","ZALEA","K4","WP   ","MRSSH","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","ZALEA TRANSITION","1","KUSSO3.ZALEA","20","MRSSH","K4","WP   ","JJANE","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","ZALEA TRANSITION","1","KUSSO3.ZALEA","30","JJANE","K4","WP   ","THHOR","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","ZALEA TRANSITION","1","KUSSO3.ZALEA","40","THHOR","K4","WP   ","KUSSO","","2","Added",""
"2026/05/14","KUSSO","ZFW","KUSSO3.KUSSO","TRANSITION","ZALEA TRANSITION","1","KUSSO3.ZALEA","50","KUSSO","K4","WP   ","","","2","Added",""
"2026/05/14","KWEEN","ZTL","KWEEN6.KWEEN","BODY","HMMPY-KWEEN","1","","10","KWEEN","K7","WP   ","HMMPY","AKH/03, AKH/21, CLT/01L, CLT/18C, CLT/18L, CLT/19R, CLT/36C, CLT/36R, EQY, IPJ/05, IPJ/23, JQF/02, JQF/20, LKR, RUQ/02, RUQ/20, UZA, VUJ/04R, VUJ/22L","2","Added",""
"2026/05/14","KWEEN","ZTL","KWEEN6.KWEEN","BODY","HMMPY-KWEEN","1","","20","HMMPY","K7","WP   ","","AKH/03, AKH/21, CLT/01L, CLT/18C, CLT/18L, CLT/19R, CLT/36C, CLT/36R, EQY, IPJ/05, IPJ/23, JQF/02, JQF/20, LKR, RUQ/02, RUQ/20, UZA, VUJ/04R, VUJ/22L","2","Added",""
"2026/05/14","KWEEN","ZTL","KWEEN6.KWEEN","TRANSITION","PITRW TRANSITION","1","KWEEN6.PITRW","10","PITRW","K7","WP   ","TASTY","","2","Added",""
"2026/05/14","KWEEN","ZTL","KWEEN6.KWEEN","TRANSITION","PITRW TRANSITION","1","KWEEN6.PITRW","20","TASTY","K7","WP   ","UNJAM","","2","Added",""
"2026/05/14","KWEEN","ZTL","KWEEN6.KWEEN","TRANSITION","PITRW TRANSITION","1","KWEEN6.PITRW","30","UNJAM","K7","WP   ","KWEEN","","2","Added",""
"2026/05/14","KWEEN","ZTL","KWEEN6.KWEEN","TRANSITION","PITRW TRANSITION","1","KWEEN6.PITRW","40","KWEEN","K7","WP   ","","","2","Added",""
"2026/05/14","KWEEN","ZTL","KWEEN6.KWEEN","TRANSITION","UNJAM TRANSITION","1","KWEEN6.UNJAM","10","UNJAM","K7","WP   ","KWEEN","","2","Added",""
"2026/05/14","KWEEN","ZTL","KWEEN6.KWEEN","TRANSITION","UNJAM TRANSITION","1","KWEEN6.UNJAM","20","KWEEN","K7","WP   ","","","2","Added",""
"2026/05/14","LAMPS","ZFW","LAMPS9.AGJ","TRANSITION","STONEWALL TRANSITION","1","LAMPS9.STV","10","STV","","VORTAC","AGJ","","2","Added",""
"2026/05/14","LAMPS","ZFW","LAMPS9.AGJ","TRANSITION","STONEWALL TRANSITION","1","LAMPS9.STV","20","AGJ","","VORTAC","","","2","Added",""
"2026/05/14","LAMPS","ZFW","LAMPS9.AGJ","TRANSITION","WACO TRANSITION","1","LAMPS9.ACT","10","ACT","","VORTAC","SONET","","2","Added",""
"2026/05/14","LAMPS","ZFW","LAMPS9.AGJ","TRANSITION","WACO TRANSITION","1","LAMPS9.ACT","20","SONET","K4","RP   ","AGJ","","2","Added",""
"2026/05/14","LAMPS","ZFW","LAMPS9.AGJ","TRANSITION","WACO TRANSITION","1","LAMPS9.ACT","30","AGJ","","VORTAC","","","2","Added",""
"2026/05/14","LILLS","ZTL","LILLS4.LILLS","BODY","LAMDE-LILLS","1","","10","LILLS","K7","RP   ","LAMDE","AKH/03, AKH/21, CLT/01L, CLT/18C, CLT/18L, CLT/19R, CLT/36C, CLT/36R, EQY, IPJ/05, IPJ/23, JQF/02, JQF/20, LKR, RUQ/02, RUQ/20, UZA, VUJ/04R, VUJ/22L","2","Added",""
"2026/05/14","LILLS","ZTL","LILLS4.LILLS","BODY","LAMDE-LILLS","1","","20","LAMDE","K7","WP   ","","AKH/03, AKH/21, CLT/01L, CLT/18C, CLT/18L, CLT/19R, CLT/36C, CLT/36R, EQY, IPJ/05, IPJ/23, JQF/02, JQF/20, LKR, RUQ/02, RUQ/20, UZA, VUJ/04R, VUJ/22L","2","Added",""
"2026/05/14","LIZRD","ZOA","LIZRD6.LIZRD","BODY","LIZRD","1","","10","LIZRD","K2","RP   ","","APC/19L, APC/19R, APC/24","2","Added",""
"2026/05/14","LIZRD","ZOA","LIZRD6.LIZRD","BODY","SGD-LIZRD","1","","10","LIZRD","K2","RP   ","SGD","APC/01L, APC/01R","2","Added",""
"2026/05/14","LIZRD","ZOA","LIZRD6.LIZRD","BODY","SGD-LIZRD","1","","20","SGD","","VORTAC","","APC/01L, APC/01R","2","Added",""
"2026/05/14","LIZRD","ZOA","LIZRD6.LIZRD","TRANSITION","CROIT TRANSITION","1","LIZRD6.CROIT","10","CROIT","K2","RP   ","LIZRD","","2","Added",""
"2026/05/14","LIZRD","ZOA","LIZRD6.LIZRD","TRANSITION","CROIT TRANSITION","1","LIZRD6.CROIT","20","LIZRD","K2","RP   ","","","2","Added",""
"2026/05/14","LIZRD","ZOA","LIZRD6.LIZRD","TRANSITION","OAKLAND TRANSITION","1","LIZRD6.OAK","10","OAK","","VOR/DME","SABLO","","2","Added",""
"2026/05/14","LIZRD","ZOA","LIZRD6.LIZRD","TRANSITION","OAKLAND TRANSITION","1","LIZRD6.OAK","20","SABLO","K2","RP   ","LIZRD","","2","Added",""
"2026/05/14","LIZRD","ZOA","LIZRD6.LIZRD","TRANSITION","OAKLAND TRANSITION","1","LIZRD6.OAK","30","LIZRD","K2","RP   ","","","2","Added",""
"2026/05/14","LIZRD","ZOA","LIZRD6.LIZRD","TRANSITION","POINT REYES TRANSITION","1","LIZRD6.PYE","10","PYE","","VOR/DME","LAKCI","","2","Added",""
"2026/05/14","LIZRD","ZOA","LIZRD6.LIZRD","TRANSITION","POINT REYES TRANSITION","1","LIZRD6.PYE","20","LAKCI","K2","RP   ","LIZRD","","2","Added",""
"2026/05/14","LIZRD","ZOA","LIZRD6.LIZRD","TRANSITION","POINT REYES TRANSITION","1","LIZRD6.PYE","30","LIZRD","K2","RP   ","","","2","Added",""
"2026/05/14","MAREO","ZID","MAREO1.MAREO","BODY","LUIJE-MAREO","1","","10","MAREO","K5","WP   ","LUIJE","EYE, GEZ/01, GEZ/19, HFY, IND, MQJ, TYQ, UMP","2","Added",""
"2026/05/14","MAREO","ZID","MAREO1.MAREO","BODY","LUIJE-MAREO","1","","20","LUIJE","K5","WP   ","","EYE, GEZ/01, GEZ/19, HFY, IND, MQJ, TYQ, UMP","2","Added",""
"2026/05/14","MAREO","ZID","MAREO1.MAREO","TRANSITION","KLYNE TRANSITION","1","MAREO1.KLYNE","10","KLYNE","K5","WP   ","BDOCK","","2","Added",""
"2026/05/14","MAREO","ZID","MAREO1.MAREO","TRANSITION","KLYNE TRANSITION","1","MAREO1.KLYNE","20","BDOCK","K5","WP   ","MAREO","","2","Added",""
"2026/05/14","MAREO","ZID","MAREO1.MAREO","TRANSITION","KLYNE TRANSITION","1","MAREO1.KLYNE","30","MAREO","K5","WP   ","","","2","Added",""
"2026/05/14","MAREO","ZID","MAREO1.MAREO","TRANSITION","UKATS TRANSITION","1","MAREO1.UKATS","10","UKATS","K5","WP   ","BDOCK","","2","Added",""
"2026/05/14","MAREO","ZID","MAREO1.MAREO","TRANSITION","UKATS TRANSITION","1","MAREO1.UKATS","20","BDOCK","K5","WP   ","MAREO","","2","Added",""
"2026/05/14","MAREO","ZID","MAREO1.MAREO","TRANSITION","UKATS TRANSITION","1","MAREO1.UKATS","30","MAREO","K5","WP   ","","","2","Added",""
"2026/05/14","MINDEN","ZOA","MINDN3.VIKES","BODY","IBWIC-VIKES","1","","10","VIKES","K2","RP   ","OZEDU","MEV/34","2","Added",""
"2026/05/14","MINDEN","ZOA","MINDN3.VIKES","BODY","IBWIC-VIKES","1","","20","OZEDU","K2","WP   ","IBWIC","MEV/34","2","Added",""
"2026/05/14","MINDEN","ZOA","MINDN3.VIKES","BODY","IBWIC-VIKES","1","","30","IBWIC","K2","WP   ","","MEV/34","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","BODY","CUZNO-NANDR","1","","10","NANDR","K4","WP   ","CUZNO","50F/17, ADS/16, ADS/34, AFW/16L, AFW/16R, AFW/34L, AFW/34R, CPT/15, CPT/33, DTO/18L, DTO/18R, DTO/36L, DTO/36R, F46/17, F46/35, FTW/16, FTW/17, FTW/34, FTW/35, FWS/18R, FWS/36L, GKY/16, GKY/34, GPM/18, GPM/36, HQZ/18, HQZ/36, LNC/13, LNC/31, LUD/17, NFW/18, NFW/36, RBD/13, RBD/17, RBD/31, RBD/35, TKI/18, TKI/36, WEA/17, WEA/35","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","BODY","CUZNO-NANDR","1","","20","CUZNO","K4","WP   ","","50F/17, ADS/16, ADS/34, AFW/16L, AFW/16R, AFW/34L, AFW/34R, CPT/15, CPT/33, DTO/18L, DTO/18R, DTO/36L, DTO/36R, F46/17, F46/35, FTW/16, FTW/17, FTW/34, FTW/35, FWS/18R, FWS/36L, GKY/16, GKY/34, GPM/18, GPM/36, HQZ/18, HQZ/36, LNC/13, LNC/31, LUD/17, NFW/18, NFW/36, RBD/13, RBD/17, RBD/31, RBD/35, TKI/18, TKI/36, WEA/17, WEA/35","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","EAKER TRANSITION","1","NANDR4.EAKER","10","EAKER","K4","RP   ","GRABE","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","EAKER TRANSITION","1","NANDR4.EAKER","20","GRABE","K4","RP   ","NANDR","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","EAKER TRANSITION","1","NANDR4.EAKER","30","NANDR","K4","WP   ","","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","MC ALESTER TRANSITION","1","NANDR4.MLC","10","MLC","","TACAN","TIKYS","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","MC ALESTER TRANSITION","1","NANDR4.MLC","20","TIKYS","K4","RP   ","AKUNA","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","MC ALESTER TRANSITION","1","NANDR4.MLC","30","AKUNA","K4","WP   ","NANDR","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","MC ALESTER TRANSITION","1","NANDR4.MLC","40","NANDR","K4","WP   ","","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","OKMULGEE TRANSITION","1","NANDR4.OKM","10","OKM","","VOR/DME","EAKER","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","OKMULGEE TRANSITION","1","NANDR4.OKM","20","EAKER","K4","RP   ","GRABE","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","OKMULGEE TRANSITION","1","NANDR4.OKM","30","GRABE","K4","RP   ","NANDR","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","OKMULGEE TRANSITION","1","NANDR4.OKM","40","NANDR","K4","WP   ","","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","ROLLS TRANSITION","1","NANDR4.ROLLS","10","ROLLS","K4","RP   ","MRMAC","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","ROLLS TRANSITION","1","NANDR4.ROLLS","20","MRMAC","K4","RP   ","ADM","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","ROLLS TRANSITION","1","NANDR4.ROLLS","30","ADM","","VORTAC","LOWGN","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","ROLLS TRANSITION","1","NANDR4.ROLLS","40","LOWGN","K4","RP   ","NANDR","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","ROLLS TRANSITION","1","NANDR4.ROLLS","50","NANDR","K4","WP   ","","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","TULSA TRANSITION","1","NANDR4.TUL","10","TUL","","VORTAC","ZEMMA","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","TULSA TRANSITION","1","NANDR4.TUL","20","ZEMMA","K4","RP   ","BLECO","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","TULSA TRANSITION","1","NANDR4.TUL","30","BLECO","K4","RP   ","NANDR","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","TULSA TRANSITION","1","NANDR4.TUL","40","NANDR","K4","WP   ","","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","WILL ROGERS TRANSITION","1","NANDR4.IRW","10","IRW","","VORTAC","ZEMMA","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","WILL ROGERS TRANSITION","1","NANDR4.IRW","20","ZEMMA","K4","RP   ","BLECO","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","WILL ROGERS TRANSITION","1","NANDR4.IRW","30","BLECO","K4","RP   ","NANDR","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","WILL ROGERS TRANSITION","1","NANDR4.IRW","40","NANDR","K4","WP   ","","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","ZEMMA TRANSITION","1","NANDR4.ZEMMA","10","ZEMMA","K4","RP   ","BLECO","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","ZEMMA TRANSITION","1","NANDR4.ZEMMA","20","BLECO","K4","RP   ","NANDR","","2","Added",""
"2026/05/14","NANDR","ZFW","NANDR4.NANDR","TRANSITION","ZEMMA TRANSITION","1","NANDR4.ZEMMA","30","NANDR","K4","WP   ","","","2","Added",""
"2026/05/14","NEWHALL","ZLA","NUAL2.IPIHO","BODY","IPIHO","1","","10","IPIHO","K2","RP   ","","VNY/16L, VNY/16R, VNY/34L, VNY/34R","2","Added",""
"2026/05/14","NEWHALL","ZLA","NUAL2.IPIHO","TRANSITION","DAGGETT TRANSITION","1","NUAL2.DAG","10","DAG","","VORTAC","ETHER","","2","Added",""
"2026/05/14","NEWHALL","ZLA","NUAL2.IPIHO","TRANSITION","DAGGETT TRANSITION","1","NUAL2.DAG","20","ETHER","K2","RP   ","PMD","","2","Added",""
"2026/05/14","NEWHALL","ZLA","NUAL2.IPIHO","TRANSITION","DAGGETT TRANSITION","1","NUAL2.DAG","30","PMD","","VORTAC","BOGET","","2","Added",""
"2026/05/14","NEWHALL","ZLA","NUAL2.IPIHO","TRANSITION","DAGGETT TRANSITION","1","NUAL2.DAG","40","BOGET","K2","RP   ","SLAPP","","2","Added",""
"2026/05/14","NEWHALL","ZLA","NUAL2.IPIHO","TRANSITION","DAGGETT TRANSITION","1","NUAL2.DAG","50","SLAPP","K2","RP   ","LANGE","","2","Added",""
"2026/05/14","NEWHALL","ZLA","NUAL2.IPIHO","TRANSITION","DAGGETT TRANSITION","1","NUAL2.DAG","60","LANGE","K2","RP   ","TWINE","","2","Added",""
"2026/05/14","NEWHALL","ZLA","NUAL2.IPIHO","TRANSITION","DAGGETT TRANSITION","1","NUAL2.DAG","70","TWINE","K2","RP   ","IPIHO","","2","Added",""
"2026/05/14","NEWHALL","ZLA","NUAL2.IPIHO","TRANSITION","DAGGETT TRANSITION","1","NUAL2.DAG","80","IPIHO","K2","RP   ","","","2","Added",""
"2026/05/14","NEWHALL","ZLA","NUAL2.IPIHO","TRANSITION","PALMDALE TRANSITION","1","NUAL2.PMD","10","PMD","","VORTAC","BOGET","","2","Added",""
"2026/05/14","NEWHALL","ZLA","NUAL2.IPIHO","TRANSITION","PALMDALE TRANSITION","1","NUAL2.PMD","20","BOGET","K2","RP   ","SLAPP","","2","Added",""
"2026/05/14","NEWHALL","ZLA","NUAL2.IPIHO","TRANSITION","PALMDALE TRANSITION","1","NUAL2.PMD","30","SLAPP","K2","RP   ","LANGE","","2","Added",""
"2026/05/14","NEWHALL","ZLA","NUAL2.IPIHO","TRANSITION","PALMDALE TRANSITION","1","NUAL2.PMD","40","LANGE","K2","RP   ","TWINE","","2","Added",""
"2026/05/14","NEWHALL","ZLA","NUAL2.IPIHO","TRANSITION","PALMDALE TRANSITION","1","NUAL2.PMD","50","TWINE","K2","RP   ","IPIHO","","2","Added",""
"2026/05/14","NEWHALL","ZLA","NUAL2.IPIHO","TRANSITION","PALMDALE TRANSITION","1","NUAL2.PMD","60","IPIHO","K2","RP   ","","","2","Added",""
"2026/05/14","NICQE","ZLC","NICQE1.NICQE","BODY","NICQE","1","","10","NICQE","K1","RP   ","","COD/04, COD/22","2","Added",""
"2026/05/14","NICQE","ZLC","NICQE1.NICQE","TRANSITION","CRANY TRANSITION","1","NICQE1.CRANY","10","CRANY","K1","RP   ","NICQE","","2","Added",""
"2026/05/14","NICQE","ZLC","NICQE1.NICQE","TRANSITION","CRANY TRANSITION","1","NICQE1.CRANY","20","NICQE","K1","RP   ","","","2","Added",""
"2026/05/14","NICQE","ZLC","NICQE1.NICQE","TRANSITION","NEEDS TRANSITION","1","NICQE1.NEEDS","10","NEEDS","K1","RP   ","HIZER","","2","Added",""
"2026/05/14","NICQE","ZLC","NICQE1.NICQE","TRANSITION","NEEDS TRANSITION","1","NICQE1.NEEDS","20","HIZER","K1","WP   ","BUCKS","","2","Added",""
"2026/05/14","NICQE","ZLC","NICQE1.NICQE","TRANSITION","NEEDS TRANSITION","1","NICQE1.NEEDS","30","BUCKS","K1","WP   ","NICQE","","2","Added",""
"2026/05/14","NICQE","ZLC","NICQE1.NICQE","TRANSITION","NEEDS TRANSITION","1","NICQE1.NEEDS","40","NICQE","K1","RP   ","","","2","Added",""
"2026/05/14","NICQE","ZLC","NICQE1.NICQE","TRANSITION","ZURNA TRANSITION","1","NICQE1.ZURNA","10","ZURNA","K1","RP   ","NICQE","","2","Added",""
"2026/05/14","NICQE","ZLC","NICQE1.NICQE","TRANSITION","ZURNA TRANSITION","1","NICQE1.ZURNA","20","NICQE","K1","RP   ","","","2","Added",""
