procedureKey,procedureType,bodyPathKey,transitionPathKey,bodyStartPointKey,bodyEndPointKey,transitionStartPointKey,transitionEndPointKey,joinPointKey,joinStatus
PROCEDURE:DP:SWTSR7.SWTSR,DP,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:BODY:BARYY-SWTSR:1:,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:TRANSITION:TIKYS_TRANSITION:1:SWTSR7.TIKYS,POINT:FIX:BARYY:K4,POINT:FIX:SWTSR:K4,POINT:FIX:SWTSR:K4,POINT:FIX:TIKYS:K4,POINT:FIX:SWTSR:K4,matched
PROCEDURE:DP:SWTSR7.SWTSR,DP,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:BODY:BARYY-SWTSR:1:,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:TRANSITION:TULSA_TRANSITION:1:SWTSR7.TUL,POINT:FIX:BARYY:K4,POINT:FIX:SWTSR:K4,POINT:FIX:SWTSR:K4,POINT:NAVAID:TUL:VORTAC:US:OK:TULSA,POINT:FIX:SWTSR:K4,matched
PROCEDURE:DP:SWTSR7.SWTSR,DP,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:BODY:BARYY-SWTSR:1:,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:TRANSITION:WILL_ROGERS_TRANSITION:1:SWTSR7.IRW,POINT:FIX:BARYY:K4,POINT:FIX:SWTSR:K4,POINT:FIX:SWTSR:K4,POINT:NAVAID:IRW:VORTAC:US:OK:OKLAHOMA_CITY,POINT:FIX:SWTSR:K4,matched
PROCEDURE:DP:SWTSR7.SWTSR,DP,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:BODY:BARYY-SWTSR:1:,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:TRANSITION:ZEMMA_TRANSITION:1:SWTSR7.ZEMMA,POINT:FIX:BARYY:K4,POINT:FIX:SWTSR:K4,POINT:FIX:SWTSR:K4,POINT:FIX:ZEMMA:K4,POINT:FIX:SWTSR:K4,matched
PROCEDURE:DP:SWTSR7.SWTSR,DP,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:BODY:DRSET-SWTSR:1:,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:TRANSITION:ARDMORE_TRANSITION:1:SWTSR7.ADM,POINT:FIX:DRSET:K4,POINT:FIX:SWTSR:K4,POINT:FIX:SWTSR:K4,POINT:NAVAID:ADM:VORTAC:US:OK:ARDMORE,POINT:FIX:SWTSR:K4,matched
PROCEDURE:DP:SWTSR7.SWTSR,DP,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:BODY:DRSET-SWTSR:1:,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:TRANSITION:BLECO_TRANSITION:1:SWTSR7.BLECO,POINT:FIX:DRSET:K4,POINT:FIX:SWTSR:K4,POINT:FIX:SWTSR:K4,POINT:FIX:BLECO:K4,POINT:FIX:SWTSR:K4,matched
PROCEDURE:DP:SWTSR7.SWTSR,DP,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:BODY:DRSET-SWTSR:1:,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:TRANSITION:EAKER_TRANSITION:1:SWTSR7.EAKER,POINT:FIX:DRSET:K4,POINT:FIX:SWTSR:K4,POINT:FIX:SWTSR:K4,POINT:FIX:EAKER:K4,POINT:FIX:SWTSR:K4,matched
PROCEDURE:DP:SWTSR7.SWTSR,DP,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:BODY:DRSET-SWTSR:1:,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:TRANSITION:GRABE_TRANSITION:1:SWTSR7.GRABE,POINT:FIX:DRSET:K4,POINT:FIX:SWTSR:K4,POINT:FIX:SWTSR:K4,POINT:FIX:GRABE:K4,POINT:FIX:SWTSR:K4,matched
PROCEDURE:DP:SWTSR7.SWTSR,DP,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:BODY:DRSET-SWTSR:1:,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:TRANSITION:MC_ALESTER_TRANSITION:1:SWTSR7.MLC,POINT:FIX:DRSET:K4,POINT:FIX:SWTSR:K4,POINT:FIX:SWTSR:K4,POINT:NAVAID:MLC:TACAN:US:OK:MC_ALESTER,POINT:FIX:SWTSR:K4,matched
PROCEDURE:DP:SWTSR7.SWTSR,DP,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:BODY:DRSET-SWTSR:1:,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:TRANSITION:OKMULGEE_TRANSITION:1:SWTSR7.OKM,POINT:FIX:DRSET:K4,POINT:FIX:SWTSR:K4,POINT:FIX:SWTSR:K4,POINT:NAVAID:OKM:VOR/DME:US:OK:OKMULGEE,POINT:FIX:SWTSR:K4,matched
PROCEDURE:DP:SWTSR7.SWTSR,DP,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:BODY:DRSET-SWTSR:1:,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:TRANSITION:ROLLS_TRANSITION:1:SWTSR7.ROLLS,POINT:FIX:DRSET:K4,POINT:FIX:SWTSR:K4,POINT:FIX:SWTSR:K4,POINT:FIX:ROLLS:K4,POINT:FIX:SWTSR:K4,matched
PROCEDURE:DP:SWTSR7.SWTSR,DP,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:BODY:DRSET-SWTSR:1:,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:TRANSITION:TIKYS_TRANSITION:1:SWTSR7.TIKYS,POINT:FIX:DRSET:K4,POINT:FIX:SWTSR:K4,POINT:FIX:SWTSR:K4,POINT:FIX:TIKYS:K4,POINT:FIX:SWTSR:K4,matched
PROCEDURE:DP:SWTSR7.SWTSR,DP,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:BODY:DRSET-SWTSR:1:,PROC_PATH:PROCEDURE:DP:SWTSR7.SWTSR:TRANSITION:TULSA_TRANSITION:1:SWTSR7.TUL,POINT:FIX:DRSET:K4,POINT:FIX:SWTSR:K4,POINT:FIX:SWTSR:K4,POINT:NAVAID:TUL:VORTAC:US:OK:TULSA,POINT:FIX:SWTSR:K4,matched
