airwayKey,airwayPathKey,fromOccurrenceKey,toOccurrenceKey,fromPointKey,toPointKey,fromPointSeq,toPointSeq,magCourse,oppositeMagCourse,minEnrouteAltFt,minEnrouteAltOppositeFt,gpsMinEnrouteAltFt,gapFlag,signalGapFlag,dogleg,forwardEndpointResolved,reverseDirectionEvidence,reverseEvidenceStatus,sourceTable,sourceRowId
AIRWAY:A517,AIRWAY_PATH:A517:C,AWY_OCC:A517:C:10,AWY_OCC:A517:C:20,POINT:FIX:ZPATA:TJ,POINT:NAVAID:PJM:VOR/DME:AN::PHILIPSBURG,10,20,348.22,168.13,6000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,98
AIRWAY:A554,AIRWAY_PATH:A554:C,AWY_OCC:A554:C:10,AWY_OCC:A554:C:20,POINT:FIX:LAMER:K,POINT:FIX:RODRK:K,10,20,189.99,9.97,,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,100
AIRWAY:A554,AIRWAY_PATH:A554:C,AWY_OCC:A554:C:20,AWY_OCC:A554:C:30,POINT:FIX:RODRK:K,POINT:FIX:CERDA:K,20,30,188.24,8.24,,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,101
AIRWAY:A554,AIRWAY_PATH:A554:C,AWY_OCC:A554:C:30,AWY_OCC:A554:C:40,POINT:FIX:CERDA:K,POINT:FIX:EYSEL:K,30,40,233.89,53.56,,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,102
AIRWAY:A554,AIRWAY_PATH:A554:C,AWY_OCC:A554:C:40,AWY_OCC:A554:C:50,POINT:FIX:EYSEL:K,POINT:FIX:NETTA:K,40,50,235.08,54.63,,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,103
AIRWAY:A554,AIRWAY_PATH:A554:C,AWY_OCC:A554:C:50,AWY_OCC:A554:C:60,POINT:FIX:NETTA:K,POINT:NAVAID:GTK:VOR/DME:TC::GRAND_TURK_ISLAND,50,60,230.07,49.95,,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,104
AIRWAY:A554,AIRWAY_PATH:A554:C,AWY_OCC:A554:C:60,AWY_OCC:A554:C:70,POINT:NAVAID:GTK:VOR/DME:TC::GRAND_TURK_ISLAND,POINT:FIX:TAANA:K,60,70,174.14,354.2,,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,105
AIRWAY:A554,AIRWAY_PATH:A554:C,AWY_OCC:A554:C:70,AWY_OCC:A554:C:80,POINT:FIX:TAANA:K,POINT:FIX:SEKAR:MD,70,80,173.23,353.3,,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,106
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:10,AWY_OCC:A555:C:20,POINT:FIX:ILURI:K,POINT:FIX:PORQE:TI,10,20,321.45,141.16,12000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,108
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:100,AWY_OCC:A555:C:110,POINT:FIX:KARRN:K,POINT:FIX:SEBUG:K,100,110,314.31,134.13,2000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,117
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:110,AWY_OCC:A555:C:120,POINT:FIX:SEBUG:K,POINT:FIX:COCBU:K,110,120,314.16,134.01,2000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,118
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:120,AWY_OCC:A555:C:130,POINT:FIX:COCBU:K,POINT:NAVAID:GTK:VOR/DME:TC::GRAND_TURK_ISLAND,120,130,313.96,133.79,2000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,119
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:130,AWY_OCC:A555:C:140,POINT:NAVAID:GTK:VOR/DME:TC::GRAND_TURK_ISLAND,POINT:FIX:MAYAG:K7,130,140,310.68,130.49,2000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,120
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:140,AWY_OCC:A555:C:150,POINT:FIX:MAYAG:K7,POINT:FIX:RATTL:K,140,150,310.49,130.31,2000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,121
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:150,AWY_OCC:A555:C:160,POINT:FIX:RATTL:K,POINT:FIX:EGANN:K7,150,160,310.31,130.27,2000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,122
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:160,AWY_OCC:A555:C:170,POINT:FIX:EGANN:K7,POINT:FIX:MICAS:K7,160,170,310.27,130.19,2000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,123
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:170,AWY_OCC:A555:C:180,POINT:FIX:MICAS:K7,POINT:FIX:BTLER:K,170,180,308.41,128.32,2000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,124
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:180,AWY_OCC:A555:C:190,POINT:FIX:BTLER:K,POINT:FIX:GUANA:K,180,190,310.75,130.63,2000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,125
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:190,AWY_OCC:A555:C:200,POINT:FIX:GUANA:K,POINT:FIX:INDEE:K,190,200,310.53,129.36,2000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,126
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:20,AWY_OCC:A555:C:30,POINT:FIX:PORQE:TI,POINT:NAVAID:COY:VOR/DME:US:VI:ST_CROIX,20,30,321.19,140.99,6000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,109
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:200,AWY_OCC:A555:C:210,POINT:FIX:INDEE:K,POINT:FIX:DUKKY:K7,200,210,309.07,128.31,2000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,127
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:210,AWY_OCC:A555:C:220,POINT:FIX:DUKKY:K7,POINT:FIX:GEROT:K,210,220,316.14,135.54,3000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,128
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:220,AWY_OCC:A555:C:230,POINT:FIX:GEROT:K,POINT:FIX:DONEZ:K,220,230,312.01,131.88,3000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,129
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:230,AWY_OCC:A555:C:240,POINT:FIX:DONEZ:K,POINT:FIX:BOSAR:MY,230,240,311.88,131.64,3000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,130
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:240,AWY_OCC:A555:C:250,POINT:FIX:BOSAR:MY,POINT:FIX:LEPAS:MY,240,250,311.64,131.58,3000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,131
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:250,AWY_OCC:A555:C:260,POINT:FIX:LEPAS:MY,POINT:NAVAID:ZQA:VOR/DME:BS::NASSAU,250,260,311.57,131.39,1500,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,132
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:260,AWY_OCC:A555:C:270,POINT:NAVAID:ZQA:VOR/DME:BS::NASSAU,POINT:FIX:HINZY:MY,260,270,298.4,118.3,2000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,133
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:270,AWY_OCC:A555:C:280,POINT:FIX:HINZY:MY,POINT:FIX:PRUNE:MY,270,280,298.3,118.18,2000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,134
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:280,AWY_OCC:A555:C:290,POINT:FIX:PRUNE:MY,POINT:FIX:RAJAY:MY,280,290,296.18,116.08,4000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,135
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:290,AWY_OCC:A555:C:300,POINT:FIX:RAJAY:MY,POINT:NAVAID:ZBV:VOR/DME:BS::BIMINI,290,300,296.09,115.61,4000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,136
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:30,AWY_OCC:A555:C:40,POINT:NAVAID:COY:VOR/DME:US:VI:ST_CROIX,POINT:FIX:VEDAS:TJ,30,40,292.43,112.16,6000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,110
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:40,AWY_OCC:A555:C:50,POINT:FIX:VEDAS:TJ,POINT:FIX:TUUNA:TJ,40,50,292.16,112.07,6000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,111
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:50,AWY_OCC:A555:C:60,POINT:FIX:TUUNA:TJ,POINT:NAVAID:DDP:NDB:US:PR:SAN_JUAN,50,60,327.94,147.59,6000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,112
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:60,AWY_OCC:A555:C:70,POINT:NAVAID:DDP:NDB:US:PR:SAN_JUAN,POINT:FIX:IDAHO:TJ,60,70,317.91,137.04,2000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,113
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:70,AWY_OCC:A555:C:80,POINT:FIX:IDAHO:TJ,POINT:FIX:HARDE:TJ,70,80,314.96,134.57,2000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,114
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:80,AWY_OCC:A555:C:90,POINT:FIX:HARDE:TJ,POINT:FIX:GRADI:K,80,90,314.94,134.66,2000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,115
AIRWAY:A555,AIRWAY_PATH:A555:C,AWY_OCC:A555:C:90,AWY_OCC:A555:C:100,POINT:FIX:GRADI:K,POINT:FIX:KARRN:K,90,100,314.47,134.44,2000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,116
AIRWAY:A578,AIRWAY_PATH:A578:C,AWY_OCC:A578:C:10,AWY_OCC:A578:C:20,POINT:NAVAID:PNI:NDB/DME:FM::POHNPEI_ISLAND,POINT:FIX:AFOYU:K2,10,20,124.59,304.47,18000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,138
AIRWAY:A578,AIRWAY_PATH:A578:C,AWY_OCC:A578:C:20,AWY_OCC:A578:C:30,POINT:FIX:AFOYU:K2,POINT:FIX:FENSE:P,20,30,124.52,303.39,18000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,139
AIRWAY:A579,AIRWAY_PATH:A579:C,AWY_OCC:A579:C:10,AWY_OCC:A579:C:20,POINT:FIX:CARRP:P,POINT:FIX:CHEEM:P,10,20,203.68,23.53,,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,141
AIRWAY:A579,AIRWAY_PATH:A579:C,AWY_OCC:A579:C:20,AWY_OCC:A579:C:30,POINT:FIX:CHEEM:P,POINT:FIX:CROBY:P,20,30,203.36,22.2,,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,142
AIRWAY:A579,AIRWAY_PATH:A579:C,AWY_OCC:A579:C:30,AWY_OCC:A579:C:40,POINT:FIX:CROBY:P,POINT:FIX:CEBUR:P,30,40,203.17,22.11,,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,143
AIRWAY:A579,AIRWAY_PATH:A579:C,AWY_OCC:A579:C:40,AWY_OCC:A579:C:50,POINT:FIX:CEBUR:P,POINT:FIX:CUFFY:P,40,50,202.27,21.42,,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,144
AIRWAY:A590,AIRWAY_PATH:A590:A,AWY_OCC:A590:A:10,AWY_OCC:A590:A:20,POINT:FIX:PASRO:P,POINT:FIX:POWAL:P,10,20,60.74,242.79,18000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,146
AIRWAY:A590,AIRWAY_PATH:A590:A,AWY_OCC:A590:A:100,AWY_OCC:A590:A:110,POINT:FIX:SELDM:P,POINT:FIX:PORGE:PA,100,110,63.92,245.44,18000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,155
AIRWAY:A590,AIRWAY_PATH:A590:A,AWY_OCC:A590:A:110,AWY_OCC:A590:A:120,POINT:FIX:PORGE:PA,POINT:FIX:HAMND:PA,110,120,62.39,245.8,18000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,156
AIRWAY:A590,AIRWAY_PATH:A590:A,AWY_OCC:A590:A:20,AWY_OCC:A590:A:30,POINT:FIX:POWAL:P,POINT:FIX:PLADO:P,20,30,63.17,245.57,18000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,147
AIRWAY:A590,AIRWAY_PATH:A590:A,AWY_OCC:A590:A:30,AWY_OCC:A590:A:40,POINT:FIX:PLADO:P,POINT:FIX:PINSO:P,30,40,51.37,232.64,18000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,148
AIRWAY:A590,AIRWAY_PATH:A590:A,AWY_OCC:A590:A:40,AWY_OCC:A590:A:50,POINT:FIX:PINSO:P,POINT:FIX:POOFF:P,40,50,58.52,240.68,18000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,149
AIRWAY:A590,AIRWAY_PATH:A590:A,AWY_OCC:A590:A:50,AWY_OCC:A590:A:60,POINT:FIX:POOFF:P,POINT:FIX:PINTT:P,50,60,60.54,242.71,18000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,150
AIRWAY:A590,AIRWAY_PATH:A590:A,AWY_OCC:A590:A:60,AWY_OCC:A590:A:70,POINT:FIX:PINTT:P,POINT:FIX:PTZGR:P,60,70,62.8,243.67,18000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,151
AIRWAY:A590,AIRWAY_PATH:A590:A,AWY_OCC:A590:A:70,AWY_OCC:A590:A:80,POINT:FIX:PTZGR:P,POINT:FIX:PUGGY:P,70,80,63.04,244.21,18000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,152
AIRWAY:A590,AIRWAY_PATH:A590:A,AWY_OCC:A590:A:80,AWY_OCC:A590:A:90,POINT:FIX:PUGGY:P,POINT:FIX:POETT:P,80,90,62.45,243.98,18000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,153
AIRWAY:A590,AIRWAY_PATH:A590:A,AWY_OCC:A590:A:90,AWY_OCC:A590:A:100,POINT:FIX:POETT:P,POINT:FIX:SELDM:P,90,100,63.64,244.06,18000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,154
AIRWAY:A597,AIRWAY_PATH:A597:C,AWY_OCC:A597:C:10,AWY_OCC:A597:C:20,POINT:FIX:ADBON:P,POINT:FIX:OKOLE:P,10,20,322.55,144.5,18000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,158
AIRWAY:A597,AIRWAY_PATH:A597:C,AWY_OCC:A597:C:100,AWY_OCC:A597:C:110,POINT:FIX:RICHH:P,POINT:FIX:MONPI:P,100,110,332.61,153.59,5000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,167
AIRWAY:A597,AIRWAY_PATH:A597:C,AWY_OCC:A597:C:20,AWY_OCC:A597:C:30,POINT:FIX:OKOLE:P,POINT:FIX:GALSS:P,20,30,324.7,146.13,18000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,159
AIRWAY:A597,AIRWAY_PATH:A597:C,AWY_OCC:A597:C:30,AWY_OCC:A597:C:40,POINT:FIX:GALSS:P,POINT:FIX:JUNIE:PG,30,40,326.21,146.56,18000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,160
AIRWAY:A597,AIRWAY_PATH:A597:C,AWY_OCC:A597:C:40,AWY_OCC:A597:C:50,POINT:FIX:JUNIE:PG,POINT:FIX:OPLAR:PG,40,50,307.51,127.3,5000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,161
AIRWAY:A597,AIRWAY_PATH:A597:C,AWY_OCC:A597:C:50,AWY_OCC:A597:C:60,POINT:FIX:OPLAR:PG,POINT:FIX:GUMGE:PG,50,60,307.3,127.11,5000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,162
AIRWAY:A597,AIRWAY_PATH:A597:C,AWY_OCC:A597:C:60,AWY_OCC:A597:C:70,POINT:FIX:GUMGE:PG,POINT:NAVAID:UNZ:VORTAC:US:GU:AGANA,60,70,307.11,127,5000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,163
AIRWAY:A597,AIRWAY_PATH:A597:C,AWY_OCC:A597:C:70,AWY_OCC:A597:C:80,POINT:NAVAID:UNZ:VORTAC:US:GU:AGANA,POINT:FIX:WUVEN:PG,70,80,332,151.93,5000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,164
AIRWAY:A597,AIRWAY_PATH:A597:C,AWY_OCC:A597:C:80,AWY_OCC:A597:C:90,POINT:FIX:WUVEN:PG,POINT:FIX:REEDE:P,80,90,333.91,154.17,5000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,165
AIRWAY:A597,AIRWAY_PATH:A597:C,AWY_OCC:A597:C:90,AWY_OCC:A597:C:100,POINT:FIX:REEDE:P,POINT:FIX:RICHH:P,90,100,333.88,154.53,5000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,166
AIRWAY:A598,AIRWAY_PATH:A598:C,AWY_OCC:A598:C:10,AWY_OCC:A598:C:20,POINT:FIX:MARTI:P,POINT:NAVAID:MAJ:NDB/DME:MH::MAJURO_ATOLL,10,20,20.47,200.79,2300,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,169
AIRWAY:A638,AIRWAY_PATH:A638:C,AWY_OCC:A638:C:10,AWY_OCC:A638:C:20,POINT:NAVAID:STT:VOR/DME:US:VI:CHARLOTTE_AMALIE,POINT:FIX:GUYRO:TI,10,20,80,260.29,4000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,171
AIRWAY:A638,AIRWAY_PATH:A638:C,AWY_OCC:A638:C:20,AWY_OCC:A638:C:30,POINT:FIX:GUYRO:TI,POINT:FIX:SLUGO:TI,20,30,137.68,317.82,4000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,172
AIRWAY:A638,AIRWAY_PATH:A638:C,AWY_OCC:A638:C:30,AWY_OCC:A638:C:40,POINT:FIX:SLUGO:TI,POINT:NAVAID:PJM:VOR/DME:AN::PHILIPSBURG,30,40,137.77,317.94,3000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,173
AIRWAY:A699,AIRWAY_PATH:A699:C,AWY_OCC:A699:C:10,AWY_OCC:A699:C:20,POINT:FIX:SUMRS:K,POINT:FIX:LOUIZ:K,10,20,248.3,67.82,,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,175
AIRWAY:A699,AIRWAY_PATH:A699:C,AWY_OCC:A699:C:20,AWY_OCC:A699:C:30,POINT:FIX:LOUIZ:K,POINT:FIX:HOOKY:K,20,30,247.83,67.32,,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,176
AIRWAY:A699,AIRWAY_PATH:A699:C,AWY_OCC:A699:C:30,AWY_OCC:A699:C:40,POINT:FIX:HOOKY:K,POINT:FIX:NUCAR:K7,30,40,247.32,67.14,,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,177
AIRWAY:A699,AIRWAY_PATH:A699:C,AWY_OCC:A699:C:40,AWY_OCC:A699:C:50,POINT:FIX:NUCAR:K7,POINT:FIX:STIFF:K7,40,50,243.19,62.72,8000,,,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,178
AIRWAY:A699,AIRWAY_PATH:A699:C,AWY_OCC:A699:C:50,AWY_OCC:A699:C:60,POINT:FIX:STIFF:K7,POINT:FIX:RAMJT:K,50,60,243.08,62.94,8000,,,N,N,Y,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,179
AIRWAY:A699,AIRWAY_PATH:A699:C,AWY_OCC:A699:C:60,AWY_OCC:A699:C:70,POINT:FIX:RAMJT:K,POINT:FIX:PERMT:K7,60,70,242.93,62.74,8000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,180
AIRWAY:A699,AIRWAY_PATH:A699:C,AWY_OCC:A699:C:70,AWY_OCC:A699:C:80,POINT:FIX:PERMT:K7,POINT:NAVAID:PBI:VORTAC:US:FL:WEST_PALM_BEACH,70,80,237.52,57,6000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,181
AIRWAY:A756,AIRWAY_PATH:A756:C,AWY_OCC:A756:C:10,AWY_OCC:A756:C:20,POINT:FIX:BODLO:K,POINT:FIX:KNSLY:K,10,20,322.22,141.7,3000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,183
AIRWAY:A756,AIRWAY_PATH:A756:C,AWY_OCC:A756:C:20,AWY_OCC:A756:C:30,POINT:FIX:KNSLY:K,POINT:FIX:ROSEA:K,20,30,341.31,160.55,3000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,184
AIRWAY:A756,AIRWAY_PATH:A756:C,AWY_OCC:A756:C:30,AWY_OCC:A756:C:40,POINT:FIX:ROSEA:K,POINT:FIX:DUKKY:K7,30,40,340.57,160.15,3000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,185
AIRWAY:A766,AIRWAY_PATH:A766:C,AWY_OCC:A766:C:10,AWY_OCC:A766:C:20,POINT:NAVAID:SBI:VOR/DME:US:TX:SABINE_PASS,POINT:FIX:LAURL:K,10,20,136.17,316.51,11000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,187
AIRWAY:A766,AIRWAY_PATH:A766:C,AWY_OCC:A766:C:20,AWY_OCC:A766:C:30,POINT:FIX:LAURL:K,POINT:FIX:KLAMS:K,20,30,136.51,316.76,11000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,188
AIRWAY:A766,AIRWAY_PATH:A766:C,AWY_OCC:A766:C:30,AWY_OCC:A766:C:40,POINT:FIX:KLAMS:K,POINT:FIX:KENGS:K,30,40,143.47,323.59,4000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,189
AIRWAY:A766,AIRWAY_PATH:A766:C,AWY_OCC:A766:C:40,AWY_OCC:A766:C:50,POINT:FIX:KENGS:K,POINT:FIX:KELPP:K,40,50,143.6,324.35,4000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,190
AIRWAY:A766,AIRWAY_PATH:A766:C,AWY_OCC:A766:C:50,AWY_OCC:A766:C:60,POINT:FIX:KELPP:K,POINT:FIX:KEHLI:K,50,60,144.36,326.36,4000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,191
AIRWAY:A770,AIRWAY_PATH:A770:C,AWY_OCC:A770:C:10,AWY_OCC:A770:C:20,POINT:NAVAID:LEV:VORTAC:US:LA:GRAND_ISLE,POINT:FIX:DOLPH:K,10,20,178.68,358.67,4000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,193
AIRWAY:A770,AIRWAY_PATH:A770:C,AWY_OCC:A770:C:20,AWY_OCC:A770:C:30,POINT:FIX:DOLPH:K,POINT:FIX:ALGAE:K,20,30,178.45,358.43,4000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,194
AIRWAY:A770,AIRWAY_PATH:A770:C,AWY_OCC:A770:C:30,AWY_OCC:A770:C:40,POINT:FIX:ALGAE:K,POINT:FIX:KEHLI:K,30,40,178.48,358.42,4000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,195
AIRWAY:AR10,AIRWAY_PATH:AR10:C,AWY_OCC:AR10:C:10,AWY_OCC:AR10:C:20,POINT:NAVAID:DHP:VORTAC:US:FL:MIAMI,POINT:FIX:TURBO:K,10,20,57.39,237.64,6000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,197
AIRWAY:AR10,AIRWAY_PATH:AR10:C,AWY_OCC:AR10:C:20,AWY_OCC:AR10:C:30,POINT:FIX:TURBO:K,POINT:FIX:PREDA:K7,20,30,57.64,237.76,6000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,198
AIRWAY:AR10,AIRWAY_PATH:AR10:C,AWY_OCC:AR10:C:30,AWY_OCC:AR10:C:40,POINT:FIX:PREDA:K7,POINT:FIX:ZAPPA:MY,30,40,57.76,237.94,10000,,,N,N,N,true,oppositeMagCourse,explicit_opposite_fields_present,AWY_SEG_ALT,199
