"EFF_DATE","HP_NAME","HP_NO","STATE_CODE","COUNTRY_CODE","CHARTING_TYPE_DESC"
"2026/05/14","ROBNN WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","ROBNY INT*MS*K7",1,"MS","US","MILITARY IAP"
"2026/05/14","ROBRT INT*MD*K6",1,"MD","US","ENROUTE LOW"
"2026/05/14","ROBUD WP*NV*K2",1,"NV","US","IAP"
"2026/05/14","ROBUE WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","ROBVE WP*OK*K4",1,"OK","US","IAP"
"2026/05/14","ROCCA WP*ID*K1",1,"ID","US","IAP"
"2026/05/14","ROCEN INT*NV*K2",1,"NV","US","MILITARY IAP"
"2026/05/14","ROCEN WP*NV*K2",2,"NV","US","MILITARY IAP"
"2026/05/14","ROCHESTER VOR/DME*MN",1,"MN","US","IAP"
"2026/05/14","ROCHESTER VOR/DME*MN",2,"MN","US","IAP"
"2026/05/14","ROCHESTER VOR/DME*NY",1,"NY","US","NOT REQUIRED"
"2026/05/14","ROCK SPRINGS VOR/DME*WY",1,"WY","US","IAP"
"2026/05/14","ROCK SPRINGS VOR/DME*WY",2,"WY","US","IAP"
"2026/05/14","ROCK SPRINGS VOR/DME*WY",3,"WY","US","STAR"
"2026/05/14","ROCKDALE VOR/DME*NY",1,"NY","US","ENROUTE HIGH"
"2026/05/14","ROCKET VORTAC*AL",1,"AL","US","MILITARY IAP"
"2026/05/14","ROCKET VORTAC*AL",2,"AL","US","IAP"
"2026/05/14","ROCKET VORTAC*AL",2,"AL","US","MILITARY IAP"
"2026/05/14","ROCKET VORTAC*AL",3,"AL","US","IAP"
"2026/05/14","ROCKM INT*GA*K7",1,"GA","US","IAP"
"2026/05/14","ROCKSPRINGS VORTAC*TX",1,"TX","US","IAP"
"2026/05/14","RODAN INT*NY*K6",1,"NY","US","ENROUTE LOW"
"2026/05/14","RODDI WP*NJ*K6",1,"NJ","US","IAP"
"2026/05/14","RODDS INT*CO*K2",3,"CO","US","IAP"
"2026/05/14","RODDS WP*CO*K2",1,"CO","US","IAP"
"2026/05/14","RODDS WP*CO*K2",2,"CO","US","IAP"
"2026/05/14","RODDY INT*CO*K2",1,"CO","US","ENROUTE HIGH"
"2026/05/14","RODDY WP*CO*K2",2,"CO","US","NOT REQUIRED"
"2026/05/14","RODEZ INT*SC*K7",1,"SC","US","STAR"
"2026/05/14","RODIO WP*TX*K4",1,"TX","US","STAR"
"2026/05/14","RODLE WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","RODMN WP*AK*PA",1,"AK","US","NOT REQUIRED"
"2026/05/14","RODNA INT*WA*K1",1,"WA","US","NOT REQUIRED"
"2026/05/14","RODNA INT*WA*K1",2,"WA","US","NOT REQUIRED"
"2026/05/14","RODOE WP*MI*K5",1,"MI","US","SPECIAL IAP"
"2026/05/14","RODYE WP*ME*K6",1,"ME","US","IAP"
"2026/05/14","ROFZU WP*AK*PA",1,"AK","US","SPECIAL IAP"
"2026/05/14","ROGAN WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","ROGBE WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","ROGOC WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","ROGOE WP*WI*K5",1,"WI","US","SPECIAL IAP"
"2026/05/14","ROGSY WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","ROGUE VALLEY VORTAC*OR",1,"OR","US","ENROUTE LOW"
"2026/05/14","ROGUE VALLEY VORTAC*OR",2,"OR","US","IAP"
"2026/05/14","ROGUE VALLEY VORTAC*OR",3,"OR","US","IAP"
"2026/05/14","ROGUE VALLEY VORTAC*OR",3,"OR","US","SID"
"2026/05/14","ROGUE VALLEY VORTAC*OR",4,"OR","US","IAP"
"2026/05/14","ROGVE WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","ROICE INT*FL*K7",1,"FL","US","IAP"
"2026/05/14","ROJOS INT*GA*K7",1,"GA","US","MILITARY IAP"
"2026/05/14","ROKGO INT*AL*K7",2,"AL","US","IAP"
"2026/05/14","ROKGO WP*AL*K7",1,"AL","US","IAP"
"2026/05/14","ROKKY LOM*SD",1,"SD","US","IAP"
"2026/05/14","ROKNN WP*OH*K5",1,"OH","US","STAR"
"2026/05/14","ROKOY WP*OK*K4",1,"OK","US","IAP"
"2026/05/14","ROLAC WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","ROLAN INT*AR*K4",1,"AR","US","IAP"
"2026/05/14","ROLAN WP*AR*K4",2,"AR","US","IAP"
"2026/05/14","ROLER WP*NY*K6",1,"NY","US","NOT REQUIRED"
"2026/05/14","ROLLL WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","ROLLN WP*OH*K5",1,"OH","US","STAR"
"2026/05/14","ROLLR INT*AK*PA",1,"AK","US","IAP"
"2026/05/14","ROLLR WP*AK*PA",2,"AK","US","IAP"
"2026/05/14","ROLLR WP*AK*PA",2,"AK","US","SPECIAL IAP"
"2026/05/14","ROLLS WP*OK*K4",1,"OK","US","STAR"
"2026/05/14","ROLTE WP*GA*K7",1,"GA","US","IAP"
"2026/05/14","ROMAC WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","ROMAD WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","ROMAR INT*MS*K7",1,"MS","US","IAP"
"2026/05/14","ROME VORTAC*GA",1,"GA","US","IAP"
"2026/05/14","ROME VORTAC*GA",2,"GA","US","IAP"
"2026/05/14","ROMEK INT*AL*K7",1,"AL","US","NOT REQUIRED"
"2026/05/14","ROMEK WP*AL*K7",2,"AL","US","NOT REQUIRED"
"2026/05/14","ROMEO INT*FL*K7",1,"FL","US","IAP"
"2026/05/14","ROMMO INT*CA*K2",1,"CA","US","NOT REQUIRED"
"2026/05/14","ROMNI INT*IN*K5",1,"IN","US","MILITARY IAP"
"2026/05/14","RONAS INT*TX*K4",1,"TX","US","IAP"
"2026/05/14","RONBE WP*CO*K2",1,"CO","US","IAP"
"2026/05/14","RONBE WP*CO*K2",1,"CO","US","SID"
"2026/05/14","RONIE INT*ND*K3",1,"ND","US","NOT REQUIRED"
"2026/05/14","RONLD INT*CA*K2",1,"CA","US","STAR"
"2026/05/14","RONSN WP*WA*K1",1,"WA","US","SPECIAL IAP"
"2026/05/14","RONXI WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","RONYE WP*AK*PA",1,"AK","US","NOT REQUIRED"
"2026/05/14","ROOMY INT*TX*K4",1,"TX","US","NOT REQUIRED"
"2026/05/14","ROPPE WP*OH*K5",1,"OH","US","IAP"
"2026/05/14","ROSEBURG VOR/DME*OR",1,"OR","US","IAP"
"2026/05/14","ROSEBURG VOR/DME*OR",1,"OR","US","SID"
"2026/05/14","ROSEE WP*AZ*K2",1,"AZ","US","STAR"
"2026/05/14","ROSES WP*NC*K7",1,"NC","US","SPECIAL IAP"
"2026/05/14","ROSEWOOD VORTAC*OH",1,"OH","US","IAP"
"2026/05/14","ROSEWOOD VORTAC*OH",2,"OH","US","IAP"
"2026/05/14","ROSEWOOD VORTAC*OH",3,"OH","US","NOT REQUIRED"
"2026/05/14","ROSEWOOD VORTAC*OH",4,"OH","US","IAP"
"2026/05/14","ROSFE WP*WA*K1",1,"WA","US","SPECIAL IAP"
"2026/05/14","ROTA NDB*GU",1,"MP","US","IAP"
"2026/05/14","ROTA NDB*GU",2,"MP","US","IAP"
"2026/05/14","ROTAN INT*TX*K4",1,"TX","US","ENROUTE LOW"
"2026/05/14","ROTND WP*WI*K5",1,"WI","US","SPECIAL IAP"
"2026/05/14","ROTOR INT*NE*K3",1,"NE","US","IAP"
"2026/05/14","ROTOY WP*AL*K7",1,"AL","US","IAP"
"2026/05/14","ROTTR WP*TX*K4",1,"TX","US","STAR"
"2026/05/14","ROUGH WP*AZ*K2",1,"AZ","US","IAP"
"2026/05/14","ROUGH WP*AZ*K2",2,"AZ","US","IAP"
"2026/05/14","ROVDY LOM*NC",1,"NC","US","IAP"
"2026/05/14","ROVSE WP*NM*K2",1,"NM","US","IAP"
"2026/05/14","ROWEY WP*WY*K1",1,"WY","US","IAP"
"2026/05/14","ROXAE WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","ROXXE WP*PA*K6",1,"PA","US","IAP"
"2026/05/14","ROYES INT*FL*K7",1,"FL","US","NOT REQUIRED"
"2026/05/14","ROYOC WP*MO*K3",1,"MO","US","IAP"
"2026/05/14","ROYOD WP*MARSHALL ISLANDS*K2",1,"","MH","MILITARY IAP"
"2026/05/14","ROYYS WP*OH*K5",1,"OH","US","IAP"
"2026/05/14","ROZEL WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","ROZIE INT*FL*K7",1,"FL","US","NOT REQUIRED"
"2026/05/14","ROZZY INT*CA*K2",2,"CA","US","IAP"
"2026/05/14","ROZZY WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","RPARK WP*CA*K2",1,"CA","US","STAR"
"2026/05/14","RRDEE WP*OK*K4",1,"OK","US","IAP"
"2026/05/14","RRICK INT*LA*K4",1,"LA","US","MILITARY IAP"
"2026/05/14","RRONS WP*MI*K5",1,"MI","US","ENROUTE HIGH"
"2026/05/14","RRRED WP*IL*K5",1,"IL","US","IAP"
"2026/05/14","RSTEE WP*TN*K7",1,"TN","US","IAP"
"2026/05/14","RUBIO WP*IA*K3",1,"IA","US","IAP"
"2026/05/14","RUCBO WP*MS*K7",1,"MS","US","IAP"
"2026/05/14","RUCKS WP*MS*K7",1,"MS","US","MILITARY IAP"
"2026/05/14","RUCOS WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","RUDAW WP*MS*K7",1,"MS","US","IAP"
"2026/05/14","RUDDH WP*MO*K3",1,"MO","US","STAR"
"2026/05/14","RUDGE WP*IL*K5",1,"IL","US","IAP"
"2026/05/14","RUDLF INT*MS*K7",1,"MS","US","MILITARY IAP"
"2026/05/14","RUDLF INT*MS*K7",2,"MS","US","MILITARY IAP"
"2026/05/14","RUDLY INT*TX*K4",1,"TX","US","MILITARY IAP"
"2026/05/14","RUDOC WP*AK*PA",1,"AK","US","SPECIAL IAP"
"2026/05/14","RUDTO WP*ID*K1",1,"ID","US","IAP"
"2026/05/14","RUENS WP*IA*K3",1,"IA","US","IAP"
"2026/05/14","RUFYO WP*WV*K6",1,"WV","US","IAP"
"2026/05/14","RUGBB INT*KS*K3",1,"KS","US","IAP"
"2026/05/14","RUGBB WP*KS*K3",2,"KS","US","IAP"
"2026/05/14","RUGBB WP*KS*K3",3,"KS","US","IAP"
"2026/05/14","RUGBB WP*KS*K3",4,"KS","US","IAP"
"2026/05/14","RUGTE WP*NE*K3",1,"NE","US","IAP"
"2026/05/14","RUKDE WP*CA*K2",1,"CA","US","SPECIAL IAP"
"2026/05/14","RUKOC WP*MO*K3",1,"MO","US","IAP"
"2026/05/14","RUKRR WP*VA*K6",1,"VA","US","ENROUTE HIGH"
"2026/05/14","RULER INT*SD*K3",1,"SD","US","NOT REQUIRED"
"2026/05/14","RULEY WP*WV*K6",1,"WV","US","IAP"
"2026/05/14","RULIE WP*MT*K1",1,"MT","US","IAP"
"2026/05/14","RULSE WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","RUNAE WP*IL*K5",1,"IL","US","IAP"
"2026/05/14","RUNOE WP*AL*K7",1,"AL","US","IAP"
"2026/05/14","RUNRR WP*MN*K3",1,"MN","US","IAP"
"2026/05/14","RUNUW INT*AK*PA",1,"AK","US","ENROUTE LOW"
"2026/05/14","RUOFF WP*IL*K5",1,"IL","US","IAP"
"2026/05/14","RUPPS INT*AR*K4",1,"AR","US","IAP"
"2026/05/14","RUPQE WP*AL*K7",1,"AL","US","IAP"
"2026/05/14","RUQAW WP*TN*K7",1,"TN","US","IAP"
"2026/05/14","RUROC WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","RUSDE WP*PA*K6",1,"PA","US","IAP"
"2026/05/14","RUSSELLVILLE NDB*AR",1,"AR","US","IAP"
"2026/05/14","RUSTS WP*OK*K4",1,"OK","US","STAR"
"2026/05/14","RUTEE WP*OH*K5",1,"OH","US","IAP"
"2026/05/14","RUTTY WP*AK*PA",1,"AK","US","SPECIAL IAP"
"2026/05/14","RUUSH INT*SD*K3",1,"SD","US","MILITARY IAP"
"2026/05/14","RUUTH WP*NJ*K6",1,"NJ","US","STAR"
"2026/05/14","RUUTH WP*NJ*K6",2,"NJ","US","STAR"
"2026/05/14","RUVHO WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","RUVNE INT*VA*K6",1,"VA","US","MILITARY IAP"
"2026/05/14","RUVOC WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","RUYKI WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","RUYOT WP*IN*K5",1,"IN","US","IAP"
"2026/05/14","RUZEL WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","RUZEL WP*TX*K4",2,"TX","US","IAP"
"2026/05/14","RUZZL INT*PA*K6",1,"PA","US","MILITARY IAP"
"2026/05/14","RUZZL WP*PA*K6",2,"PA","US","MILITARY IAP"
"2026/05/14","RVERA INT*TX*K4",1,"TX","US","MILITARY IAP"
"2026/05/14","RVERA INT*TX*K4",2,"TX","US","MILITARY IAP"
"2026/05/14","RVIER WP*LA*K4",1,"LA","US","IAP"
"2026/05/14","RVVER INT*MT*K1",1,"MT","US","NOT REQUIRED"
"2026/05/14","RVVER WP*MT*K1",2,"MT","US","NOT REQUIRED"
"2026/05/14","RYAHH INT*CA*K2",1,"CA","US","ENROUTE LOW"
"2026/05/14","RYAN NDB*AZ",1,"AZ","US","SID"
"2026/05/14","RYAN NDB*AZ",2,"AZ","US","IAP"
"2026/05/14","RYANN INT*NV*K2",1,"NV","US","ENROUTE HIGH"
"2026/05/14","RYANN INT*NV*K2",1,"NV","US","ENROUTE LOW"
"2026/05/14","RYANN INT*NV*K2",1,"NV","US","STAR"
"2026/05/14","RYBRN INT*TN*K7",1,"TN","US","IAP"
"2026/05/14","RYBRN WP*TN*K7",2,"TN","US","IAP"
"2026/05/14","RYDOM INT*FL*K7",1,"FL","US","MILITARY IAP"
"2026/05/14","RYDRR WP*CA*K2",1,"CA","US","STAR"
"2026/05/14","RYELY WP*IL*K5",1,"IL","US","STAR"
"2026/05/14","RYENS WP*WA*K1",1,"WA","US","IAP"
"2026/05/14","RYFLE WP*SC*K7",1,"SC","US","STAR"
"2026/05/14","RYINN WP*TX*K4",1,"TX","US","SPECIAL IAP"
"2026/05/14","RYKED WP*CA*K2",1,"CA","US","SPECIAL IAP"
"2026/05/14","RYKKR WP*UT*K2",1,"UT","US","ENROUTE HIGH"
"2026/05/14","RYKKR WP*UT*K2",1,"UT","US","ENROUTE LOW"
"2026/05/14","RYMAR INT*CA*K2",1,"CA","US","ENROUTE LOW"
"2026/05/14","RYNOL INT*TX*K4",1,"TX","US","MILITARY IAP"
"2026/05/14","RYYMN WP*KY*K5",1,"KY","US","STAR"
"2026/05/14","RYYYE WP*KY*K5",1,"KY","US","IAP"
"2026/05/14","SAADD WP*MI*K5",1,"MI","US","STAR"
"2026/05/14","SAALR INT*PR*TJ",1,"PR","US","NOT REQUIRED"
"2026/05/14","SAALR WP*PR*TJ",2,"PR","US","STAR"
"2026/05/14","SABAR LOM*LA",1,"LA","US","IAP"
"2026/05/14","SABINE PASS VOR/DME*TX",1,"TX","US","NOT REQUIRED"
"2026/05/14","SABINE PASS VOR/DME*TX",2,"TX","US","IAP"
"2026/05/14","SABVE WP*LA*K4",1,"LA","US","IAP"
"2026/05/14","SACAT WP*AZ*K2",1,"AZ","US","IAP"
"2026/05/14","SACKY INT*WV*K6",1,"WV","US","NOT REQUIRED"
"2026/05/14","SACOK WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","SACOL WP*MI*K5",1,"MI","US","IAP"
"2026/05/14","SACRAMENTO VORTAC*CA",1,"CA","US","IAP"
"2026/05/14","SACRAMENTO VORTAC*CA",2,"CA","US","IAP"
"2026/05/14","SACRAMENTO VORTAC*CA",3,"CA","US","SID"
"2026/05/14","SACRO WP*FL*K7",1,"FL","US","IAP"
"2026/05/14","SADBE WP*MO*K3",1,"MO","US","SPECIAL IAP"
"2026/05/14","SADDE INT*CA*K2",1,"CA","US","IAP"
"2026/05/14","SADDE WP*CA*K2",2,"CA","US","IAP"
"2026/05/14","SADEE INT*IL*K5",2,"IL","US","IAP"
"2026/05/14","SADEE WP*IL*K5",1,"IL","US","IAP"
"2026/05/14","SADEY INT*FL*K7",1,"FL","US","NOT REQUIRED"
"2026/05/14","SADEY WP*FL*K7",2,"FL","US","NOT REQUIRED"
"2026/05/14","SADIE WP*IL*K5",1,"IL","US","STAR"
"2026/05/14","SADOC INT*GA*K7",2,"GA","US","IAP"
"2026/05/14","SADOC WP*GA*K7",1,"GA","US","IAP"
"2026/05/14","SAFCO WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","SAFES INT*LA*K4",1,"LA","US","IAP"
"2026/05/14","SAFES WP*LA*K4",2,"LA","US","IAP"
"2026/05/14","SAGAE WP*MN*K3",1,"MN","US","IAP"
"2026/05/14","SAGER INT*CA*K2",1,"CA","US","IAP"
"2026/05/14","SAGIN INT*OR*K1",2,"OR","US","IAP"
"2026/05/14","SAGIN WP*OR*K1",1,"OR","US","IAP"
"2026/05/14","SAGINAW VOR/DME*MI",1,"MI","US","IAP"
"2026/05/14","SAGKO WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","SAGLE WP*FL*K7",1,"FL","US","MILITARY IAP"
"2026/05/14","SAGNE WP*NY*K6",1,"NY","US","IAP"
"2026/05/14","SAGOY WP*MN*K3",1,"MN","US","IAP"
"2026/05/14","SAGSE WP*AR*K4",1,"AR","US","IAP"
"2026/05/14","SAHDO WP*VA*K6",1,"VA","US","IAP"
"2026/05/14","SAHKU WP*AK*PA",1,"AK","US","IAP"
"2026/05/14","SAILM WP*ND*K3",1,"ND","US","IAP"
"2026/05/14","SAINT INT*AL*K7",1,"AL","US","IAP"
"2026/05/14","SAINT INT*AL*K7",3,"AL","US","IAP"
"2026/05/14","SAINT WP*AL*K7",2,"AL","US","IAP"
"2026/05/14","SAIPAN NDB*MP",1,"MP","US","IAP"
"2026/05/14","SAIPAN NDB*MP",2,"MP","US","IAP"
"2026/05/14","SAIPAN NDB*MP",3,"MP","US","IAP"
"2026/05/14","SAIPAN NDB*MP",4,"MP","US","IAP"
"2026/05/14","SAIPAN NDB*MP",5,"MP","US","IAP"
"2026/05/14","SAJHO WP*IA*K3",1,"IA","US","IAP"
"2026/05/14","SAJSI WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","SAKKI INT*HI*PH",1,"HI","US","STAR"
"2026/05/14","SAKKO WP*OR*K1",1,"OR","US","IAP"
"2026/05/14","SAKNE WP*MN*K3",1,"MN","US","IAP"
"2026/05/14","SAKYA INT*SC*K7",1,"SC","US","MILITARY IAP"
"2026/05/14","SALAD INT*CA*K2",1,"CA","US","NOT REQUIRED"
"2026/05/14","SALAD WP*CA*K2",2,"CA","US","NOT REQUIRED"
"2026/05/14","SALAS WP*CANADA*CY",1,"","CA","IAP"
"2026/05/14","SALBE WP*MN*K3",1,"MN","US","IAP"
"2026/05/14","SALEM VORTAC*MI",1,"MI","US","IAP"
"2026/05/14","SALEM VORTAC*MI",2,"MI","US","IAP"
"2026/05/14","SALEM VORTAC*MI",3,"MI","US","IAP"
"2026/05/14","SALEM VORTAC*MI",4,"MI","US","IAP"
"2026/05/14","SALEM VORTAC*MI",5,"MI","US","IAP"
"2026/05/14","SALEM WP*CT*K6",1,"CT","US","ENROUTE LOW"
"2026/05/14","SALER INT*GA*K7",1,"GA","US","IAP"
"2026/05/14","SALFE WP*OH*K5",1,"OH","US","IAP"
"2026/05/14","SALIN WP*GA*K7",1,"GA","US","IAP"
"2026/05/14","SALINA VORTAC*KS",1,"KS","US","IAP"
"2026/05/14","SALINAS VORTAC*CA",1,"CA","US","IAP"
"2026/05/14","SALINAS VORTAC*CA",1,"CA","US","SID"
"2026/05/14","SALINAS VORTAC*CA",2,"CA","US","IAP"
"2026/05/14","SALINAS VORTAC*CA",2,"CA","US","SID"
"2026/05/14","SALINAS VORTAC*CA",3,"CA","US","IAP"
"2026/05/14","SALLT INT*CT*K6",1,"CT","US","IAP"
"2026/05/14","SALMON VOR/DME*ID",1,"ID","US","IAP"
"2026/05/14","SALOE WP*MS*K7",1,"MS","US","IAP"
"2026/05/14","SALPE WP*VA*K6",1,"VA","US","IAP"
"2026/05/14","SALTN INT*CA*K2",1,"CA","US","STAR"
"2026/05/14","SALTR INT*MI*K5",1,"MI","US","IAP"
"2026/05/14","SALTT LOM*KS",1,"KS","US","IAP"
"2026/05/14","SALTY INT*WV*K6",1,"WV","US","NOT REQUIRED"
"2026/05/14","SALTZ WP*TN*K7",1,"TN","US","IAP"
"2026/05/14","SALTZ WP*TN*K7",2,"TN","US","IAP"
"2026/05/14","SALUM WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","SALYY WP*CA*K2",1,"CA","US","STAR"
"2026/05/14","SAMAN INT*ID*K1",1,"ID","US","NOT REQUIRED"
"2026/05/14","SAMAN INT*ID*K1",2,"ID","US","NOT REQUIRED"
"2026/05/14","SAMIE INT*OR*K1",1,"OR","US","ENROUTE LOW"
"2026/05/14","SAMIE WP*OR*K1",2,"OR","US","IAP"
"2026/05/14","SAMME WP*MI*K5",1,"MI","US","IAP"
"2026/05/14","SAMME WP*MI*K5",2,"MI","US","IAP"
"2026/05/14","SAMMS INT*TX*K4",1,"TX","US","NOT REQUIRED"
"2026/05/14","SAMMY INT*FL*K7",1,"FL","US","MILITARY IAP"
"2026/05/14","SAN ANGELO VORTAC*TX",1,"TX","US","IAP"
"2026/05/14","SAN ANGELO VORTAC*TX",2,"TX","US","IAP"
"2026/05/14","SAN FRANCISCO VOR/DME*CA",1,"CA","US","NOT REQUIRED"
"2026/05/14","SAN FRANCISCO VOR/DME*CA",2,"CA","US","NOT REQUIRED"
"2026/05/14","SAN JOSE VOR/DME*CA",1,"CA","US","IAP"
"2026/05/14","SAN JOSE VOR/DME*CA",2,"CA","US","IAP"
"2026/05/14","SAN MARCUS VORTAC*CA",1,"CA","US","NOT REQUIRED"
"2026/05/14","SAN SIMON VORTAC*AZ",1,"AZ","US","IAP"
"2026/05/14","SANCA INT*TX*K4",2,"TX","US","IAP"
"2026/05/14","SANCA WP*TX*K4",1,"TX","US","IAP"
"2026/05/14","SANDA INT*FL*K7",1,"FL","US","MILITARY IAP"
"2026/05/14","SANDHILLS VORTAC*NC",1,"NC","US","IAP"
"2026/05/14","SANDR INT*WA*K1",1,"WA","US","ENROUTE LOW"
"2026/05/14","SANDY POINT VOR/DME*RI",1,"RI","US","ENROUTE LOW"
"2026/05/14","SANDY POINT VOR/DME*RI",2,"RI","US","IAP"
"2026/05/14","SANFI WP*NC*K7",1,"NC","US","IAP"
"2026/05/14","SANGO INT*CA*K2",2,"CA","US","IAP"
"2026/05/14","SANGO WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","SANLO INT*PR*TJ",1,"PR","US","AREA"
"2026/05/14","SANLY INT*MN*K3",1,"MN","US","IAP"
"2026/05/14","SANND WP*NV*K2",1,"NV","US","MILITARY IAP"
"2026/05/14","SANTA CATALINA VORTAC*CA",1,"CA","US","IAP"
"2026/05/14","SANTA CATALINA VORTAC*CA",2,"CA","US","STAR"
"2026/05/14","SANTA FE VORTAC*NM",1,"NM","US","ENROUTE LOW"
"2026/05/14","SANTA FE VORTAC*NM",1,"NM","US","IAP"
"2026/05/14","SANTA FE VORTAC*NM",1,"NM","US","SID"
"2026/05/14","SANTA FE VORTAC*NM",2,"NM","US","ENROUTE LOW"
"2026/05/14","SANTY WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","SAPID WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","SAPPE INT*ME*K6",1,"ME","US","IAP"
"2026/05/14","SAPPE WP*ME*K6",2,"ME","US","IAP"
"2026/05/14","SAPPY INT*MO*K3",1,"MO","US","IAP"
"2026/05/14","SAPSE WP*NC*K7",1,"NC","US","IAP"
"2026/05/14","SAQAR WP*PA*K6",1,"PA","US","IAP"
"2026/05/14","SARAN WP*MI*K5",1,"MI","US","IAP"
"2026/05/14","SARAS INT*CA*K2",1,"CA","US","STAR"
"2026/05/14","SARASOTA VOR/DME*FL",1,"FL","US","STAR"
"2026/05/14","SARDE WP*AL*K7",1,"AL","US","IAP"
"2026/05/14","SARDI INT*NY*K6",1,"NY","US","ENROUTE LOW"
"2026/05/14","SARGO WP*KY*K5",1,"KY","US","STAR"
"2026/05/14","SARGS INT*CA*K2",1,"CA","US","IAP"
"2026/05/14","SARGS INT*CA*K2",1,"CA","US","STAR"
"2026/05/14","SARGS WP*CA*K2",2,"CA","US","IAP"
"2026/05/14","SARGS WP*CA*K2",2,"CA","US","SPECIAL IAP"
"2026/05/14","SAROE INT*UT*K2",1,"UT","US","IAP"
"2026/05/14","SAROE WP*UT*K2",2,"UT","US","IAP"
"2026/05/14","SAROW INT*OH*K5",1,"OH","US","IAP"
"2026/05/14","SAROW INT*OH*K5",2,"OH","US","IAP"
"2026/05/14","SAROW WP*OH*K5",3,"OH","US","IAP"
"2026/05/14","SARPY INT*NE*K3",1,"NE","US","MILITARY IAP"
"2026/05/14","SARPY INT*NE*K3",2,"NE","US","MILITARY IAP"
"2026/05/14","SARPY INT*NE*K3",3,"NE","US","MILITARY IAP"
"2026/05/14","SASHE INT*OK*K4",1,"OK","US","IAP"
"2026/05/14","SASHE INT*OK*K4",1,"OK","US","MILITARY IAP"
"2026/05/14","SASOE WP*OH*K5",1,"OH","US","SPECIAL IAP"
"2026/05/14","SATTY INT*TX*K4",1,"TX","US","NOT REQUIRED"
"2026/05/14","SATTY INT*TX*K4",2,"TX","US","NOT REQUIRED"
"2026/05/14","SATTY WP*TX*K4",3,"TX","US","IAP"
"2026/05/14","SAUFLEY VOR*FL",1,"FL","US","IAP"
"2026/05/14","SAUFLEY VOR*FL",2,"FL","US","IAP"
"2026/05/14","SAUFLEY VOR*FL",3,"FL","US","IAP"
"2026/05/14","SAUGI WP*NE*K3",1,"NE","US","NOT REQUIRED"
"2026/05/14","SAUGS INT*CA*K2",1,"CA","US","ENROUTE LOW"
"2026/05/14","SAULT STE MARIE VOR/DME*MI",1,"MI","US","IAP"
"2026/05/14","SAULT STE MARIE VOR/DME*MI",2,"MI","US","IAP"
"2026/05/14","SAUSALITO VOR/DME*CA",1,"CA","US","IAP"
"2026/05/14","SAUSALITO VOR/DME*CA",1,"CA","US","SID"
"2026/05/14","SAUSALITO VOR/DME*CA",2,"CA","US","IAP"
"2026/05/14","SAVAN INT*IA*K3",1,"IA","US","IAP"
"2026/05/14","SAVJO WP*CA*K2",1,"CA","US","IAP"
"2026/05/14","SAVOY WP*WA*K1",1,"WA","US","IAP"
"2026/05/14","SAWNY INT*AK*PA",1,"AK","US","IAP"
"2026/05/14","SAXNN INT*FL*K7",1,"FL","US","MILITARY IAP"
"2026/05/14","SAXON WP*WI*K5",1,"WI","US","IAP"
"2026/05/14","SAYAN WP*KS*K3",1,"KS","US","IAP"
"2026/05/14","SAYGE INT*CO*K2",1,"CO","US","NOT REQUIRED"
"2026/05/14","SAYQU WP*IA*K3",1,"IA","US","IAP"
"2026/05/14","SAYYA WP*TX*K4",1,"TX","US","SPECIAL IAP"
"2026/05/14","SAZTO WP*NV*K2",1,"NV","US","IAP"
"2026/05/14","SBICC WP*OG*K",1,"OG","US","IFR GOA VERTICAL FLT"
"2026/05/14","SBICD WP*OG*K",1,"OG","US","NOT REQUIRED"
"2026/05/14","SBICE WP*OG*K",1,"OG","US","NOT REQUIRED"
"2026/05/14","SBICF WP*OG*K",1,"OG","US","NOT REQUIRED"
