fromKey,toKey,magCourse,oppositeMagCourse,distanceNm,minEnrouteAltFt,minEnrouteAltOppositeFt,gpsMinEnrouteAltFt,minObstacleClearanceAltFt,minCrossingAltFt,minReceptionAltFt,maxAuthorizedAltFt,requiredNavPerformance,gapFlag,signalGapFlag,dogleg,artcc,stateCode,countryCode,icaoRegionCode,sourceCycle,sourceTable,sourceRowId
AWY_OCC:A597:C:20,AWY_OCC:A597:C:30,324.7,146.13,308.47,18000,,,,,,,,N,N,N,ZOA,OP,US,P,2026-05-14,AWY_SEG_ALT,159
AWY_OCC:A597:C:30,AWY_OCC:A597:C:40,326.21,146.56,76.38,18000,,,,,,,,N,N,N,ZOA,OP,US,P,2026-05-14,AWY_SEG_ALT,160
AWY_OCC:A597:C:40,AWY_OCC:A597:C:50,307.51,127.3,80,5000,,,,,,,,N,N,N,ZUA,GU,US,PG,2026-05-14,AWY_SEG_ALT,161
AWY_OCC:A597:C:50,AWY_OCC:A597:C:60,307.3,127.11,65,5000,,,,,,,,N,N,N,ZUA,GU,US,PG,2026-05-14,AWY_SEG_ALT,162
AWY_OCC:A597:C:60,AWY_OCC:A597:C:70,307.11,127,35,5000,,,,,,,,N,N,N,ZUA,GU,US,PG,2026-05-14,AWY_SEG_ALT,163
AWY_OCC:A597:C:70,AWY_OCC:A597:C:80,332,151.93,40,5000,,,,,,,,N,N,N,ZHN,GU,US,,2026-05-14,AWY_SEG_ALT,164
AWY_OCC:A597:C:80,AWY_OCC:A597:C:90,333.91,154.17,59.46,5000,,,,,,,,N,N,N,ZUA,GU,US,PG,2026-05-14,AWY_SEG_ALT,165
AWY_OCC:A597:C:90,AWY_OCC:A597:C:100,333.88,154.53,150.14,5000,,,,,,,,N,N,N,ZOA,OP,US,P,2026-05-14,AWY_SEG_ALT,166
AWY_OCC:A597:C:100,AWY_OCC:A597:C:110,332.61,153.59,259.95,5000,,,,,,,,N,N,N,ZOA,OP,US,P,2026-05-14,AWY_SEG_ALT,167
AWY_OCC:A598:C:10,AWY_OCC:A598:C:20,20.47,200.79,244.04,2300,,,,,,,,N,N,N,ZAK,OP,US,P,2026-05-14,AWY_SEG_ALT,169
AWY_OCC:A638:C:10,AWY_OCC:A638:C:20,80,260.29,55.52,4000,,,,,,,,N,N,N,ZSU,VI,US,,2026-05-14,AWY_SEG_ALT,171
AWY_OCC:A638:C:20,AWY_OCC:A638:C:30,137.68,317.82,30.32,4000,,,,,,,,N,N,N,ZSU,VI,US,TI,2026-05-14,AWY_SEG_ALT,172
AWY_OCC:A638:C:30,AWY_OCC:A638:C:40,137.77,317.94,37.72,3000,,,,,,,,N,N,N,ZSU,VI,US,TI,2026-05-14,AWY_SEG_ALT,173
AWY_OCC:A699:C:10,AWY_OCC:A699:C:20,248.3,67.82,27.35,,,,,,,,,N,N,N,ZNY,OA,US,K,2026-05-14,AWY_SEG_ALT,175
AWY_OCC:A699:C:20,AWY_OCC:A699:C:30,247.83,67.32,29.43,,,,,,,,,N,N,N,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,176
AWY_OCC:A699:C:30,AWY_OCC:A699:C:40,247.32,67.14,10,,,,,,,,,N,N,N,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,177
AWY_OCC:A699:C:40,AWY_OCC:A699:C:50,243.19,62.72,62.24,8000,,,,,,,,N,N,Y,ZMA,,BS,K7,2026-05-14,AWY_SEG_ALT,178
AWY_OCC:A699:C:50,AWY_OCC:A699:C:60,243.08,62.94,8.76,8000,,,,,,,,N,N,Y,ZMA,,BS,K7,2026-05-14,AWY_SEG_ALT,179
AWY_OCC:A699:C:60,AWY_OCC:A699:C:70,242.93,62.74,10.96,8000,,,,,,,,N,N,N,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,180
AWY_OCC:A699:C:70,AWY_OCC:A699:C:80,237.52,57,75.2,6000,,,,,,,,N,N,N,ZMA,FL,US,K7,2026-05-14,AWY_SEG_ALT,181
AWY_OCC:A756:C:10,AWY_OCC:A756:C:20,322.22,141.7,50.18,3000,,,,,,,,N,N,N,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,183
AWY_OCC:A756:C:20,AWY_OCC:A756:C:30,341.31,160.55,116.23,3000,,,,,,,,N,N,N,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,184
AWY_OCC:A756:C:30,AWY_OCC:A756:C:40,340.57,160.15,63.54,3000,,,,,,,,N,N,N,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,185
AWY_OCC:A766:C:10,AWY_OCC:A766:C:20,136.17,316.51,60,11000,,,,,,,,N,N,N,ZHU,TX,US,,2026-05-14,AWY_SEG_ALT,187
AWY_OCC:A766:C:20,AWY_OCC:A766:C:30,136.51,316.76,47.01,11000,,,,,,,,N,N,N,ZHU,OG,US,K,2026-05-14,AWY_SEG_ALT,188
AWY_OCC:A766:C:30,AWY_OCC:A766:C:40,143.47,323.59,10.81,4000,,,,,,,,N,N,N,ZHU,OG,US,K,2026-05-14,AWY_SEG_ALT,189
AWY_OCC:A766:C:40,AWY_OCC:A766:C:50,143.6,324.35,68.7,4000,,,,,,,,N,N,N,ZHU,OG,US,K,2026-05-14,AWY_SEG_ALT,190
AWY_OCC:A766:C:50,AWY_OCC:A766:C:60,144.36,326.36,197.28,4000,,,,,,,,N,N,N,ZHU,OG,US,K,2026-05-14,AWY_SEG_ALT,191
AWY_OCC:A770:C:10,AWY_OCC:A770:C:20,178.68,358.67,55.29,4000,,,,,,45000,,N,N,N,ZHU,LA,US,,2026-05-14,AWY_SEG_ALT,193
AWY_OCC:A770:C:20,AWY_OCC:A770:C:30,178.45,358.43,113.72,4000,,,,,,45000,,N,N,N,ZHU,OG,US,K,2026-05-14,AWY_SEG_ALT,194
AWY_OCC:A770:C:30,AWY_OCC:A770:C:40,178.48,358.42,111.9,4000,,,,,,45000,,N,N,N,ZHU,OG,US,K,2026-05-14,AWY_SEG_ALT,195
AWY_OCC:AR10:C:10,AWY_OCC:AR10:C:20,57.39,237.64,37.76,6000,,,,,,,,N,N,N,ZMA,FL,US,,2026-05-14,AWY_SEG_ALT,197
AWY_OCC:AR10:C:20,AWY_OCC:AR10:C:30,57.64,237.76,18.46,6000,,,,,,,,N,N,N,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,198
AWY_OCC:AR10:C:30,AWY_OCC:AR10:C:40,57.76,237.94,27.59,10000,,,,,,,,N,N,N,ZMA,FL,US,K7,2026-05-14,AWY_SEG_ALT,199
AWY_OCC:AR11:C:10,AWY_OCC:AR11:C:20,57.89,238.12,34.83,2000,,,,,,,,N,N,N,ZMA,FL,US,,2026-05-14,AWY_SEG_ALT,201
AWY_OCC:AR11:C:20,AWY_OCC:AR11:C:30,58.12,238.34,32.89,5000,,5000,,,,,,N,N,N,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,202
AWY_OCC:AR12:C:10,AWY_OCC:AR12:C:20,119.94,300.46,25.31,18000,,,,,,60000,,N,N,N,ZJX,SC,US,K7,2026-05-14,AWY_SEG_ALT,204
AWY_OCC:AR12:C:20,AWY_OCC:AR12:C:30,118.91,299.69,39.69,18000,,,,,,60000,,N,N,N,ZJX,SC,US,K7,2026-05-14,AWY_SEG_ALT,205
AWY_OCC:AR12:C:30,AWY_OCC:AR12:C:40,119.69,300.22,26.48,18000,,,,,,60000,,N,N,N,ZJX,SC,US,K7,2026-05-14,AWY_SEG_ALT,206
AWY_OCC:AR12:C:40,AWY_OCC:AR12:C:50,120.19,300.45,13.39,18000,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,207
AWY_OCC:AR12:C:50,AWY_OCC:AR12:C:60,120.47,300.71,12.38,18000,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,208
AWY_OCC:AR12:C:60,AWY_OCC:AR12:C:70,147.09,327.28,16.04,18000,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,209
AWY_OCC:AR12:C:70,AWY_OCC:AR12:C:80,147.29,327.65,28.07,18000,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,210
AWY_OCC:AR12:C:80,AWY_OCC:AR12:C:90,147.65,327.92,23.17,18000,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,211
AWY_OCC:AR15:C:10,AWY_OCC:AR15:C:20,209.32,28.55,84.99,24000,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,213
AWY_OCC:AR15:C:20,AWY_OCC:AR15:C:30,259.06,78.46,30.81,24000,,,,,,60000,,N,N,N,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,214
AWY_OCC:AR15:C:30,AWY_OCC:AR15:C:40,258.45,78.11,16.74,24000,,,,,,60000,,N,N,N,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,215
AWY_OCC:AR15:C:40,AWY_OCC:AR15:C:50,250.41,70.2,25.04,24000,,,,,,60000,,N,N,N,ZMA,FL,US,K7,2026-05-14,AWY_SEG_ALT,216
AWY_OCC:AR15:C:50,AWY_OCC:AR15:C:60,250.25,70.03,26.23,24000,,,,,,60000,,N,N,N,ZMA,FL,US,K7,2026-05-14,AWY_SEG_ALT,217
AWY_OCC:AR16:C:10,AWY_OCC:AR16:C:20,15.33,195.84,117.72,24000,,,,,,60000,,N,N,N,ZMA,FL,US,K7,2026-05-14,AWY_SEG_ALT,219
AWY_OCC:AR16:C:20,AWY_OCC:AR16:C:30,15.63,195.84,47.25,24000,,,,,,60000,,N,N,N,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,220
AWY_OCC:AR16:C:30,AWY_OCC:AR16:C:40,15.84,195.91,16.35,24000,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,221
AWY_OCC:AR16:C:40,AWY_OCC:AR16:C:50,16.79,197.26,96.92,24000,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,222
AWY_OCC:AR17:C:10,AWY_OCC:AR17:C:20,205.44,25.3,16.73,24000,,,,,,60000,,N,N,N,ZJX,NC,US,K7,2026-05-14,AWY_SEG_ALT,224
AWY_OCC:AR17:C:20,AWY_OCC:AR17:C:30,205.3,24.92,49.53,24000,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,225
AWY_OCC:AR17:C:30,AWY_OCC:AR17:C:40,204.92,24.74,23.78,,,24000,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,226
AWY_OCC:AR17:C:40,AWY_OCC:AR17:C:50,204.74,24.37,49.71,24000,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,227
AWY_OCC:AR17:C:50,AWY_OCC:AR17:C:60,205.28,24.74,70,24000,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,228
AWY_OCC:AR17:C:60,AWY_OCC:AR17:C:70,209.32,28.55,84.99,24000,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,229
AWY_OCC:AR17:C:70,AWY_OCC:AR17:C:80,197.1,16.12,202.41,24000,,,,,,60000,,N,N,N,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,230
AWY_OCC:AR18:C:10,AWY_OCC:AR18:C:20,15.73,195.77,7.13,,,24000,,,,60000,,N,N,N,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,232
AWY_OCC:AR18:C:20,AWY_OCC:AR18:C:30,15.78,196.3,118.62,,,24000,,,,60000,,N,N,N,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,233
AWY_OCC:AR18:C:30,AWY_OCC:AR18:C:40,16.08,196.25,39.2,,,24000,,,,60000,,N,N,N,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,234
AWY_OCC:AR18:C:40,AWY_OCC:AR18:C:50,16.24,196.33,17.16,,,24000,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,235
AWY_OCC:AR18:C:50,AWY_OCC:AR18:C:60,20.32,200.5,31.53,,,24000,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,236
AWY_OCC:AR18:C:60,AWY_OCC:AR18:C:70,19.85,200.03,30.04,,,24000,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,237
AWY_OCC:AR19:C:10,AWY_OCC:AR19:C:20,23.78,203.96,25.15,24000,,,,,,60000,,N,N,N,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,239
AWY_OCC:AR19:C:20,AWY_OCC:AR19:C:30,23.95,204.55,81.55,,,24000,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,240
AWY_OCC:AR19:C:30,AWY_OCC:AR19:C:40,24.82,205.38,72.76,24000,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,241
AWY_OCC:AR19:C:40,AWY_OCC:AR19:C:50,25.38,205.56,21.85,,,24000,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,242
AWY_OCC:AR19:C:50,AWY_OCC:AR19:C:60,24.66,204.96,39.74,24000,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,243
AWY_OCC:AR19:C:60,AWY_OCC:AR19:C:70,19.92,200.23,50.75,24000,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,244
AWY_OCC:AR22:C:10,AWY_OCC:AR22:C:20,24.33,204.51,25.74,24000,,,,,,60000,,N,N,N,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,246
AWY_OCC:AR22:C:20,AWY_OCC:AR22:C:30,24.52,205.11,79.21,,,24000,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,247
AWY_OCC:AR22:C:30,AWY_OCC:AR22:C:40,24.24,204.8,74.51,24000,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,248
AWY_OCC:AR22:C:40,AWY_OCC:AR22:C:50,25.61,206.07,56.76,24000,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,249
AWY_OCC:AR22:C:50,AWY_OCC:AR22:C:60,18.83,199.13,54.95,24000,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,250
AWY_OCC:AR23:C:10,AWY_OCC:AR23:C:20,15.24,195.9,154.18,24000,,,,,16000,60000,,N,N,N,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,252
AWY_OCC:AR23:C:20,AWY_OCC:AR23:C:30,12.81,193.42,180.53,24000,,,,,,60000,,N,N,N,,,BS,,2026-05-14,AWY_SEG_ALT,253
AWY_OCC:AR23:C:30,AWY_OCC:AR23:C:40,13.25,193.44,51.45,24000,,,,,,60000,,N,N,N,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,254
AWY_OCC:AR24:C:10,AWY_OCC:AR24:C:20,15.24,195.9,154.18,24000,,,,,16000,60000,,N,N,N,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,256
AWY_OCC:AR24:C:20,AWY_OCC:AR24:C:30,15.96,196.21,56.65,24000,,,,,,60000,,N,N,N,,,BS,,2026-05-14,AWY_SEG_ALT,257
AWY_OCC:AR24:C:30,AWY_OCC:AR24:C:40,16.21,197.01,176.47,,,24000,,,,60000,,N,N,N,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,258
AWY_OCC:AR24:C:40,AWY_OCC:AR24:C:50,16.76,196.95,40.49,24000,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,259
AWY_OCC:AR24:C:50,AWY_OCC:AR24:C:60,16.95,197.04,17.51,,,24000,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,260
AWY_OCC:AR24:C:60,AWY_OCC:AR24:C:70,17.04,197.19,31.25,,,24000,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,261
AWY_OCC:AR3:C:10,AWY_OCC:AR3:C:20,2.8,182.79,14,2000,,,1500,,,45000,,N,N,N,,,BS,,2026-05-14,AWY_SEG_ALT,263
AWY_OCC:AR3:C:20,AWY_OCC:AR3:C:30,2.79,182.79,15.6,2000,,,1400,,,45000,,N,N,N,ZMA,,BS,MY,2026-05-14,AWY_SEG_ALT,264
AWY_OCC:AR3:C:30,AWY_OCC:AR3:C:40,2.78,182.78,9.99,2000,,,1400,,8000,45000,,N,N,N,ZMA,,BS,MY,2026-05-14,AWY_SEG_ALT,265
AWY_OCC:AR3:C:40,AWY_OCC:AR3:C:50,2.78,182.78,17.82,4000,,,1400,,,45000,,N,N,N,ZMA,,BS,MY,2026-05-14,AWY_SEG_ALT,266
AWY_OCC:AR3:C:50,AWY_OCC:AR3:C:60,2.78,182.75,60.9,10000,,,1400,,,45000,,N,N,N,ZMA,,BS,MY,2026-05-14,AWY_SEG_ALT,267
AWY_OCC:AR3:C:60,AWY_OCC:AR3:C:70,3.14,183.11,67.46,8000,,,1400,,,45000,,N,N,N,ZMA,,BS,MY,2026-05-14,AWY_SEG_ALT,268
AWY_OCC:AR3:C:70,AWY_OCC:AR3:C:80,3.46,183.42,82.75,2500,,,,,,60000,,N,N,N,ZMA,,BS,K7,2026-05-14,AWY_SEG_ALT,269
AWY_OCC:AR3:C:80,AWY_OCC:AR3:C:90,6.59,186.61,25.32,2500,,,,,,60000,,N,N,Y,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,270
AWY_OCC:AR3:C:90,AWY_OCC:AR3:C:100,6.6,186.64,28.65,2500,,,,,,60000,,N,N,N,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,271
AWY_OCC:AR3:C:100,AWY_OCC:AR3:C:110,5.51,185.53,57,2500,,,,,,45000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,272
AWY_OCC:AR3:C:110,AWY_OCC:AR3:C:120,5.53,185.55,32.02,2500,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,273
AWY_OCC:AR3:C:120,AWY_OCC:AR3:C:130,6.51,186.54,17.87,2500,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,274
AWY_OCC:AR3:C:130,AWY_OCC:AR3:C:140,6.54,186.55,13.47,2500,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,275
AWY_OCC:AR3:C:140,AWY_OCC:AR3:C:150,6.55,186.58,37.78,2500,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,276
AWY_OCC:AR3:C:150,AWY_OCC:AR3:C:160,6.58,186.59,15.34,2500,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,277
AWY_OCC:AR3:C:160,AWY_OCC:AR3:C:170,6.58,186.59,13.39,2500,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,278
AWY_OCC:AR3:C:170,AWY_OCC:AR3:C:180,6.6,186.62,21.15,2500,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,279
AWY_OCC:AR5:C:10,AWY_OCC:AR5:C:20,97.8,278.25,21.17,2500,,,,,,60000,,N,N,N,ZJX,FL,US,K7,2026-05-14,AWY_SEG_ALT,281
AWY_OCC:AR5:C:20,AWY_OCC:AR5:C:30,98.25,278.93,31.39,2500,,,,,,60000,,N,N,N,ZJX,FL,US,K7,2026-05-14,AWY_SEG_ALT,282
AWY_OCC:AR5:C:30,AWY_OCC:AR5:C:40,97.93,279.89,93.06,2500,,,,,,60000,,N,N,N,ZJX,FL,US,K7,2026-05-14,AWY_SEG_ALT,283
AWY_OCC:AR5:C:40,AWY_OCC:AR5:C:50,98.8,279.3,24.61,2500,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,284
AWY_OCC:AR5:C:50,AWY_OCC:AR5:C:60,99.13,279.32,8.92,2500,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,285
AWY_OCC:AR5:C:60,AWY_OCC:AR5:C:70,100.12,280.38,12.98,2500,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,286
AWY_OCC:AR5:C:70,AWY_OCC:AR5:C:80,100.23,280.6,18.08,2500,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,287
AWY_OCC:AR5:C:80,AWY_OCC:AR5:C:90,101.21,281.99,38.97,2500,,,,,,60000,,N,N,N,ZJX,OA,US,K,2026-05-14,AWY_SEG_ALT,288
AWY_OCC:AR6:C:10,AWY_OCC:AR6:C:20,70,250.13,15.49,24000,,,,,,45000,,N,N,N,ZJX,FL,US,,2026-05-14,AWY_SEG_ALT,290
AWY_OCC:AR6:C:20,AWY_OCC:AR6:C:30,70.19,250.28,10.74,24000,,,,,,45000,,N,N,N,ZJX,FL,US,K7,2026-05-14,AWY_SEG_ALT,291
AWY_OCC:AR6:C:30,AWY_OCC:AR6:C:40,70.2,250.41,25.04,24000,,,,,,45000,,N,N,N,ZMA,FL,US,K7,2026-05-14,AWY_SEG_ALT,292
AWY_OCC:AR6:C:40,AWY_OCC:AR6:C:50,78.11,258.45,16.74,24000,,,,,,45000,,N,N,Y,ZMA,FL,US,K7,2026-05-14,AWY_SEG_ALT,293
AWY_OCC:AR6:C:50,AWY_OCC:AR6:C:60,78.46,259.06,30.81,24000,,,,,,45000,,N,N,N,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,294
AWY_OCC:AR6:C:60,AWY_OCC:AR6:C:70,79.01,259.28,14.03,24000,,,,,,60000,,N,N,N,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,295
AWY_OCC:AR6:C:70,AWY_OCC:AR6:C:80,78.33,258.52,9.17,24000,,,,,,60000,,N,N,N,ZMA,OA,US,K,2026-05-14,AWY_SEG_ALT,296
AWY_OCC:AR8:C:10,AWY_OCC:AR8:C:20,140.07,320.37,35,21000,,,,,,41000,,N,N,N,ZDC,NC,US,,2026-05-14,AWY_SEG_ALT,298
AWY_OCC:AR8:C:20,AWY_OCC:AR8:C:30,140.32,320.67,39.61,21000,,,,,,41000,,N,N,N,ZDC,NC,US,K7,2026-05-14,AWY_SEG_ALT,299
AWY_OCC:AR8:C:30,AWY_OCC:AR8:C:40,140.67,321.41,89.6,21000,,,,,,41000,,N,N,N,ZDC,OA,US,K,2026-05-14,AWY_SEG_ALT,300
AWY_OCC:AR9:C:10,AWY_OCC:AR9:C:20,98.88,279.12,10,,,,,,,,,N,N,N,ZDC,VA,US,,2026-05-14,AWY_SEG_ALT,302
AWY_OCC:AR9:C:20,AWY_OCC:AR9:C:30,99.09,279.32,10.01,,,,,,,,,N,N,N,ZDC,OA,US,K,2026-05-14,AWY_SEG_ALT,303
AWY_OCC:AR9:C:30,AWY_OCC:AR9:C:40,99.29,279.51,10,,,,,,,,,N,N,N,ZDC,OA,US,K,2026-05-14,AWY_SEG_ALT,304
AWY_OCC:AR9:C:40,AWY_OCC:AR9:C:50,99.58,279.8,10,,,,,,,,,N,N,N,ZDC,OA,US,K,2026-05-14,AWY_SEG_ALT,305
AWY_OCC:AR9:C:50,AWY_OCC:AR9:C:60,98.71,278.88,7.53,,,,,,,,,N,N,N,ZDC,OA,US,K,2026-05-14,AWY_SEG_ALT,306
AWY_OCC:AR9:C:60,AWY_OCC:AR9:C:70,100.15,280.98,37.47,,,,,,,,,N,N,N,ZDC,OA,US,K,2026-05-14,AWY_SEG_ALT,307
AWY_OCC:AR9:C:70,AWY_OCC:AR9:C:80,100.61,281.37,34.32,,,,,,,,,N,N,Y,ZDC,VA,US,K6,2026-05-14,AWY_SEG_ALT,308
AWY_OCC:AR9:C:80,AWY_OCC:AR9:C:90,101.89,282.11,10.42,,,,,,,,,N,N,N,ZDC,OA,US,K,2026-05-14,AWY_SEG_ALT,309
AWY_OCC:AR9:C:90,AWY_OCC:AR9:C:100,101.87,282.1,9.62,,,,,,,,,N,N,N,ZDC,OA,US,K,2026-05-14,AWY_SEG_ALT,310
AWY_OCC:AR9:C:100,AWY_OCC:AR9:C:110,102.03,282.33,14.64,,,,,,,,,N,N,N,ZDC,OA,US,K,2026-05-14,AWY_SEG_ALT,311
AWY_OCC:AR9:C:110,AWY_OCC:AR9:C:120,102.27,282.62,16.06,,,,,,,,,N,N,N,ZDC,VA,US,K6,2026-05-14,AWY_SEG_ALT,312
AWY_OCC:B200:C:10,AWY_OCC:B200:C:20,28.1,208.6,400.54,5500,,,,,,,,N,N,N,ZOA,OP,US,P,2026-05-14,AWY_SEG_ALT,314
AWY_OCC:B200:C:20,AWY_OCC:B200:C:30,28.58,209.05,405.02,5500,,,,,,,,N,N,N,ZOA,OP,US,P,2026-05-14,AWY_SEG_ALT,315
AWY_OCC:B200:C:30,AWY_OCC:B200:C:40,29.05,209.7,500.02,5500,,,,,,,,N,N,N,ZOA,OP,US,P,2026-05-14,AWY_SEG_ALT,316
AWY_OCC:B200:C:40,AWY_OCC:B200:C:50,29.7,210.76,500.01,5500,,,,,,,,N,N,N,ZOA,OP,US,P,2026-05-14,AWY_SEG_ALT,317
AWY_OCC:B200:C:50,AWY_OCC:B200:C:60,30.75,213.27,577.97,5500,,,,,,,,N,N,N,ZAK,OP,US,P,2026-05-14,AWY_SEG_ALT,318
AWY_OCC:B200:C:60,AWY_OCC:B200:C:70,33.31,214.01,104.06,5500,,,,,,,,N,N,N,ZOA,OP,US,P,2026-05-14,AWY_SEG_ALT,319
AWY_OCC:B233:A:10,AWY_OCC:B233:A:20,268.93,85.67,191.95,18000,,,,,,45000,,N,N,N,ZAN,AK,US,,2026-05-14,AWY_SEG_ALT,321
AWY_OCC:B233:A:20,AWY_OCC:B233:A:30,266.39,84.43,119.87,18000,,,,,,45000,,N,N,N,ZAN,AK,US,PA,2026-05-14,AWY_SEG_ALT,322
AWY_OCC:B24:C:10,AWY_OCC:B24:C:20,131,311.26,23,15000,,,,,,45000,,N,N,N,ZDC,NJ,US,,2026-05-14,AWY_SEG_ALT,324
AWY_OCC:B24:C:20,AWY_OCC:B24:C:30,134.3,314.32,2.18,15000,,,,,,45000,,N,N,N,ZDC,NJ,US,K6,2026-05-14,AWY_SEG_ALT,325
AWY_OCC:B24:C:30,AWY_OCC:B24:C:40,134.31,314.51,10,15000,,,,,,45000,,N,N,N,ZDC,OA,US,K,2026-05-14,AWY_SEG_ALT,326
AWY_OCC:B24:C:40,AWY_OCC:B24:C:50,134.49,314.67,10,15000,,,,,,45000,,N,N,N,ZDC,OA,US,K,2026-05-14,AWY_SEG_ALT,327
AWY_OCC:B24:C:50,AWY_OCC:B24:C:60,134.73,314.91,10.01,15000,,,,,,45000,,N,N,N,ZNY,OA,US,K,2026-05-14,AWY_SEG_ALT,328
AWY_OCC:B24:C:60,AWY_OCC:B24:C:70,134.88,315.06,9.99,15000,,,,,,45000,,N,N,N,ZDC,OA,US,K,2026-05-14,AWY_SEG_ALT,329
AWY_OCC:B24:C:70,AWY_OCC:B24:C:80,135.98,316.12,8.12,15000,,,,,,45000,,N,N,N,ZNY,OA,US,K,2026-05-14,AWY_SEG_ALT,330
