routeKey,ORIGIN_ID,DSTN_ID,PFR_TYPE_CODE,ROUTE_NO,ALT_DESCRIP,AIRCRAFT,HOURS,ROUTE_DIR_DESCRIP,DESIGNATOR,ROUTE_STRING,semanticStatus,searchProjectionStatus
ACY:TPA:H:2,ACY,TPA,H,2,,"JET & TURBOPROP ONLY,  RNAV 1 - DME/DME/IRU OR GPS",,,,LEEAH T358 OBWON T356 DROSA GVE Q75 TEUFL BAAMF DADES2,valid_semantic_route,projected
ACY:WRI:TEC:1,ACY,WRI,TEC,1,5000,,,,,HOWIE T303 CYN,valid_semantic_route,projected
ACY:WRI:TEC:3,ACY,WRI,TEC,3,3000,HELICOPTERS ONLY,,,,ACY T315 PANZE,valid_semantic_route,projected
ACY:WRI:TEC:4,ACY,WRI,TEC,4,5000,,,,,SIE V44 PANZE,valid_semantic_route,projected
ACY:WRI:TEC:5,ACY,WRI,TEC,5,5000,,,,,WNSTN T320 HARBO,valid_semantic_route,projected
AJO:AVX:TEC:1,AJO,AVX,TEC,1,JMPQ70,,,,ONTQ8,PDZ V388 RNDAL V363 DANAH SXC,valid_semantic_route,projected
AJO:BUR:TEC:1,AJO,BUR,TEC,1,PQ60,,,,ONTQ1,PDZ V186 VNY,valid_semantic_route,projected
AJO:BUR:TEC:2,AJO,BUR,TEC,2,JM80,,,,ONTQ2,PDZ V197 POM V264 ITSME V186 VNY,valid_semantic_route,projected
AJO:CMA:TEC:1,AJO,CMA,TEC,1,PQ60,,,,ONTQ14,PDZ V186 FIM,valid_semantic_route,projected
AJO:CMA:TEC:2,AJO,CMA,TEC,2,JM80,,,,ONTQ15,PDZ V197 POM V264 ITSME V186 FIM,valid_semantic_route,projected
AJO:CRQ:TEC:1,AJO,CRQ,TEC,1,JM110PQ70,,,,ONTQ11,PDZ V186 ROBNN V458 OCN,valid_semantic_route,projected
AJO:FUL:TEC:1,AJO,FUL,TEC,1,JMPQ40,,,,ONTQ9,PDZ V388 SLI,valid_semantic_route,projected
AJO:HHR:TEC:1,AJO,HHR,TEC,1,JMPQ30,,,,ONTQ3,PDZ POWUP,valid_semantic_route,projected
AJO:LAX:TEC:1,AJO,LAX,TEC,1,JMPQ40,,,,ONTQ4,PDZ V388 DOWDD FUELR,valid_semantic_route,projected
AJO:LAX:TEC:2,AJO,LAX,TEC,2,PQ40,,,,ONTQ5,PDZ V388 SLI V8 TANDY,valid_semantic_route,projected
AJO:LAX:TEC:3,AJO,LAX,TEC,3,JM80,,,,ONTQ6,PDZ V16 PRADO V363 DANAH V23 SLI V8 TANDY,valid_semantic_route,projected
AJO:LGB:TEC:1,AJO,LGB,TEC,1,JMPQ40,,,,ONTQ9,PDZ V388 SLI,valid_semantic_route,projected
AJO:MYF:TEC:1,AJO,MYF,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB,valid_semantic_route,projected
AJO:NFG:TEC:1,AJO,NFG,TEC,1,JM110PQ70,,,,ONTQ11,PDZ V186 ROBNN V458 OCN,valid_semantic_route,projected
AJO:NKX:TEC:1,AJO,NKX,TEC,1,JM110PQ70,,,,ONTQ11,PDZ V186 ROBNN V458 OCN,valid_semantic_route,projected
AJO:NRS:TEC:1,AJO,NRS,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB,valid_semantic_route,projected
AJO:NTD:TEC:1,AJO,NTD,TEC,1,PQ60,,,,ONTQ14,PDZ V186 FIM,valid_semantic_route,projected
AJO:NTD:TEC:2,AJO,NTD,TEC,2,JM80,,,,ONTQ15,PDZ V197 POM V264 ITSME V186 FIM,valid_semantic_route,projected
AJO:NZY:TEC:1,AJO,NZY,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB,valid_semantic_route,projected
AJO:OKB:TEC:1,AJO,OKB,TEC,1,JM110PQ70,,,,ONTQ11,PDZ V186 ROBNN V458 OCN,valid_semantic_route,projected
AJO:OXR:TEC:1,AJO,OXR,TEC,1,PQ60,,,,ONTQ14,PDZ V186 FIM,valid_semantic_route,projected
AJO:OXR:TEC:2,AJO,OXR,TEC,2,JM80,,,,ONTQ15,PDZ V197 POM V264 ITSME V186 FIM,valid_semantic_route,projected
AJO:RNM:TEC:1,AJO,RNM,TEC,1,JM110PQ90,,,,ONTQ13,PDZ V186 ROBNN V208 JLI,valid_semantic_route,projected
AJO:SAN:TEC:1,AJO,SAN,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB,valid_semantic_route,projected
AJO:SBA:TEC:1,AJO,SBA,TEC,1,PQ80,,,,ONTQ16,PDZ V186 DEANO V27 KWANG,valid_semantic_route,projected
AJO:SBA:TEC:2,AJO,SBA,TEC,2,JM80,,,,ONTQ17,PDZ V197 POM V264 ITSME V186 DEANO V27 KWANG,valid_semantic_route,projected
AJO:SDM:TEC:1,AJO,SDM,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB,valid_semantic_route,projected
AJO:SEE:TEC:1,AJO,SEE,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB,valid_semantic_route,projected
AJO:SLI:TEC:1,AJO,SLI,TEC,1,JMPQ40,,,,ONTQ9,PDZ V388 SLI,valid_semantic_route,projected
AJO:SMO:TEC:1,AJO,SMO,TEC,1,JMPQ60,,,,ONTQ7,PDZ V186 DARTS,valid_semantic_route,projected
AJO:SNA:TEC:1,AJO,SNA,TEC,1,JMPQ40,,,,ONTQ10,PDZ V388 RNDAL V363 POXKU V8 SLI,valid_semantic_route,projected
AJO:TOA:TEC:1,AJO,TOA,TEC,1,JMPQ40,,,,ONTQ9,PDZ V388 SLI,valid_semantic_route,projected
AJO:VNY:TEC:1,AJO,VNY,TEC,1,PQ60,,,,ONTQ1,PDZ V186 VNY,valid_semantic_route,projected
AJO:VNY:TEC:2,AJO,VNY,TEC,2,JM80,,,,ONTQ2,PDZ V197 POM V264 ITSME V186 VNY,valid_semantic_route,projected
AJO:WHP:TEC:1,AJO,WHP,TEC,1,PQ60,,,,ONTQ1,PDZ V186 VNY,valid_semantic_route,projected
AJO:WHP:TEC:2,AJO,WHP,TEC,2,JM80,,,,ONTQ2,PDZ V197 POM V264 ITSME V186 VNY,valid_semantic_route,projected
ALB:ACK:TEC:1,ALB,ACK,TEC,1,10000,,,,,CTR PVD NEWBE DEEPO,valid_semantic_route,projected
ALB:ATL:H:1,ALB,ATL,H,1,,,1100-0400,,,ACOVE DBABE Q448 PTW J48 MOL FLASK OZZZI2,valid_semantic_route,projected
ALB:BDL:TEC:2,ALB,BDL,TEC,2,10000,,,,,ALB T300 STELA,valid_semantic_route,projected
ALB:BDR:TEC:1,ALB,BDR,TEC,1,10000,RNAV 1 - DME/DME/IRU OR GPS,,,,ALB DENNA1,valid_semantic_route,projected
ALB:BED:TEC:1,ALB,BED,TEC,1,10000,,,,,GDM T608 LOBBY,valid_semantic_route,projected
ALB:BNA:H:1,ALB,BNA,H,1,,RNAV 1 - DME/DME/IRU OR GPS; JETS,,,,ALB J6 HVQ Q68 YOCKY CUTRR PASLY5,valid_semantic_route,projected
ALB:BOS:L:2,ALB,BOS,L,2,60-170,"JET ONLY, RNAV 1 - DME/DME/IRU OR GPS REQUIRED",,,,PONCT JFUND2,valid_semantic_route,projected
ALB:BOS:TEC:1,ALB,BOS,TEC,1,10000,,,,,GDM T608 REVER,valid_semantic_route,projected
ALB:BUF:TEC:1,ALB,BUF,TEC,1,10000,,,,,ALB T608 WOZEE,valid_semantic_route,projected
ALB:BWI:H:1,ALB,BWI,H,1,,,1100-0300,,,PWL BIZEX Q75 MXE V378 NUGGY TRISH4,valid_semantic_route,projected
ALB:CLT:H:1,ALB,CLT,H,1,,,1100-0300,,,PWL BIZEX Q75 GVE AIROW CHSLY7,valid_semantic_route,projected
ALB:CVG:H:1,ALB,CVG,H,1,,DME/DME/IRU OR GNSS REQUIRED,1100-0300,,,PAYGE Q822 GONZZ JOSSY MAULL KODIE SAVVI TIGRR4,valid_semantic_route,projected
ALB:DCA:H:1,ALB,DCA,H,1,,,1100-0300,,,PWL BIZEX Q75 MXE CLIPR3,valid_semantic_route,projected
ALB:DEN:H:1,ALB,DEN,H,1,,"JETS ONLY, RNAV 1 - DME/DME/IRU OR GPS",,,,ARNII Q816 HOCKE Q935 MONEE IANNA ONL PORDR AALLE4,valid_semantic_route,projected
ALB:DFW:H:1,ALB,DFW,H,1,,"JETS ONLY, RNAV 1 - DME/DME/IRU OR GPS",,DFW SOUTH FLOW,,ALB J6 HVQ Q68 LITTR FEWWW SEEVR4,valid_semantic_route,projected
ALB:DFW:H:2,ALB,DFW,H,2,,"JETS ONLY, RNAV 1 - DME/DME/IRU OR GPS",,DFW NORTH FLOW,,ALB J6 HVQ Q68 LITTR FEWWW BRDJE5,valid_semantic_route,projected
ALB:DTW:H:1,ALB,DTW,H,1,,DME/DME/IRU OR GPS REQUIRED,1100-0300,DTW SOUTH FLOW,,PAYGE Q822 GONZZ DONEO TPGUN2,valid_semantic_route,projected
ALB:DTW:H:2,ALB,DTW,H,2,,DME/DME/IRU OR GPS REQUIRED,1100-0300,DTW NORTH FLOW,,PAYGE Q822 GONZZ DONEO CUUGR2,valid_semantic_route,projected
ALB:DXR:TEC:1,ALB,DXR,TEC,1,10000,PROPS LESS THAN 250 KTS IAS,,,,ALB V123 HAARP,valid_semantic_route,projected
ALB:DXR:TEC:2,ALB,DXR,TEC,2,10000,JETS AND PROPS GREATER THAN 210 KTS IAS,,,,ALB V157 HAARP,valid_semantic_route,projected
ALB:EWR:L:1,ALB,EWR,L,1,70-170,NON-TURBOJET,1100-0300,,,ALB V489 COATE,valid_semantic_route,projected
ALB:EWR:L:2,ALB,EWR,L,2,70-170,TURBOJET,1100-0300,,,ALB V213 FLOSI FLOSI4,valid_semantic_route,projected
ALB:FLL:H:1,ALB,FLL,H,1,,,,,,PWL BIZEX Q75 GSO Q83 JEVED Q97 PRMUS CUUDA3,valid_semantic_route,projected
ALB:GON:TEC:1,ALB,GON,TEC,1,10000,,,,,ALB T300 STELA,valid_semantic_route,projected
ALB:HYA:TEC:1,ALB,HYA,TEC,1,10000,,,,,CTR PVD T393 GAILS,valid_semantic_route,projected
ALB:IAD:H:1,ALB,IAD,H,1,AOA FL240,TURBOJETS,,,,ACOVE FILGA HYPER9,valid_semantic_route,projected
ALB:IAD:H:2,ALB,IAD,H,2,AOB 220,"NON JET ACFT, RNAV 1 - DME/DME/IRU OR GPS.",,,,CEDOR HNK LYKOM PRTZL1,valid_semantic_route,projected
ALB:JFK:L:1,ALB,JFK,L,1,60-170 INCL.,RNAV EQUIP. PROPS/TURBOPROPS OPERATING AOB 250KTS.,,,,ALB PAWLN1,valid_semantic_route,projected
ALB:LAS:H:1,ALB,LAS,H,1,,"JETS ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,PAYGE Q822 GONZZ Q29 CREEP J110 RSK J64 TBC SQIRE RKSTR4,valid_semantic_route,projected
ALB:LGA:L:1,ALB,LGA,L,1,70-170 INCL,"RNAV 1-DME/DME/IRU OR GPS, 250 KTS OR GREATER",,,,ALB VADDR1,valid_semantic_route,projected
ALB:LGA:L:2,ALB,LGA,L,2,110-170 INCL.,"RNAV ONLY, PROPS/TURBOPROPS, 250 KTS OR LESS",,,,ALB NOBBI1,valid_semantic_route,projected
ALB:MCO:H:1,ALB,MCO,H,1,,JETS: RNAV 1  - DME/DME/IRU OR GPS REQUIRED,,MCO LANDING NORTH,,PWL BIZEX Q75 GSO Q83 ROYCO Q85 LPERD SNFLD3,valid_semantic_route,projected
ALB:MCO:H:2,ALB,MCO,H,2,,JETS: RNAV 1  - DME/DME/IRU OR GPS REQUIRED,,MCO LANDING SOUTH,,PWL BIZEX Q75 GSO Q83 ROYCO Q85 LPERD GTOUT1,valid_semantic_route,projected
ALB:MDW:H:1,ALB,MDW,H,1,,RNAV 1-DME/DME/IRU OR GPS,,,,PAYGE Q822 GONZZ Q29 DORET DJB ASHEN PANGG7,valid_semantic_route,projected
ALB:MEM:H:1,ALB,MEM,H,1,,"JETS ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,ALB J6 HVQ Q68 RAMRD BLUZZ5,valid_semantic_route,projected
ALB:MHT:TEC:1,ALB,MHT,TEC,1,10000,,,,,KEYNN MANCH,valid_semantic_route,projected
ALB:MIA:H:1,ALB,MIA,H,1,,,,,,PWL BIZEX Q75 GSO Q83 JEVED Q97 DEBRL CSTAL3,valid_semantic_route,projected
ALB:MSP:H:1,ALB,MSP,H,1,,,1100-0400,,,ARNII Q816 KELTI Q812 ZOHAN CEWDA MUSCL4,valid_semantic_route,projected
ALB:MVY:TEC:1,ALB,MVY,TEC,1,10000,,,,,ALB V146 MVY,valid_semantic_route,projected
ALB:MYR:H:1,ALB,MYR,H,1,,,1100-0300,,,PWL BIZEX Q75 GVE SBV RDU,valid_semantic_route,projected
ALB:ORD:H:2,ALB,ORD,H,2,,DME/DME/IRU OR GNSS REQUIRED,1100-0300,,,PAYGE Q822 FNT WYNDE3,valid_semantic_route,projected
ALB:ORH:TEC:1,ALB,ORH,TEC,1,10000,,,,,ALB T300 STELA,valid_semantic_route,projected
ALB:OWD:TEC:1,ALB,OWD,TEC,1,10000,,,,,GDM T608 LOBBY,valid_semantic_route,projected
ALB:PBI:H:1,ALB,PBI,H,1,,,,,,PWL BIZEX Q75 GSO Q83 JEVED Q97 KENLL CPTAN3,valid_semantic_route,projected
ALB:PGD:H:1,ALB,PGD,H,1,,"JET & TURBOPROP ONLY,  RNAV 1 - DME/DME/IRU OR GPS",,,,PWL BIZEX Q75 SLOJO Q103 PUPYY KYYUU LUBBR4,valid_semantic_route,projected
ALB:PHL:L:1,ALB,PHL,L,1,60-170. LESS THAN 210 KTS,TURBOPROPS ONLY. GPS OR DME/DME OR IRU EQUIPPED,,,,CEDOR DNY LAAYK WLKES T335 PTW,valid_semantic_route,projected
ALB:PHL:L:2,ALB,PHL,L,2,,,1100-0300,,,CEDOR DNY LAAYK WLKES T455 FJC PTW,valid_semantic_route,projected
ALB:PHL:L:3,ALB,PHL,L,3,70-170,JETS ONLY,,,,CEDOR DNY SLATT6,valid_semantic_route,projected
ALB:PIE:H:1,ALB,PIE,H,1,,,1100-0300,,,PWL BIZEX Q75 TEUFL BAAMF DADES2,valid_semantic_route,projected
ALB:PNE:L:1,ALB,PNE,L,1,,,1100-0300,,,CEDOR DNY LAAYK WLKES T455 FJC ARD,valid_semantic_route,projected
ALB:PNE:L:2,ALB,PNE,L,2,90-170,TURBOJETS ONLY. GPS OR DME/DME OR IRU EQUIPPED,1100-0300,,,CEDOR DNY LAAYK WLKES T335 ETX T430 TROXL ARD,valid_semantic_route,projected
ALB:PSM:TEC:1,ALB,PSM,TEC,1,10000,,,,,CON,valid_semantic_route,projected
ALB:PVC:TEC:1,ALB,PVC,TEC,1,10000,,,,,CTR PVD T393 GAILS,valid_semantic_route,projected
ALB:PVD:TEC:1,ALB,PVD,TEC,1,10000,,,,,CTR PVD,valid_semantic_route,projected
ALB:PWM:TEC:1,ALB,PWM,TEC,1,10000,,,,,CAM CON,valid_semantic_route,projected
ALB:RDU:H:1,ALB,RDU,H,1,,,,,,PWL BIZEX Q75 GVE MELTN ALDAN4,valid_semantic_route,projected
ALB:RME:TEC:1,ALB,RME,TEC,1,10000,,,,,ALB T608 LAMMS,valid_semantic_route,projected
ALB:ROC:TEC:1,ALB,ROC,TEC,1,10000,,,,,ALB T608 ROC,valid_semantic_route,projected
ALB:RSW:H:1,ALB,RSW,H,1,,,1100-0300,,,PWL BIZEX Q75 SLOJO Q103 CYNTA SHFTY6,valid_semantic_route,projected
ALB:SAV:H:1,ALB,SAV,H,1,,,1100-0300,,,PWL BIZEX Q75 GSO CTF CANTR PLZZZ,valid_semantic_route,projected
ALB:SDF:H:1,ALB,SDF,H,1,,"JETS ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,ALB J6 HVQ Q68 YOCKY LEDDL1,valid_semantic_route,projected
ALB:SFB:H:1,ALB,SFB,H,1,,,1100-0300,,,PWL BIZEX Q75 GSO Q83 ROYCO Q85 LPERD TTHOR3,valid_semantic_route,projected
ALB:SWF:TEC:1,ALB,SWF,TEC,1,10000,,,,,ALB V123 TRESA,valid_semantic_route,projected
ALB:TPA:H:1,ALB,TPA,H,1,,,1100-0300,,,PWL BIZEX Q75 TEUFL BAAMF DADES2,valid_semantic_route,projected
ALB:TTN:L:1,ALB,TTN,L,1,,,1100-0300,,,CEDOR DNY LAAYK WLKES T455 FJC ARD,valid_semantic_route,projected
ALB:TTN:L:2,ALB,TTN,L,2,90-170,TURBOJETS ONLY. GPS OR DME/DME OR IRU EQUIPPED,1100-0300,,,CEDOR DNY LAAYK WLKES T335 ETX T430 TROXL ARD,valid_semantic_route,projected
ALN:MDW:H:1,ALN,MDW,H,1,,TURBOJET,,,,SPI POOGY ENDEE8,valid_semantic_route,projected
ALN:ORD:H:1,ALN,ORD,H,1,,TURBOJET,,,,LEBOY CASHN TRTLL6,valid_semantic_route,projected
ALN:ORD:H:3,ALN,ORD,H,3,,TURBOJET,,,,LEBOY CASHN SHAIN2,valid_semantic_route,projected
AMA:AUS:H:1,AMA,AUS,H,1,,,,,,SLIDE UCOKA DILLO LAIKS4,valid_semantic_route,projected
ANC:SEA:H:1,ANC,SEA,H,1,,RNAV ONLY,,,,NOEND AKBOY AKKID AKHAT AKSEA,valid_semantic_route,projected
APF:DAB:L:1,APF,DAB,L,1,,,,,,MOANS T353 GUANO,valid_semantic_route,projected
APF:FLL:L:1,APF,FLL,L,1,,,,,,FORTL FORTL9,valid_semantic_route,projected
APF:FLL:L:2,APF,FLL,L,2,,"JETS ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,TEEKY TEEKY4,valid_semantic_route,projected
APF:FPR:L:1,APF,FPR,L,1,,,,,,DYLYN RALPH,valid_semantic_route,projected
APF:GNV:L:1,APF,GNV,L,1,AT OR BELOW 100,,,,,YELLZ T341 OMMNI,valid_semantic_route,projected
APF:HPN:H:1,APF,HPN,H,1,,,,,,CSHEL8 TOLLZ FEMON Q87 JROSS JOHAR Q109 DFENC SAWED Q108 SIE BOUNO5,valid_semantic_route,projected
APF:JAX:H:2,APF,JAX,H,2,AT OR ABOVE 180,JETS; RNAV 1 - DME/DME/IRU OR GPS,,,,CSHEL8 CSHEL BGOUT PULEC SMELZ JINOS TEBOW,valid_semantic_route,projected
APF:JAX:L:1,APF,JAX,L,1,AT OR BELOW 160,,,,,MOANS T353 MRUTT T210 MMKAY,valid_semantic_route,projected
APF:MCO:H:1,APF,MCO,H,1,,RNAV1 - DME/DME/IRU OR GPS,,,,CSHEL8 CSHEL JOKRS4,valid_semantic_route,projected
APF:MIA:H:2,APF,MIA,H,2,,"JETS ONLY, RNAV 1 - DME/DME/IRU OR GPS",,,,FROGZ FROGZ5,valid_semantic_route,projected
APF:MIA:L:1,APF,MIA,L,1,AT OR BELOW 160,,,,,PALMZ PALMZ2,valid_semantic_route,projected
APF:MIA:L:3,APF,MIA,L,3,,"JETS ONLY, RNAV 1 - DME/DME/IRU OR GPS",,,,FROGZ FROGZ5,valid_semantic_route,projected
APF:MMU:H:1,APF,MMU,H,1,,,,,,CSHEL8 TOLLZ FEMON Q87 GEARS SWNGR JAIKE4,valid_semantic_route,projected
APF:OCF:L:1,APF,OCF,L,1,AT OR BELOW 100,,,,,YELLZ T341 OMMNI,valid_semantic_route,projected
APF:OCF:L:2,APF,OCF,L,2,,,,,,MOANS T353 PUNQU,valid_semantic_route,projected
APF:ORL:L:1,APF,ORL,L,1,,,,,,MOANS MINEE MINEE6,valid_semantic_route,projected
APF:PBI:L:1,APF,PBI,L,1,,,,,,LUCYS VUUDU1,valid_semantic_route,projected
APF:TEB:H:1,APF,TEB,H,1,,,,,,CSHEL8 TOLLZ FEMON Q87 GEARS SWNGR JAIKE4,valid_semantic_route,projected
APF:TPA:H:3,APF,TPA,H,3,,,,,,FERAL BLFRG3,valid_semantic_route,projected
APF:TPA:L:1,APF,TPA,L,1,,,,,,FERAL BLFRG3,valid_semantic_route,projected
APF:TPA:L:2,APF,TPA,L,2,AT OR BELOW 100,,,,,CHARO V35 PIE,valid_semantic_route,projected
APF:VRB:L:1,APF,VRB,L,1,,,,,,LBELL DIDDY RALPH,valid_semantic_route,projected
ARG:MEM:SHD:1,ARG,MEM,SHD,1,,NON-RNAV EQUIPPED,,NORTHEAST,,ARG DAWGG2,valid_semantic_route,projected
ARG:MEM:SHD:2,ARG,MEM,SHD,2,,RNAV ONLY,,NORTHEAST,,WHOLL BRBBQ3,valid_semantic_route,projected
ATL:ACY:H:1,ATL,ACY,H,1,,,,,,PLMMR3 BURGG Q22 BEARI BBDOL KRABY BUKYY JAYBO SIE,valid_semantic_route,projected
ATL:APF:H:1,ATL,APF,H,1,,,,,,BANNG3 LUCKK HONID Q81 NICKI PLYER PIKKR7,valid_semantic_route,projected
ATL:AUS:H:1,ATL,AUS,H,1,,,1100-0300,,,POUNC2 GRGIA GARTS LCH WEEED WLEEE7,valid_semantic_route,projected
ATL:BCT:H:1,ATL,BCT,H,1,,,,,,SMLTZ3 WALET ZPLEN VUUDU1,valid_semantic_route,projected
ATL:BDL:H:2,ATL,BDL,H,2,,,1100-0300,,,PLMMR3 BURGG Q22 RBV Q419 DPK DPK3,valid_semantic_route,projected
ATL:BOS:H:1,ATL,BOS,H,1,,,1100-0300,,,PLMMR3 BURGG Q22 RBV Q419 JFK ROBUC3,valid_semantic_route,projected
ATL:BWI:H:2,ATL,BWI,H,2,,JETS ONLY: RNAV 1 - DME/DME/IRU OR GPS REQUIRED,,,,JACCC2 KELLN Q58 PEETT THHMP RAVNN9,valid_semantic_route,projected
ATL:CLE:H:1,ATL,CLE,H,1,,,,,,PADGT2 SMTTH Q67 HNN JANYS ROLLN2,valid_semantic_route,projected
ATL:CLT:H:3,ATL,CLT,H,3,,,,,,PHIIL3 PHIIL CNTLR JONZE6,valid_semantic_route,projected
ATL:CMH:H:1,ATL,CMH,H,1,,,,,,PADGT2 SMTTH Q67 JONEN MCGNS SCRLT2,valid_semantic_route,projected
ATL:CVG:H:1,ATL,CVG,H,1,,"JETS ONLY, RNAV 1 - DME/DME/IRU OR GPS",,,,PADGT2 SMTTH ARTUR JAKIE7,valid_semantic_route,projected
ATL:DCA:H:1,ATL,DCA,H,1,,JETS: RNAV 1 - DME/DME/IRU OR GPS,,,,JACCC2 KELLN Q56 KIWII WAVES CAPSS4,valid_semantic_route,projected
ATL:DEN:H:1,ATL,DEN,H,1,,,1100-0300,,,CUTTN HANKO MEM PER GCK KIISS CLASH5,valid_semantic_route,projected
ATL:DFW:H:1,ATL,DFW,H,1,,"JETS ONLY, RNAV 1-DME/DME/IRU OR GPS",,DFW SOUTH FLOW,,KAJIN2 STNGA MLU YUYUN BEREE3,valid_semantic_route,projected
ATL:DFW:H:2,ATL,DFW,H,2,,"JETS ONLY, RNAV 1-DME/DME/IRU OR GPS",,DFW NORTH FLOW,,KAJIN2 STNGA,valid_semantic_route,projected
ATL:DFW:H:3,ATL,DFW,H,3,,"JETS ONLY, RNAV 1-DME/DME/IRU OR GPS",,DFW SOUTH FLOW,,CUTTN2 HANKO MEM LITTR FEWWW SEEVR4,valid_semantic_route,projected
ATL:DFW:H:4,ATL,DFW,H,4,,"JETS ONLY, RNAV 1-DME/DME/IRU OR GPS",,DFW NORTH FLOW,,CUTTN2 HANKO MEM LITTR FEWWW BRDJE5,valid_semantic_route,projected
ATL:DTW:H:1,ATL,DTW,H,1,,,,DTW SOUTH FLOW,,PADGT2 SMTTH Q67 HNN SUBWY HTROD2,valid_semantic_route,projected
ATL:DTW:H:2,ATL,DTW,H,2,,,,DTW NORTH FLOW,,PADGT2 SMTTH Q67 HNN SUBWY CRAKN2,valid_semantic_route,projected
ATL:ECP:H:1,ATL,ECP,H,1,,,,,,HAALO3 SARGE RRS,valid_semantic_route,projected
ATL:EWR:H:2,ATL,EWR,H,2,,,1100-0200,,,PLMMR3 BURGG Q22 UMBRE QUART PHLBO4,valid_semantic_route,projected
ATL:EYW:H:1,ATL,EYW,H,1,,,,,,SMLTZ3 WALET IISLY FNTSY1,valid_semantic_route,projected
ATL:FLL:H:2,ATL,FLL,H,2,,"JETS ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,SMLTZ3 WALET ZPLEN TEEKY4,valid_semantic_route,projected
ATL:FMY:H:1,ATL,FMY,H,1,,,1100-0300,,,BANNG3 LUCKK HONID Q81 NICKI PLYER TYNEE4,valid_semantic_route,projected
ATL:GNV:H:1,ATL,GNV,H,1,,,1100-0300,,,SMLTZ3 WALET ZPLEN OTK,valid_semantic_route,projected
ATL:HOU:H:1,ATL,HOU,H,1,,,,,,KAJIN2 STNGA MHZ AEX WAPPL7,valid_semantic_route,projected
ATL:HOU:H:2,ATL,HOU,H,2,,NON-TURBOJETS - DME/DME/IRU OR GPS,,,,JAMMR AEX CESAN CESAN4,valid_semantic_route,projected
ATL:HPN:H:1,ATL,HPN,H,1,,,,,,PLMMR3 BURGG Q22 BESSI CYN BOUNO5,valid_semantic_route,projected
ATL:IAH:H:1,ATL,IAH,H,1,,,,IAH EAST FLOW,,KAJIN2 STNGA MHZ AEX SKNRD5,valid_semantic_route,projected
ATL:IAH:H:2,ATL,IAH,H,2,,,,IAH WEST FLOW,,KAJIN2 STNGA MHZ AEX DOOBI3,valid_semantic_route,projected
ATL:IAH:H:3,ATL,IAH,H,3,,NON-TURBOJETS - DME/DME/IRU OR GPS,,,,JAMMR AEX GESNR2,valid_semantic_route,projected
ATL:JFK:H:1,ATL,JFK,H,1,,,1100-0300,,,PHIIL3 HRTWL Q64 SAWED Q108 SIE CAMRN5,valid_semantic_route,projected
ATL:LGA:H:1,ATL,LGA,H,1,,,1100-0300,,,JACCC2 KELLN BYJAC Q60 HURTS PROUD2,valid_semantic_route,projected
ATL:MCO:H:2,ATL,MCO,H,2,,,,,,SMLTZ3 WALET ZJAYX GRNCH5,valid_semantic_route,projected
ATL:MDW:H:1,ATL,MDW,H,1,,,,,,VARNM2 RESPE IIU DROSE FISSK7,valid_semantic_route,projected
ATL:MIA:H:2,ATL,MIA,H,2,,"JETS ONLY, RNAV 1 - DME/DME/IRU OR GPS",,,,BANNG3 LUCKK HONID FROGZ5,valid_semantic_route,projected
ATL:MKY:H:1,ATL,MKY,H,1,,,,,,BANNG3 LUCKK HONID Q81 NICKI PLYER PIKKR7,valid_semantic_route,projected
ATL:MSP:H:2,ATL,MSP,H,2,,,1100-0300,,,PENCL2 EMAHH CEASE IOW MNOSO BLUEM5,valid_semantic_route,projected
ATL:ORD:H:2,ATL,ORD,H,2,,,1100-0300,,,VARNM2 GLAZR Q118 HEVAN BONNT VEECK5,valid_semantic_route,projected
ATL:ORF:H:1,ATL,ORF,H,1,,JETS ONLY RNAV 1 - DME/DME/IRU OR GPS,,,,PHIIL3 HRTWL Q54 NUTZE KOHLS1,valid_semantic_route,projected
ATL:ORL:H:1,ATL,ORL,H,1,,,,,,SMLTZ3 WALET MJKAL JAFAR3,valid_semantic_route,projected
ATL:PBI:H:1,ATL,PBI,H,1,,,,,,SMLTZ3 WALET ZPLEN VUUDU1,valid_semantic_route,projected
ATL:PHF:H:1,ATL,PHF,H,1,,RNAV 1 - DME/DME/IRU OR GPS,,,,PHIIL3 HRTWL Q54 NUTZE KOHLS1,valid_semantic_route,projected
ATL:PHL:H:1,ATL,PHL,H,1,,,1100-0300,,,PLMMR3 BURGG Q22 BEARI BBDOL PAATS4,valid_semantic_route,projected
ATL:PIT:H:1,ATL,PIT,H,1,,,,,,PADGT2 SMTTH Q67 HNN FEWGA7,valid_semantic_route,projected
