fromKey,toKey,sourceCycle,sourceTable,sourceRowId,resolveStatus,confidence
AIRWAY_PATH:A555:C,AWY_OCC:A555:C:300,2026-05-14,AWY_SEG_ALT,137,resolved,high
AIRWAY_PATH:A578:C,AWY_OCC:A578:C:10,2026-05-14,AWY_SEG_ALT,138,resolved,high
AIRWAY_PATH:A578:C,AWY_OCC:A578:C:20,2026-05-14,AWY_SEG_ALT,139,resolved,high
AIRWAY_PATH:A578:C,AWY_OCC:A578:C:30,2026-05-14,AWY_SEG_ALT,140,resolved,high
AIRWAY_PATH:A579:C,AWY_OCC:A579:C:10,2026-05-14,AWY_SEG_ALT,141,resolved,high
AIRWAY_PATH:A579:C,AWY_OCC:A579:C:20,2026-05-14,AWY_SEG_ALT,142,resolved,high
AIRWAY_PATH:A579:C,AWY_OCC:A579:C:30,2026-05-14,AWY_SEG_ALT,143,resolved,high
AIRWAY_PATH:A579:C,AWY_OCC:A579:C:40,2026-05-14,AWY_SEG_ALT,144,resolved,high
AIRWAY_PATH:A579:C,AWY_OCC:A579:C:50,2026-05-14,AWY_SEG_ALT,145,resolved,high
AIRWAY_PATH:A590:A,AWY_OCC:A590:A:10,2026-05-14,AWY_SEG_ALT,146,resolved,high
AIRWAY_PATH:A590:A,AWY_OCC:A590:A:20,2026-05-14,AWY_SEG_ALT,147,resolved,high
AIRWAY_PATH:A590:A,AWY_OCC:A590:A:30,2026-05-14,AWY_SEG_ALT,148,resolved,high
AIRWAY_PATH:A590:A,AWY_OCC:A590:A:40,2026-05-14,AWY_SEG_ALT,149,resolved,high
AIRWAY_PATH:A590:A,AWY_OCC:A590:A:50,2026-05-14,AWY_SEG_ALT,150,resolved,high
AIRWAY_PATH:A590:A,AWY_OCC:A590:A:60,2026-05-14,AWY_SEG_ALT,151,resolved,high
AIRWAY_PATH:A590:A,AWY_OCC:A590:A:70,2026-05-14,AWY_SEG_ALT,152,resolved,high
AIRWAY_PATH:A590:A,AWY_OCC:A590:A:80,2026-05-14,AWY_SEG_ALT,153,resolved,high
AIRWAY_PATH:A590:A,AWY_OCC:A590:A:90,2026-05-14,AWY_SEG_ALT,154,resolved,high
AIRWAY_PATH:A590:A,AWY_OCC:A590:A:100,2026-05-14,AWY_SEG_ALT,155,resolved,high
AIRWAY_PATH:A590:A,AWY_OCC:A590:A:110,2026-05-14,AWY_SEG_ALT,156,resolved,high
AIRWAY_PATH:A590:A,AWY_OCC:A590:A:120,2026-05-14,AWY_SEG_ALT,157,resolved,high
AIRWAY_PATH:A597:C,AWY_OCC:A597:C:10,2026-05-14,AWY_SEG_ALT,158,resolved,high
AIRWAY_PATH:A597:C,AWY_OCC:A597:C:20,2026-05-14,AWY_SEG_ALT,159,resolved,high
AIRWAY_PATH:A597:C,AWY_OCC:A597:C:30,2026-05-14,AWY_SEG_ALT,160,resolved,high
AIRWAY_PATH:A597:C,AWY_OCC:A597:C:40,2026-05-14,AWY_SEG_ALT,161,resolved,high
AIRWAY_PATH:A597:C,AWY_OCC:A597:C:50,2026-05-14,AWY_SEG_ALT,162,resolved,high
AIRWAY_PATH:A597:C,AWY_OCC:A597:C:60,2026-05-14,AWY_SEG_ALT,163,resolved,high
AIRWAY_PATH:A597:C,AWY_OCC:A597:C:70,2026-05-14,AWY_SEG_ALT,164,resolved,high
AIRWAY_PATH:A597:C,AWY_OCC:A597:C:80,2026-05-14,AWY_SEG_ALT,165,resolved,high
AIRWAY_PATH:A597:C,AWY_OCC:A597:C:90,2026-05-14,AWY_SEG_ALT,166,resolved,high
AIRWAY_PATH:A597:C,AWY_OCC:A597:C:100,2026-05-14,AWY_SEG_ALT,167,resolved,high
AIRWAY_PATH:A597:C,AWY_OCC:A597:C:110,2026-05-14,AWY_SEG_ALT,168,resolved,high
AIRWAY_PATH:A598:C,AWY_OCC:A598:C:10,2026-05-14,AWY_SEG_ALT,169,resolved,high
AIRWAY_PATH:A598:C,AWY_OCC:A598:C:20,2026-05-14,AWY_SEG_ALT,170,resolved,high
AIRWAY_PATH:A638:C,AWY_OCC:A638:C:10,2026-05-14,AWY_SEG_ALT,171,resolved,high
AIRWAY_PATH:A638:C,AWY_OCC:A638:C:20,2026-05-14,AWY_SEG_ALT,172,resolved,high
AIRWAY_PATH:A638:C,AWY_OCC:A638:C:30,2026-05-14,AWY_SEG_ALT,173,resolved,high
AIRWAY_PATH:A638:C,AWY_OCC:A638:C:40,2026-05-14,AWY_SEG_ALT,174,resolved,high
AIRWAY_PATH:A699:C,AWY_OCC:A699:C:10,2026-05-14,AWY_SEG_ALT,175,resolved,high
AIRWAY_PATH:A699:C,AWY_OCC:A699:C:20,2026-05-14,AWY_SEG_ALT,176,resolved,high
AIRWAY_PATH:A699:C,AWY_OCC:A699:C:30,2026-05-14,AWY_SEG_ALT,177,resolved,high
AIRWAY_PATH:A699:C,AWY_OCC:A699:C:40,2026-05-14,AWY_SEG_ALT,178,resolved,high
AIRWAY_PATH:A699:C,AWY_OCC:A699:C:50,2026-05-14,AWY_SEG_ALT,179,resolved,high
AIRWAY_PATH:A699:C,AWY_OCC:A699:C:60,2026-05-14,AWY_SEG_ALT,180,resolved,high
AIRWAY_PATH:A699:C,AWY_OCC:A699:C:70,2026-05-14,AWY_SEG_ALT,181,resolved,high
AIRWAY_PATH:A699:C,AWY_OCC:A699:C:80,2026-05-14,AWY_SEG_ALT,182,resolved,high
AIRWAY_PATH:A756:C,AWY_OCC:A756:C:10,2026-05-14,AWY_SEG_ALT,183,resolved,high
AIRWAY_PATH:A756:C,AWY_OCC:A756:C:20,2026-05-14,AWY_SEG_ALT,184,resolved,high
AIRWAY_PATH:A756:C,AWY_OCC:A756:C:30,2026-05-14,AWY_SEG_ALT,185,resolved,high
AIRWAY_PATH:A756:C,AWY_OCC:A756:C:40,2026-05-14,AWY_SEG_ALT,186,resolved,high
AIRWAY_PATH:A766:C,AWY_OCC:A766:C:10,2026-05-14,AWY_SEG_ALT,187,resolved,high
AIRWAY_PATH:A766:C,AWY_OCC:A766:C:20,2026-05-14,AWY_SEG_ALT,188,resolved,high
AIRWAY_PATH:A766:C,AWY_OCC:A766:C:30,2026-05-14,AWY_SEG_ALT,189,resolved,high
