nodeKey,FIX_ID,ICAO_REGION_CODE,STATE_CODE,COUNTRY_CODE,LAT_DECIMAL,LONG_DECIMAL,FIX_USE_CODE,ARTCC_ID_HIGH,ARTCC_ID_LOW,COMPULSORY,CHARTS
FIX:KITOK,KITOK,CY,,CA,43.04180191,-81.92661355,RP,ZYZ,ZYZ,,ENROUTE HIGH
FIX:KIWII,KIWII,K6,VA,US,36.582475,-78.66775555,WP,ZDC,ZDC,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:KIZER,KIZER,K7,FL,US,28.92388888,-81.37161944,RP,ZJX,ZJX,,"CONTROLLER LOW,ENROUTE LOW,IAP,SECTIONAL,SPECIAL IAP"
FIX:KLANE,KLANE,K6,MA,US,42.41410555,-70.68058055,RP,ZBW,ZBW,,"CONTROLLER LOW,ENROUTE LOW,IAP,STAR"
FIX:KLAWW,KLAWW,K4,OK,US,35.85029722,-96.03118888,WP,ZFW,ZFW,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:KLIDE,KLIDE,K2,CA,US,37.164175,-121.71305,RP,ZOA,ZOA,,"CONTROLLER LOW,ENROUTE LOW,IAP,STAR"
FIX:KLNGR,KLNGR,K4,TX,US,31.22355277,-98.03884722,WP,ZHU,ZHU,,SID
FIX:KLROY,KLROY,K5,IN,US,41.32204722,-86.64928888,WP,ZAU,ZAU,,"CONTROLLER LOW,ENROUTE LOW,IAP"
FIX:KLYNE,KLYNE,K5,OH,US,40.69846111,-83.312275,WP,ZOB,ZOB,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:KNGRY,KNGRY,K2,NV,US,38.01155555,-117.55785555,WP,ZOA,ZOA,,"CONTROLLER,ENROUTE HIGH,STAR"
FIX:KNOST,KNOST,K,OG,US,28.00070833,-83.42333055,WP,ZMA,ZMA,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:KNSAW,KNSAW,K7,AL,US,34.57137777,-87.09867222,WP,ZME,ZME,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:KNUKK,KNUKK,K6,NJ,US,38.89619166,-74.75740277,WP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH"
FIX:KNZLY,KNZLY,K4,LA,US,30.14152222,-93.10538055,WP,ZHU,ZHU,,"CONTROLLER LOW,ENROUTE LOW,SECTIONAL"
FIX:KOAKS,KOAKS,K2,CA,US,34.75268333,-120.27855,RP,ZLA,ZLA,,"ENROUTE LOW,IAP"
FIX:KODEY,KODEY,K6,NY,US,42.27986944,-75.78444444,RP,,ZBW,,"CONTROLLER HIGH,ENROUTE HIGH,STAR"
FIX:KODIE,KODIE,K6,PA,US,40.46886666,-80.33154166,RP,ZOB,ZOB,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:KOHLS,KOHLS,K7,NC,US,36.3716,-76.87263333,WP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,IAP,SECTIONAL,STAR"
FIX:KOLBR,KOLBR,K,OG,US,27.40872777,-85.37621388,WP,ZMA,ZMA,,"CONTROLLER HIGH,ENROUTE HIGH,STAR"
FIX:KOLTS,KOLTS,K5,IL,US,39.84088333,-88.09208888,WP,ZID,ZID,,STAR
FIX:KONJE,KONJE,K6,PA,US,41.82069444,-77.10928333,RP,ZNY,ZNY,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:KONRD,KONRD,K6,VA,US,37.34439722,-79.02590833,WP,ZDC,ZDC,,"CONTROLLER LOW,ENROUTE LOW,SECTIONAL"
FIX:KOOKI,KOOKI,K7,NC,US,35.90603055,-76.69895,WP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,SID"
FIX:KOZAR,KOZAR,K6,WV,US,40.59504722,-80.58473611,RP,ZOB,ZOB,,"CONTROLLER HIGH,ENROUTE HIGH,STAR"
FIX:KPASA,KPASA,K7,FL,US,28.17611111,-81.9075,WP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:KRABY,KRABY,K6,MD,US,38.38642777,-77.1627,WP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:KRANT,KRANT,K6,DC,US,38.91855555,-76.96564166,RP,ZDC,ZDC,,"AREA,CONTROLLER LOW,ENROUTE LOW"
FIX:KREGG,KREGG,K6,VA,US,36.85220833,-77.42154722,WP,ZDC,ZDC,,"CONTROLLER LOW,ENROUTE LOW,SECTIONAL"
FIX:KROST,KROST,K2,NV,US,38.42093888,-116.19860555,RP,ZLC,ZLC,,"CONTROLLER,ENROUTE HIGH,SID"
FIX:KTRYN,KTRYN,K5,KY,US,36.92123611,-82.879325,WP,ZID,ZID,,"CONTROLLER HIGH,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:KURTY,KURTY,K6,CT,US,41.34786944,-72.26785555,RP,ZBW,ZBW,,"CONTROLLER LOW,ENROUTE LOW,IAP,SECTIONAL"
FIX:KWANE,KWANE,K7,MS,US,32.36679722,-88.458175,WP,ZME,ZME,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW"
FIX:KWANG,KWANG,K2,CA,US,34.30911388,-119.51415,RP,ZLA,ZLA,,"CONTROLLER LOW,ENROUTE LOW,IAP,SID,SPECIAL IAP"
FIX:KYLOH,KYLOH,K6,NH,US,43.06475277,-71.22930277,WP,ZBW,ZBW,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH"
FIX:KYSKY,KYSKY,K6,NY,US,40.78131944,-72.20595833,WP,ZBW,ZBW,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:KYYUU,KYYUU,K7,GA,US,30.637175,-82.19882222,WP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:LAAYK,LAAYK,K6,PA,US,41.47573333,-75.48258611,RP,ZNY,ZNY,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW"
FIX:LACEN,LACEN,K7,FL,US,28.57446944,-82.81132777,WP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:LACIE,LACIE,K6,PA,US,41.55415277,-76.14010555,RP,ZNY,ZNY,,"CONTROLLER LOW,ENROUTE LOW,IAP,SECTIONAL"
FIX:LAFAY,LAFAY,K6,RI,US,41.46256111,-71.72123055,RP,ZBW,ZBW,,"CONTROLLER LOW,ENROUTE LOW,IAP,STAR"
FIX:LAFLN,LAFLN,K6,DE,US,38.79094444,-75.51325555,WP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,IAP,MILITARY STAR,STAR"
FIX:LAFOX,LAFOX,K5,KY,US,37.08997777,-84.18631111,WP,ZID,ZID,,"CONTROLLER HIGH,ENROUTE HIGH,STAR"
FIX:LAGGS,LAGGS,K6,NY,US,44.297125,-74.22894166,WP,ZBW,ZBW,,"CONTROLLER,ENROUTE HIGH"
FIX:LAHAB,LAHAB,K2,CA,US,33.92565277,-117.92589444,RP,ZLA,ZLA,,"AREA,CONTROLLER,ENROUTE LOW,IAP,SPECIAL DP,SPECIAL IAP"
FIX:LAIRI,LAIRI,K7,GA,US,31.96340555,-82.55201111,WP,ZJX,ZJX,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:LAJUG,LAJUG,K7,TN,US,36.61208888,-87.31592777,RP,ZME,ZME,,"CONTROLLER HIGH,ENROUTE HIGH,SID"
FIX:LAMMS,LAMMS,K6,NY,US,43.02647222,-75.16430555,WP,ZBW,ZBW,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SECTIONAL"
FIX:LANDO,LANDO,K2,CA,US,35.01242777,-118.61637222,RP,ZLA,ZLA,,"CONTROLLER HIGH,ENROUTE HIGH,SID,STAR"
FIX:LANGE,LANGE,K2,CA,US,34.38296944,-118.46047222,RP,ZLA,ZLA,,"AREA,CONTROLLER LOW,ENROUTE LOW,SID"
FIX:LANGS,LANGS,K6,NY,US,42.58315277,-78.86972777,WP,ZOB,ZOB,,"CONTROLLER LOW,ENROUTE LOW,IAP"
FIX:LANNA,LANNA,K6,NJ,US,40.55974166,-75.027725,RP,ZNY,ZNY,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SECTIONAL,SID"
FIX:LARKE,LARKE,K7,NC,US,35.60461944,-77.65933055,WP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH"
FIX:LARZZ,LARZZ,K7,GA,US,32.37974166,-82.97810277,WP,ZTL,ZTL,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:LBELL,LBELL,K7,FL,US,26.82833611,-81.39151388,WP,ZMA,ZMA,,"CONTROLLER LOW,ENROUTE LOW,STAR"
FIX:LBERT,LBERT,K2,UT,US,40.14747222,-109.21120555,WP,ZLC,ZLC,,STAR
FIX:LBNON,LBNON,K6,NH,US,43.67900833,-72.21616111,WP,ZBW,ZBW,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW"
FIX:LBSTA,LBSTA,K6,MA,US,42.8,-70.61352777,RP,ZBW,ZBW,,"AREA,CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:LCAPE,LCAPE,K7,SC,US,34.55096388,-79.51096388,WP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH"
FIX:LEAVI,LEAVI,K7,SC,US,35.01713888,-82.31315555,WP,ZTL,ZTL,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:LEBOY,LEBOY,K5,IL,US,39.43340555,-90.57304722,RP,ZKC,ZKC,,"CONTROLLER LOW,ENROUTE LOW,IAP,SID"
FIX:LECOR,LECOR,K6,PA,US,41.45575833,-75.78091944,RP,ZNY,ZNY,,"CONTROLLER LOW,ENROUTE LOW,STAR"
FIX:LEDIE,LEDIE,K6,NY,US,41.88992222,-75.17430833,WP,ZNY,ZNY,,"CONTROLLER LOW,ENROUTE LOW"
FIX:LEEAH,LEEAH,K6,NJ,US,39.26090833,-74.95305833,RP,,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,IAP,SECTIONAL,SID"
FIX:LEEDN,LEEDN,K5,IL,US,41.71315833,-88.31635277,RP,ZAU,ZAU,,STAR
FIX:LEGGS,LEGGS,K2,CA,US,39.336625,-121.09576388,WP,ZOA,ZOA,,"CONTROLLER HIGH,ENROUTE HIGH,STAR"
FIX:LEINY,LEINY,K3,SD,US,45.03777777,-97.61111111,WP,ZMP,ZMP,,SID
FIX:LEJOY,LEJOY,K6,PA,US,40.00339444,-79.41489166,RP,ZOB,ZOB,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:LENDS,LENDS,K,OA,US,29.36594166,-78.67009722,WP,ZMA,ZMA,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:LENDY,LENDY,K6,NJ,US,40.91483611,-74.13525833,RP,ZNY,ZNY,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:LENHO,LENHO,K2,CA,US,33.92541944,-117.35689444,RP,ZLA,ZLA,,"AREA,ENROUTE LOW,SPECIAL DP,SPECIAL IAP"
FIX:LEROY,LEROY,K5,MI,US,42.23835555,-85.34173611,WP,ZAU,ZAU,,"CONTROLLER LOW,ENROUTE LOW"
FIX:LEWKE,LEWKE,K5,MI,US,41.76194444,-87.06333333,WP,ZAU,ZAU,,"CONTROLLER LOW,ENROUTE LOW,SID"
FIX:LICKE,LICKE,K2,CA,US,37.15991111,-121.69815833,WP,ZOA,ZOA,,"CONTROLLER LOW,ENROUTE LOW"
FIX:LIDAT,LIDAT,K2,NV,US,37.43018611,-117.27805555,RP,ZOA,ZOA,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:LIDDS,LIDDS,CY,,CA,42.031725,-82.51076111,WP,ZOB,ZOB,,"CONTROLLER LOW,ENROUTE LOW,SID"
FIX:LIMBO,LIMBO,K2,CA,US,33.75956388,-118.45020277,RP,ZLA,ZLA,,"AREA,CONTROLLER LOW,ENROUTE LOW,IAP,SID"
FIX:LITTR,LITTR,K4,AR,US,34.67775,-92.18035,WP,ZME,ZME,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SECTIONAL,SID,STAR"
FIX:LLUKY,LLUKY,K3,NE,US,42.48896111,-98.63651111,WP,ZMP,ZMP,,"CONTROLLER LOW,ENROUTE LOW"
FIX:LLUND,LLUND,K6,NY,US,40.86251111,-73.78258333,WP,ZBW,ZBW,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH"
FIX:LNCON,LNCON,CY,,CA,42.24371944,-81.5176,WP,ZOB,ZOB,,"CONTROLLER LOW,ENROUTE LOW,SID"
FIX:LNDIZ,LNDIZ,K6,VA,US,37.11225833,-81.75275833,WP,ZID,ZID,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:LOAMY,LOAMY,K3,MO,US,40.42453055,-91.7844,RP,ZKC,ZKC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,IAP,STAR"
FIX:LOATH,LOATH,K1,OR,US,46.01165277,-123.06084444,RP,ZSE,ZSE,,"CONTROLLER LOW,ENROUTE LOW,IAP"
FIX:LOBBY,LOBBY,K6,MA,US,42.50431388,-71.60945555,RP,,ZBW,,"CONTROLLER LOW,ENROUTE LOW,IAP,SECTIONAL"
FIX:LOGGR,LOGGR,K5,MI,US,42.144325,-86.11150555,WP,ZAU,ZAU,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW"
FIX:LOKRD,LOKRD,K5,KY,US,37.56055555,-85.3325,WP,ZID,ZID,,SID
FIX:LOOSE,LOOSE,K4,AR,US,33.89635555,-93.08566111,WP,ZME,ZME,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,SID"
FIX:LOPEC,LOPEC,K2,CO,US,38.09266111,-106.85922777,RP,ZDV,ZDV,,"CONTROLLER HIGH,ENROUTE HIGH,STAR"
FIX:LOPEZ,LOPEZ,K6,PA,US,41.44324444,-75.9617,RP,ZNY,ZNY,,"CONTROLLER LOW,ENROUTE LOW,IAP"
FIX:LOSHN,LOSHN,K2,CA,US,35.84760833,-120.000475,WP,ZOA,ZOA,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:LOTTS,LOTTS,K7,GA,US,32.33656666,-81.85511666,RP,ZJX,ZJX,,"CONTROLLER LOW,ENROUTE LOW,IAP,SECTIONAL"
FIX:LOUIE,LOUIE,K6,MD,US,38.61231388,-76.30121388,WP,,ZDC,,"AREA,CONTROLLER LOW,ENROUTE LOW,SID,STAR"
FIX:LOVES,LOVES,K6,CT,US,41.53878888,-73.48809444,RP,,ZBW,,"CONTROLLER LOW,ENROUTE LOW,IAP,SID,STAR"
FIX:LOWGO,LOWGO,K4,TX,US,31.43401944,-102.02217222,RP,ZFW,ZFW,,ENROUTE HIGH
FIX:LOXXE,LOXXE,K6,NY,US,42.574875,-75.72596944,RP,ZBW,ZBW,,"CONTROLLER,ENROUTE HIGH"
FIX:LOYDD,LOYDD,K6,PA,US,39.78908055,-77.78671388,WP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW"
FIX:LPERD,LPERD,K7,FL,US,30.60255,-81.28115555,WP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:LUCKK,LUCKK,K7,GA,US,32.30034722,-84.40813888,WP,ZTL,ZTL,,"CONTROLLER HIGH,ENROUTE HIGH,SID"
FIX:LUCOS,LUCOS,K6,MA,US,41.63812777,-70.76821944,RP,,ZBW,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:LUCYL,LUCYL,K6,VA,US,38.08997222,-76.67752222,WP,ZDC,ZDC,,SID
FIX:LUCYS,LUCYS,K7,FL,US,26.73292777,-81.23816388,WP,ZMA,ZMA,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:LUIGI,LUIGI,K6,NJ,US,40.06934722,-74.44453333,WP,,ZNY,,NOT REQUIRED
FIX:LUISE,LUISE,K6,WV,US,39.574275,-80.69851388,RP,ZOB,ZOB,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:LUKKN,LUKKN,K4,TX,US,29.86455,-95.78187222,WP,ZHU,ZHU,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:LUMAY,LUMAY,K7,NC,US,35.74626388,-79.82785277,WP,ZTL,ZTL,,"CONTROLLER,ENROUTE HIGH"
FIX:LURIC,LURIC,K4,TX,US,31.78175555,-93.93495833,RP,ZFW,ZFW,,"CONTROLLER,ENROUTE HIGH,SID"
FIX:LWRNC,LWRNC,K6,MA,US,42.74041944,-71.095075,WP,ZBW,ZBW,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,IAP"
FIX:LYKOM,LYKOM,K6,PA,US,41.33854166,-76.77508333,WP,ZNY,ZNY,,"CONTROLLER LOW,ENROUTE LOW,SECTIONAL,STAR"
FIX:LYMPH,LYMPH,K7,AL,US,33.37499722,-87.30589166,WP,ZTL,ZTL,,"CONTROLLER,ENROUTE HIGH,ENROUTE LOW"
FIX:LYNTN,LYNTN,K5,OH,US,41.717825,-82.96416666,WP,,ZOB,,ENROUTE LOW
FIX:LYNUS,LYNUS,K,OA,US,38.01469444,-72.65401666,RP,,ZNY,,"ENROUTE HIGH,NORTH ATLANTIC ROUTE,WESTERN ATLANTIC ROUTE"
FIX:LYNXX,LYNXX,K2,CA,US,34.51243611,-118.594975,RP,ZLA,ZLA,,"IAP,STAR"
FIX:LYSTR,LYSTR,K5,MI,US,43.15161388,-87.02805833,WP,ZAU,ZAU,,"CONTROLLER LOW,ENROUTE LOW"
FIX:MAAJR,MAAJR,K5,OH,US,41.68460833,-80.59852777,WP,ZOB,ZOB,,SID
FIX:MACES,MACES,K5,IN,US,40.00368055,-86.72295,RP,ZID,ZAU,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,SID,STAR"
FIX:MACUS,MACUS,K2,NV,US,39.88333333,-118.8,WP,ZOA,ZOA,,"CONTROLLER HIGH,ENROUTE HIGH,SID"
FIX:MAEVE,MAEVE,K6,NJ,US,38.96390833,-74.7457,WP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:MAGOO,MAGOO,K5,IL,US,40.024925,-90.76183333,WP,ZKC,ZKC,,"CONTROLLER HIGH,ENROUTE HIGH,STAR"
FIX:MAJIK,MAJIK,K,OA,US,29.80737777,-78.99189722,WP,ZMA,ZMA,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR,WESTERN ATLANTIC ROUTE"
FIX:MAJKK,MAJKK,K4,TX,US,31.51775,-95.56145833,WP,ZFW,ZFW,,"CONTROLLER,ENROUTE HIGH,SID,STAR"
FIX:MAKRS,MAKRS,K2,CA,US,35.68276388,-120.34416388,RP,ZLA,ZLA,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:MALET,MALET,K7,FL,US,28.69163888,-80.86786111,RP,ZMA,ZMA,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,IAP,SECTIONAL"
FIX:MANCH,MANCH,K6,NH,US,42.87000833,-71.36848333,RP,ZBW,ZBW,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,IAP,SECTIONAL,SID"
FIX:MANEE,MANEE,K6,NY,US,41.45269166,-74.43842222,RP,,ZNY,,IAP
FIX:MANTA,MANTA,K6,NJ,US,39.90194722,-73.54211944,RP,ZBW,ZNY,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,MILITARY SID,SECTIONAL,SID,STAR"
FIX:MARIA,MARIA,K6,NY,US,42.8341,-74.21680555,RP,ZBW,ZBW,,"CONTROLLER LOW,ENROUTE LOW,IAP,SECTIONAL"
FIX:MARKT,MARKT,K7,FL,US,26.38156388,-80.57828333,WP,ZMA,ZMA,,"CONTROLLER LOW,ENROUTE LOW,SECTIONAL,STAR"
FIX:MARTN,MARTN,K6,MA,US,42.58104722,-73.27047777,RP,ZBW,ZBW,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH"
FIX:MATLK,MATLK,K7,FL,US,27.82681666,-80.95118611,WP,ZMA,ZMA,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID,STAR"
FIX:MAULL,MAULL,K6,PA,US,40.92164722,-79.32916388,RP,ZOB,ZOB,,ENROUTE HIGH
FIX:MAULS,MAULS,K6,VA,US,37.88037777,-79.33033055,WP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,MILITARY SID,MILITARY STAR,SID,STAR"
FIX:MAVRC,MAVRC,K7,GA,US,32.63051944,-81.822425,WP,ZJX,ZJX,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:MAXXO,MAXXO,K2,NM,US,34.39397777,-106.69660555,RP,ZAB,ZAB,,"CONTROLLER HIGH,ENROUTE HIGH,SID"
FIX:MAYKR,MAYKR,K7,NC,US,36.46575555,-77.842875,WP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH"
FIX:MAYZE,MAYZE,K5,OH,US,41.43852222,-83.66407222,RP,,ZOB,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:MAZIE,MAZIE,K6,PA,US,40.32209722,-75.1098,RP,ZNY,ZNY,,"CONTROLLER LOW,ENROUTE LOW,IAP,SECTIONAL,SID,SPECIAL IAP,STAR"
FIX:MAZON,MAZON,K6,VA,US,36.75645555,-77.367475,RP,ZDC,ZDC,,"CONTROLLER LOW,ENROUTE LOW,IAP"
FIX:MCDON,MCDON,K6,VA,US,36.67487777,-79.01445277,WP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SECTIONAL,SID,STAR"
FIX:MCGNS,MCGNS,K6,WV,US,38.48653888,-82.15906388,WP,ZID,ZID,,"CONTROLLER LOW,ENROUTE LOW,STAR"
FIX:MCMAN,MCMAN,K6,PA,US,40.63780833,-77.57064166,RP,,ZNY,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW"
FIX:MCRAY,MCRAY,K6,MD,US,39.53824722,-77.860575,RP,ZDC,ZDC,,"CONTROLLER HIGH,ENROUTE HIGH,MILITARY SID,SID"
FIX:MEEKR,MEEKR,K5,IN,US,39.41336111,-85.13562222,RP,ZID,ZID,,"CONTROLLER LOW,ENROUTE LOW"
FIX:MELTN,MELTN,K6,VA,US,37.20256111,-78.57898055,WP,ZDC,ZDC,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,MILITARY SID,SID,STAR"
FIX:MEMFS,MEMFS,K7,TN,US,35.01517222,-89.98301944,WP,ZME,ZME,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,STAR"
FIX:MEMMS,MEMMS,K6,NY,US,42.51658611,-76.30428611,WP,,ZNY,,"CONTROLLER HIGH,ENROUTE HIGH,STAR"
FIX:MERDN,MERDN,K7,MS,US,32.37843333,-88.80407222,WP,ZME,ZME,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:MERIT,MERIT,K6,CT,US,41.38195,-73.13743055,RP,ZBW,ZBW,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID,STAR"
FIX:MERKS,MERKS,K7,FL,US,26.50035833,-81.23205833,WP,ZMA,ZMA,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID"
FIX:MESHL,MESHL,K6,ME,US,43.32001944,-70.16334166,RP,ZBW,ZBW,,"CONTROLLER LOW,ENROUTE LOW,IAP,STAR"
FIX:METRO,METRO,K6,NJ,US,40.42271388,-74.66952777,RP,ZNY,ZNY,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,IAP,SID,STAR"
FIX:MEYER,MEYER,K7,NC,US,36.21370277,-78.07670277,RP,ZDC,ZDC,,"CONTROLLER LOW,ENROUTE LOW"
FIX:MGMRY,MGMRY,K7,AL,US,32.22243888,-86.31978888,WP,ZTL,ZTL,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW"
FIX:MICAH,MICAH,K6,PA,US,40.15919722,-77.4464,RP,,ZNY,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:MIHAL,MIHAL,K5,IL,US,41.95647222,-89.87459166,WP,ZAU,ZAU,,"CONTROLLER LOW,ENROUTE LOW,IAP"
FIX:MIIDY,MIIDY,K6,MD,US,38.86927777,-76.29679444,WP,ZDC,ZDC,,"CONTROLLER LOW,ENROUTE LOW,STAR"
FIX:MIKYG,MIKYG,K6,PA,US,40.60166666,-75.81972222,WP,ZNY,ZNY,,"CONTROLLER HIGH,ENROUTE HIGH"
FIX:MILEN,MILEN,K7,GA,US,32.9008,-81.60944166,RP,ZJX,ZJX,,"CONTROLLER LOW,ENROUTE LOW,SECTIONAL"
FIX:MINEE,MINEE,K7,FL,US,28.11833888,-81.74449444,RP,ZMA,ZMA,,"CONTROLLER LOW,ENROUTE LOW,IAP,STAR"
FIX:MINNK,MINNK,K6,RI,US,41.36129722,-71.42422222,RP,,ZBW,,"CONTROLLER LOW,ENROUTE LOW,IAP,STAR"
FIX:MITCH,MITCH,K6,MD,US,38.9665,-76.74133055,RP,ZDC,ZDC,,"AREA,CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:MJKAL,MJKAL,K7,GA,US,30.793025,-83.09573888,WP,ZJX,ZJX,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,STAR"
FIX:MLBEC,MLBEC,K2,CA,US,38.87477222,-122.95898888,WP,ZOA,ZOA,,"CONTROLLER HIGH,ENROUTE HIGH,STAR"
FIX:MMKAY,MMKAY,K7,FL,US,29.69872777,-81.44698611,WP,ZJX,ZJX,,"CONTROLLER LOW,ENROUTE LOW,SECTIONAL"
FIX:MNOSO,MNOSO,K3,IA,US,42.3822,-92.55748611,WP,ZAU,ZAU,,"CONTROLLER HIGH,CONTROLLER LOW,ENROUTE HIGH,ENROUTE LOW,SID,STAR"
