routeKey,ORIGIN_ID,DSTN_ID,PFR_TYPE_CODE,ROUTE_NO,rejectReason
VITOL:NICSO:NAR:2,VITOL,NICSO,NAR,2,origin_airport_not_found|destination_airport_not_found
VITOL:OMSAT:NAR:1,VITOL,OMSAT,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
VITOL:OMSAT:NAR:2,VITOL,OMSAT,NAR,2,origin_airport_not_found|destination_airport_not_found
VITOL:PHL:NAR:1,VITOL,PHL,NAR,1,origin_airport_not_found
VITOL:POB:NAR:1,VITOL,POB,NAR,1,origin_airport_not_found
VITOL:PORTI:NAR:1,VITOL,PORTI,NAR,1,origin_airport_not_found|destination_airport_not_found
VITOL:PORTI:NAR:2,VITOL,PORTI,NAR,2,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
VITOL:RAFIN:NAR:1,VITOL,RAFIN,NAR,1,origin_airport_not_found|destination_airport_not_found
VITOL:RAFIN:NAR:2,VITOL,RAFIN,NAR,2,origin_airport_not_found|destination_airport_not_found
VITOL:RDU:NAR:1,VITOL,RDU,NAR,1,origin_airport_not_found
VITOL:RELIC:NAR:1,VITOL,RELIC,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
VITOL:RELIC:NAR:2,VITOL,RELIC,NAR,2,origin_airport_not_found|destination_airport_not_found
VITOL:SDF:NAR:1,VITOL,SDF,NAR,1,origin_airport_not_found
VITOL:SUPRY:NAR:1,VITOL,SUPRY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
VITOL:SUPRY:NAR:2,VITOL,SUPRY,NAR,2,origin_airport_not_found|destination_airport_not_found
VITOL:SWF:NAR:1,VITOL,SWF,NAR,1,origin_airport_not_found
VITOL:TEB:NAR:1,VITOL,TEB,NAR,1,origin_airport_not_found
VITOL:TPA:NAR:1,VITOL,TPA,NAR,1,origin_airport_not_found
VITOL:WRI:NAR:1,VITOL,WRI,NAR,1,origin_airport_not_found
VIYAP:RICCS:HPD:1,VIYAP,RICCS,HPD,1,origin_airport_not_found|destination_airport_not_found
VUZ:MEM:SHD:2,VUZ,MEM,SHD,2,origin_airport_not_found
WAALT:DULEE:HPD:1,WAALT,DULEE,HPD,1,origin_airport_not_found|destination_airport_not_found
WAALT:VKZ:HPD:1,WAALT,VKZ,HPD,1,origin_airport_not_found|destination_airport_not_found
WHALE:ADW:NAR:1,WHALE,ADW,NAR,1,origin_airport_not_found
WHALE:ALLRY:NAR:1,WHALE,ALLRY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
WHALE:ATL:NAR:1,WHALE,ATL,NAR,1,origin_airport_not_found
WHALE:AUS:NAR:1,WHALE,AUS,NAR,1,origin_airport_not_found
WHALE:BDL:NAR:1,WHALE,BDL,NAR,1,origin_airport_not_found
WHALE:BED:NAR:1,WHALE,BED,NAR,1,origin_airport_not_found
WHALE:BNA:NAR:1,WHALE,BNA,NAR,1,origin_airport_not_found
WHALE:BOS:NAR:1,WHALE,BOS,NAR,1,origin_airport_not_found
WHALE:BUDAR:NAR:1,WHALE,BUDAR,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
WHALE:BUDAR:NAR:2,WHALE,BUDAR,NAR,2,origin_airport_not_found|destination_airport_not_found
WHALE:BUDAR:NAR:3,WHALE,BUDAR,NAR,3,origin_airport_not_found|destination_airport_not_found
WHALE:BWI:NAR:1,WHALE,BWI,NAR,1,origin_airport_not_found
WHALE:CARAC:NAR:1,WHALE,CARAC,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
WHALE:CARAC:NAR:2,WHALE,CARAC,NAR,2,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
WHALE:CHS:NAR:1,WHALE,CHS,NAR,1,origin_airport_not_found
WHALE:CLT:NAR:1,WHALE,CLT,NAR,1,origin_airport_not_found
WHALE:CVG:NAR:1,WHALE,CVG,NAR,1,origin_airport_not_found
WHALE:DFW:NAR:1,WHALE,DFW,NAR,1,origin_airport_not_found
WHALE:DOV:NAR:1,WHALE,DOV,NAR,1,origin_airport_not_found
WHALE:DTW:NAR:1,WHALE,DTW,NAR,1,origin_airport_not_found
WHALE:ELSIR:NAR:1,WHALE,ELSIR,NAR,1,origin_airport_not_found|destination_airport_not_found
WHALE:ELSIR:NAR:2,WHALE,ELSIR,NAR,2,origin_airport_not_found|destination_airport_not_found
WHALE:ELSIR:NAR:3,WHALE,ELSIR,NAR,3,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
WHALE:EWR:NAR:1,WHALE,EWR,NAR,1,origin_airport_not_found
WHALE:FAY:NAR:1,WHALE,FAY,NAR,1,origin_airport_not_found
WHALE:FLL:NAR:1,WHALE,FLL,NAR,1,origin_airport_not_found
WHALE:FOK:NAR:1,WHALE,FOK,NAR,1,origin_airport_not_found
WHALE:GSP:NAR:1,WHALE,GSP,NAR,1,origin_airport_not_found
WHALE:HPN:NAR:1,WHALE,HPN,NAR,1,origin_airport_not_found
WHALE:IAD:NAR:1,WHALE,IAD,NAR,1,origin_airport_not_found
WHALE:IAH:NAR:1,WHALE,IAH,NAR,1,origin_airport_not_found
WHALE:IBERG:NAR:1,WHALE,IBERG,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
WHALE:IBERG:NAR:2,WHALE,IBERG,NAR,2,origin_airport_not_found|destination_airport_not_found
WHALE:IBERG:NAR:3,WHALE,IBERG,NAR,3,origin_airport_not_found|destination_airport_not_found
WHALE:JAROM:NAR:1,WHALE,JAROM,NAR,1,origin_airport_not_found|destination_airport_not_found
WHALE:JAROM:NAR:2,WHALE,JAROM,NAR,2,origin_airport_not_found|destination_airport_not_found
WHALE:JFK:NAR:1,WHALE,JFK,NAR,1,origin_airport_not_found
WHALE:JOOPY:NAR:1,WHALE,JOOPY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
WHALE:JOOPY:NAR:2,WHALE,JOOPY,NAR,2,origin_airport_not_found|destination_airport_not_found
WHALE:MCO:NAR:1,WHALE,MCO,NAR,1,origin_airport_not_found
WHALE:MEM:NAR:1,WHALE,MEM,NAR,1,origin_airport_not_found
WHALE:MIA:NAR:1,WHALE,MIA,NAR,1,origin_airport_not_found
WHALE:MLB:NAR:1,WHALE,MLB,NAR,1,origin_airport_not_found
WHALE:MSY:NAR:1,WHALE,MSY,NAR,1,origin_airport_not_found
WHALE:MUSAK:NAR:1,WHALE,MUSAK,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
WHALE:MUSAK:NAR:2,WHALE,MUSAK,NAR,2,origin_airport_not_found|destination_airport_not_found
WHALE:MUSAK:NAR:3,WHALE,MUSAK,NAR,3,origin_airport_not_found|destination_airport_not_found
WHALE:NICSO:NAR:1,WHALE,NICSO,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
WHALE:NICSO:NAR:2,WHALE,NICSO,NAR,2,origin_airport_not_found|destination_airport_not_found
WHALE:NICSO:NAR:3,WHALE,NICSO,NAR,3,origin_airport_not_found|destination_airport_not_found
WHALE:OMSAT:NAR:1,WHALE,OMSAT,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
WHALE:OMSAT:NAR:2,WHALE,OMSAT,NAR,2,origin_airport_not_found|destination_airport_not_found
WHALE:PHL:NAR:1,WHALE,PHL,NAR,1,origin_airport_not_found
WHALE:PIT:NAR:1,WHALE,PIT,NAR,1,origin_airport_not_found
WHALE:POB:NAR:1,WHALE,POB,NAR,1,origin_airport_not_found
WHALE:PORTI:NAR:1,WHALE,PORTI,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
WHALE:PORTI:NAR:2,WHALE,PORTI,NAR,2,origin_airport_not_found|destination_airport_not_found
WHALE:RAFIN:NAR:1,WHALE,RAFIN,NAR,1,origin_airport_not_found|destination_airport_not_found
WHALE:RAFIN:NAR:2,WHALE,RAFIN,NAR,2,origin_airport_not_found|destination_airport_not_found
WHALE:RDU:NAR:1,WHALE,RDU,NAR,1,origin_airport_not_found
WHALE:RELIC:NAR:1,WHALE,RELIC,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
WHALE:RELIC:NAR:2,WHALE,RELIC,NAR,2,origin_airport_not_found|destination_airport_not_found
WHALE:SDF:NAR:1,WHALE,SDF,NAR,1,origin_airport_not_found
WHALE:SUPRY:NAR:1,WHALE,SUPRY,NAR,1,origin_airport_not_found|destination_airport_not_found|route_segments_not_found
WHALE:SUPRY:NAR:2,WHALE,SUPRY,NAR,2,origin_airport_not_found|destination_airport_not_found
WHALE:SWF:NAR:1,WHALE,SWF,NAR,1,origin_airport_not_found
WHALE:TEB:NAR:1,WHALE,TEB,NAR,1,origin_airport_not_found
WHALE:TPA:NAR:1,WHALE,TPA,NAR,1,origin_airport_not_found
WHALE:WRI:NAR:1,WHALE,WRI,NAR,1,origin_airport_not_found
WHITE:GUILD:HPD:1,WHITE,GUILD,HPD,1,origin_airport_not_found|destination_airport_not_found
WOLFO:FLRDA:HPD:1,WOLFO,FLRDA,HPD,1,origin_airport_not_found|destination_airport_not_found
YBC:CYMX:NAR:1,YBC,CYMX,NAR,1,origin_airport_not_found|destination_airport_not_found
YBC:CYYZ:NAR:1,YBC,CYYZ,NAR,1,origin_airport_not_found
YBC:DTW:NAR:1,YBC,DTW,NAR,1,origin_airport_not_found
YBC:ORD:NAR:1,YBC,ORD,NAR,1,origin_airport_not_found
YBC:STL:NAR:1,YBC,STL,NAR,1,origin_airport_not_found
ZAB:ASE:SHD:1,ZAB,ASE,SHD,1,origin_airport_not_found
ZAB:ASE:SHD:2,ZAB,ASE,SHD,2,origin_airport_not_found
ZAB:ASE:SHD:3,ZAB,ASE,SHD,3,origin_airport_not_found
ZAB:EGE:SHD:1,ZAB,EGE,SHD,1,origin_airport_not_found
ZAB:EGE:SHD:2,ZAB,EGE,SHD,2,origin_airport_not_found
ZAB:EGE:SHD:3,ZAB,EGE,SHD,3,origin_airport_not_found
ZAB:EWR:SHD:1,ZAB,EWR,SHD,1,origin_airport_not_found
ZAB:EWR:SHD:2,ZAB,EWR,SHD,2,origin_airport_not_found
ZAB:EWR:SHD:3,ZAB,EWR,SHD,3,origin_airport_not_found
ZAB:EWR:SHD:4,ZAB,EWR,SHD,4,origin_airport_not_found
ZAB:JFK:SHD:1,ZAB,JFK,SHD,1,origin_airport_not_found
ZAB:JFK:SHD:2,ZAB,JFK,SHD,2,origin_airport_not_found
ZAB:JFK:SHD:3,ZAB,JFK,SHD,3,origin_airport_not_found
ZAB:JFK:SHD:4,ZAB,JFK,SHD,4,origin_airport_not_found
ZAB:LGA:SHD:1,ZAB,LGA,SHD,1,origin_airport_not_found
ZAB:LGA:SHD:2,ZAB,LGA,SHD,2,origin_airport_not_found
ZAB:LGA:SHD:3,ZAB,LGA,SHD,3,origin_airport_not_found
ZAB:LGA:SHD:4,ZAB,LGA,SHD,4,origin_airport_not_found
ZAB:TEB:SHD:1,ZAB,TEB,SHD,1,origin_airport_not_found
ZAB:TEB:SHD:2,ZAB,TEB,SHD,2,origin_airport_not_found
ZAB:TEB:SHD:3,ZAB,TEB,SHD,3,origin_airport_not_found
ZAB:TEB:SHD:4,ZAB,TEB,SHD,4,origin_airport_not_found
ZAU:ASE:SHD:1,ZAU,ASE,SHD,1,origin_airport_not_found
ZAU:ASE:SHD:2,ZAU,ASE,SHD,2,origin_airport_not_found
ZAU:ASE:SHD:3,ZAU,ASE,SHD,3,origin_airport_not_found
ZAU:ASE:SHD:4,ZAU,ASE,SHD,4,origin_airport_not_found
ZAU:CVG:SHD:1,ZAU,CVG,SHD,1,origin_airport_not_found
ZAU:DTW:SHD:1,ZAU,DTW,SHD,1,origin_airport_not_found
ZAU:DTW:SHD:2,ZAU,DTW,SHD,2,origin_airport_not_found
ZAU:EGE:SHD:1,ZAU,EGE,SHD,1,origin_airport_not_found
ZAU:EGE:SHD:2,ZAU,EGE,SHD,2,origin_airport_not_found
ZAU:EGE:SHD:3,ZAU,EGE,SHD,3,origin_airport_not_found
ZAU:LUK:SHD:1,ZAU,LUK,SHD,1,origin_airport_not_found
ZAU:TOL:SHD:1,ZAU,TOL,SHD,1,origin_airport_not_found
ZAU:YIP:SHD:1,ZAU,YIP,SHD,1,origin_airport_not_found
ZBW:ASE:SHD:1,ZBW,ASE,SHD,1,origin_airport_not_found
ZBW:ASE:SHD:2,ZBW,ASE,SHD,2,origin_airport_not_found
ZBW:ASE:SHD:3,ZBW,ASE,SHD,3,origin_airport_not_found
ZBW:ASE:SHD:4,ZBW,ASE,SHD,4,origin_airport_not_found
ZBW:EGE:SHD:1,ZBW,EGE,SHD,1,origin_airport_not_found
ZBW:EGE:SHD:2,ZBW,EGE,SHD,2,origin_airport_not_found
ZBW:EGE:SHD:3,ZBW,EGE,SHD,3,origin_airport_not_found
ZBW:MDPP:SHD:1,ZBW,MDPP,SHD,1,origin_airport_not_found|destination_airport_not_found
ZBW:MDPP:SHD:2,ZBW,MDPP,SHD,2,origin_airport_not_found|destination_airport_not_found
ZBW:MTPP:SHD:1,ZBW,MTPP,SHD,1,origin_airport_not_found|destination_airport_not_found
ZBW:TAPA:SHD:1,ZBW,TAPA,SHD,1,origin_airport_not_found|destination_airport_not_found
ZBW:TAPA:SHD:2,ZBW,TAPA,SHD,2,origin_airport_not_found|destination_airport_not_found
ZBW:TBPB:SHD:1,ZBW,TBPB,SHD,1,origin_airport_not_found|destination_airport_not_found
ZBW:TBPB:SHD:2,ZBW,TBPB,SHD,2,origin_airport_not_found|destination_airport_not_found
ZBW:TFFF:SHD:1,ZBW,TFFF,SHD,1,origin_airport_not_found|destination_airport_not_found
ZBW:TFFF:SHD:2,ZBW,TFFF,SHD,2,origin_airport_not_found|destination_airport_not_found
ZBW:TFFG:SHD:1,ZBW,TFFG,SHD,1,origin_airport_not_found
ZBW:TFFG:SHD:2,ZBW,TFFG,SHD,2,origin_airport_not_found
ZBW:TFFJ:SHD:1,ZBW,TFFJ,SHD,1,origin_airport_not_found|destination_airport_not_found
ZBW:TFFJ:SHD:2,ZBW,TFFJ,SHD,2,origin_airport_not_found|destination_airport_not_found
ZBW:TFFR:SHD:1,ZBW,TFFR,SHD,1,origin_airport_not_found|destination_airport_not_found
ZBW:TFFR:SHD:2,ZBW,TFFR,SHD,2,origin_airport_not_found|destination_airport_not_found
ZBW:TGPY:SHD:1,ZBW,TGPY,SHD,1,origin_airport_not_found|destination_airport_not_found
ZBW:TIST:SHD:1,ZBW,TIST,SHD,1,origin_airport_not_found|destination_airport_not_found
ZBW:TIST:SHD:2,ZBW,TIST,SHD,2,origin_airport_not_found|destination_airport_not_found
ZBW:TISX:SHD:1,ZBW,TISX,SHD,1,origin_airport_not_found|destination_airport_not_found
ZBW:TISX:SHD:2,ZBW,TISX,SHD,2,origin_airport_not_found|destination_airport_not_found
ZBW:TJBQ:SHD:1,ZBW,TJBQ,SHD,1,origin_airport_not_found|destination_airport_not_found
ZBW:TJBQ:SHD:2,ZBW,TJBQ,SHD,2,origin_airport_not_found|destination_airport_not_found
ZBW:TJIG:SHD:1,ZBW,TJIG,SHD,1,origin_airport_not_found|destination_airport_not_found
ZBW:TJIG:SHD:2,ZBW,TJIG,SHD,2,origin_airport_not_found|destination_airport_not_found
ZBW:TJMZ:SHD:1,ZBW,TJMZ,SHD,1,origin_airport_not_found|destination_airport_not_found
ZBW:TJPS:SHD:1,ZBW,TJPS,SHD,1,origin_airport_not_found|destination_airport_not_found
ZBW:TJSJ:SHD:1,ZBW,TJSJ,SHD,1,origin_airport_not_found|destination_airport_not_found
ZBW:TJSJ:SHD:2,ZBW,TJSJ,SHD,2,origin_airport_not_found|destination_airport_not_found
ZBW:TKPK:SHD:1,ZBW,TKPK,SHD,1,origin_airport_not_found|destination_airport_not_found
ZBW:TKPK:SHD:2,ZBW,TKPK,SHD,2,origin_airport_not_found|destination_airport_not_found
ZBW:TKPN:SHD:1,ZBW,TKPN,SHD,1,origin_airport_not_found|destination_airport_not_found
ZBW:TKPN:SHD:2,ZBW,TKPN,SHD,2,origin_airport_not_found|destination_airport_not_found
ZBW:TLPL:SHD:1,ZBW,TLPL,SHD,1,origin_airport_not_found|destination_airport_not_found
ZBW:TLPL:SHD:2,ZBW,TLPL,SHD,2,origin_airport_not_found|destination_airport_not_found
ZBW:TNCE:SHD:1,ZBW,TNCE,SHD,1,origin_airport_not_found
ZBW:TNCE:SHD:2,ZBW,TNCE,SHD,2,origin_airport_not_found
ZBW:TNCM:SHD:1,ZBW,TNCM,SHD,1,origin_airport_not_found
ZBW:TNCM:SHD:2,ZBW,TNCM,SHD,2,origin_airport_not_found
ZBW:TQPF:SHD:1,ZBW,TQPF,SHD,1,origin_airport_not_found
ZBW:TQPF:SHD:2,ZBW,TQPF,SHD,2,origin_airport_not_found
ZBW:TTCP:SHD:1,ZBW,TTCP,SHD,1,origin_airport_not_found|destination_airport_not_found
ZBW:TTCP:SHD:2,ZBW,TTCP,SHD,2,origin_airport_not_found|destination_airport_not_found
ZBW:TTPP:SHD:1,ZBW,TTPP,SHD,1,origin_airport_not_found|destination_airport_not_found
ZBW:TTPP:SHD:2,ZBW,TTPP,SHD,2,origin_airport_not_found|destination_airport_not_found
ZDC:ASE:SHD:1,ZDC,ASE,SHD,1,origin_airport_not_found
ZDC:ASE:SHD:2,ZDC,ASE,SHD,2,origin_airport_not_found
ZDC:ASE:SHD:3,ZDC,ASE,SHD,3,origin_airport_not_found
ZDC:EGE:SHD:1,ZDC,EGE,SHD,1,origin_airport_not_found
ZDC:EGE:SHD:2,ZDC,EGE,SHD,2,origin_airport_not_found
ZDC:EGE:SHD:3,ZDC,EGE,SHD,3,origin_airport_not_found
ZDC:MDPP:SHD:1,ZDC,MDPP,SHD,1,origin_airport_not_found|destination_airport_not_found
ZDC:MDPP:SHD:2,ZDC,MDPP,SHD,2,origin_airport_not_found|destination_airport_not_found
ZDC:MDPP:SHD:3,ZDC,MDPP,SHD,3,origin_airport_not_found|destination_airport_not_found
ZDC:MDPP:SHD:4,ZDC,MDPP,SHD,4,origin_airport_not_found|destination_airport_not_found
ZDC:MTPP:SHD:1,ZDC,MTPP,SHD,1,origin_airport_not_found|destination_airport_not_found
ZDC:MTPP:SHD:2,ZDC,MTPP,SHD,2,origin_airport_not_found|destination_airport_not_found
ZDC:MTPP:SHD:3,ZDC,MTPP,SHD,3,origin_airport_not_found|destination_airport_not_found
ZDC:TAPA:SHD:1,ZDC,TAPA,SHD,1,origin_airport_not_found|destination_airport_not_found
ZDC:TAPA:SHD:2,ZDC,TAPA,SHD,2,origin_airport_not_found|destination_airport_not_found
ZDC:TAPA:SHD:3,ZDC,TAPA,SHD,3,origin_airport_not_found|destination_airport_not_found
ZDC:TAPA:SHD:4,ZDC,TAPA,SHD,4,origin_airport_not_found|destination_airport_not_found
ZDC:TBPB:SHD:1,ZDC,TBPB,SHD,1,origin_airport_not_found|destination_airport_not_found
ZDC:TBPB:SHD:2,ZDC,TBPB,SHD,2,origin_airport_not_found|destination_airport_not_found
ZDC:TBPB:SHD:3,ZDC,TBPB,SHD,3,origin_airport_not_found|destination_airport_not_found
ZDC:TBPB:SHD:4,ZDC,TBPB,SHD,4,origin_airport_not_found|destination_airport_not_found
ZDC:TFFF:SHD:1,ZDC,TFFF,SHD,1,origin_airport_not_found|destination_airport_not_found
ZDC:TFFF:SHD:2,ZDC,TFFF,SHD,2,origin_airport_not_found|destination_airport_not_found
ZDC:TFFG:SHD:1,ZDC,TFFG,SHD,1,origin_airport_not_found
ZDC:TFFG:SHD:2,ZDC,TFFG,SHD,2,origin_airport_not_found
ZDC:TFFG:SHD:3,ZDC,TFFG,SHD,3,origin_airport_not_found
ZDC:TFFG:SHD:4,ZDC,TFFG,SHD,4,origin_airport_not_found
ZDC:TFFJ:SHD:1,ZDC,TFFJ,SHD,1,origin_airport_not_found|destination_airport_not_found
ZDC:TFFJ:SHD:2,ZDC,TFFJ,SHD,2,origin_airport_not_found|destination_airport_not_found
ZDC:TFFJ:SHD:3,ZDC,TFFJ,SHD,3,origin_airport_not_found|destination_airport_not_found
ZDC:TFFJ:SHD:4,ZDC,TFFJ,SHD,4,origin_airport_not_found|destination_airport_not_found
ZDC:TFFR:SHD:1,ZDC,TFFR,SHD,1,origin_airport_not_found|destination_airport_not_found
ZDC:TFFR:SHD:2,ZDC,TFFR,SHD,2,origin_airport_not_found|destination_airport_not_found
ZDC:TFFR:SHD:3,ZDC,TFFR,SHD,3,origin_airport_not_found|destination_airport_not_found
ZDC:TFFR:SHD:4,ZDC,TFFR,SHD,4,origin_airport_not_found|destination_airport_not_found
ZDC:TGPY:SHD:1,ZDC,TGPY,SHD,1,origin_airport_not_found|destination_airport_not_found
ZDC:TGPY:SHD:2,ZDC,TGPY,SHD,2,origin_airport_not_found|destination_airport_not_found
ZDC:TIST:SHD:1,ZDC,TIST,SHD,1,origin_airport_not_found|destination_airport_not_found
ZDC:TIST:SHD:2,ZDC,TIST,SHD,2,origin_airport_not_found|destination_airport_not_found
ZDC:TIST:SHD:3,ZDC,TIST,SHD,3,origin_airport_not_found|destination_airport_not_found
ZDC:TIST:SHD:4,ZDC,TIST,SHD,4,origin_airport_not_found|destination_airport_not_found
ZDC:TISX:SHD:1,ZDC,TISX,SHD,1,origin_airport_not_found|destination_airport_not_found
ZDC:TISX:SHD:2,ZDC,TISX,SHD,2,origin_airport_not_found|destination_airport_not_found
ZDC:TISX:SHD:3,ZDC,TISX,SHD,3,origin_airport_not_found|destination_airport_not_found
ZDC:TISX:SHD:4,ZDC,TISX,SHD,4,origin_airport_not_found|destination_airport_not_found
ZDC:TJBQ:SHD:1,ZDC,TJBQ,SHD,1,origin_airport_not_found|destination_airport_not_found
ZDC:TJBQ:SHD:2,ZDC,TJBQ,SHD,2,origin_airport_not_found|destination_airport_not_found
ZDC:TJBQ:SHD:3,ZDC,TJBQ,SHD,3,origin_airport_not_found|destination_airport_not_found
ZDC:TJBQ:SHD:4,ZDC,TJBQ,SHD,4,origin_airport_not_found|destination_airport_not_found
ZDC:TJIG:SHD:1,ZDC,TJIG,SHD,1,origin_airport_not_found|destination_airport_not_found
ZDC:TJIG:SHD:2,ZDC,TJIG,SHD,2,origin_airport_not_found|destination_airport_not_found
ZDC:TJIG:SHD:3,ZDC,TJIG,SHD,3,origin_airport_not_found|destination_airport_not_found
ZDC:TJIG:SHD:4,ZDC,TJIG,SHD,4,origin_airport_not_found|destination_airport_not_found
ZDC:TJMZ:SHD:1,ZDC,TJMZ,SHD,1,origin_airport_not_found|destination_airport_not_found
ZDC:TJMZ:SHD:2,ZDC,TJMZ,SHD,2,origin_airport_not_found|destination_airport_not_found
ZDC:TJMZ:SHD:3,ZDC,TJMZ,SHD,3,origin_airport_not_found|destination_airport_not_found
ZDC:TJPS:SHD:1,ZDC,TJPS,SHD,1,origin_airport_not_found|destination_airport_not_found
ZDC:TJPS:SHD:2,ZDC,TJPS,SHD,2,origin_airport_not_found|destination_airport_not_found
ZDC:TJPS:SHD:3,ZDC,TJPS,SHD,3,origin_airport_not_found|destination_airport_not_found
ZDC:TJPS:SHD:4,ZDC,TJPS,SHD,4,origin_airport_not_found|destination_airport_not_found
ZDC:TJPS:SHD:5,ZDC,TJPS,SHD,5,origin_airport_not_found|destination_airport_not_found
ZDC:TJSJ:SHD:1,ZDC,TJSJ,SHD,1,origin_airport_not_found|destination_airport_not_found
ZDC:TJSJ:SHD:2,ZDC,TJSJ,SHD,2,origin_airport_not_found|destination_airport_not_found
ZDC:TJSJ:SHD:3,ZDC,TJSJ,SHD,3,origin_airport_not_found|destination_airport_not_found
ZDC:TJSJ:SHD:4,ZDC,TJSJ,SHD,4,origin_airport_not_found|destination_airport_not_found
ZDC:TKPK:SHD:1,ZDC,TKPK,SHD,1,origin_airport_not_found|destination_airport_not_found
ZDC:TKPK:SHD:2,ZDC,TKPK,SHD,2,origin_airport_not_found|destination_airport_not_found
ZDC:TKPK:SHD:3,ZDC,TKPK,SHD,3,origin_airport_not_found|destination_airport_not_found
ZDC:TKPK:SHD:4,ZDC,TKPK,SHD,4,origin_airport_not_found|destination_airport_not_found
ZDC:TKPN:SHD:1,ZDC,TKPN,SHD,1,origin_airport_not_found|destination_airport_not_found
ZDC:TKPN:SHD:2,ZDC,TKPN,SHD,2,origin_airport_not_found|destination_airport_not_found
ZDC:TKPN:SHD:3,ZDC,TKPN,SHD,3,origin_airport_not_found|destination_airport_not_found
ZDC:TKPN:SHD:4,ZDC,TKPN,SHD,4,origin_airport_not_found|destination_airport_not_found
ZDC:TLPL:SHD:1,ZDC,TLPL,SHD,1,origin_airport_not_found|destination_airport_not_found
ZDC:TLPL:SHD:2,ZDC,TLPL,SHD,2,origin_airport_not_found|destination_airport_not_found
ZDC:TNCE:SHD:1,ZDC,TNCE,SHD,1,origin_airport_not_found
ZDC:TNCE:SHD:2,ZDC,TNCE,SHD,2,origin_airport_not_found
ZDC:TNCE:SHD:3,ZDC,TNCE,SHD,3,origin_airport_not_found
ZDC:TNCE:SHD:4,ZDC,TNCE,SHD,4,origin_airport_not_found
ZDC:TNCM:SHD:1,ZDC,TNCM,SHD,1,origin_airport_not_found
ZDC:TNCM:SHD:2,ZDC,TNCM,SHD,2,origin_airport_not_found
ZDC:TNCM:SHD:3,ZDC,TNCM,SHD,3,origin_airport_not_found
ZDC:TNCM:SHD:4,ZDC,TNCM,SHD,4,origin_airport_not_found
ZDC:TQPF:SHD:1,ZDC,TQPF,SHD,1,origin_airport_not_found
ZDC:TQPF:SHD:2,ZDC,TQPF,SHD,2,origin_airport_not_found
ZDC:TQPF:SHD:3,ZDC,TQPF,SHD,3,origin_airport_not_found
ZDC:TTCP:SHD:1,ZDC,TTCP,SHD,1,origin_airport_not_found|destination_airport_not_found
ZDC:TTCP:SHD:2,ZDC,TTCP,SHD,2,origin_airport_not_found|destination_airport_not_found
ZDC:TTCP:SHD:3,ZDC,TTCP,SHD,3,origin_airport_not_found|destination_airport_not_found
ZDC:TTPP:SHD:1,ZDC,TTPP,SHD,1,origin_airport_not_found|destination_airport_not_found
ZDC:TTPP:SHD:2,ZDC,TTPP,SHD,2,origin_airport_not_found|destination_airport_not_found
ZDC:TTPP:SHD:3,ZDC,TTPP,SHD,3,origin_airport_not_found|destination_airport_not_found
ZDC:TTPP:SHD:4,ZDC,TTPP,SHD,4,origin_airport_not_found|destination_airport_not_found
ZDV:EWR:SHD:1,ZDV,EWR,SHD,1,origin_airport_not_found
ZDV:EWR:SHD:2,ZDV,EWR,SHD,2,origin_airport_not_found
ZDV:EWR:SHD:3,ZDV,EWR,SHD,3,origin_airport_not_found
ZDV:EWR:SHD:4,ZDV,EWR,SHD,4,origin_airport_not_found
ZDV:JFK:SHD:1,ZDV,JFK,SHD,1,origin_airport_not_found
ZDV:JFK:SHD:2,ZDV,JFK,SHD,2,origin_airport_not_found
ZDV:JFK:SHD:3,ZDV,JFK,SHD,3,origin_airport_not_found
ZDV:LGA:SHD:1,ZDV,LGA,SHD,1,origin_airport_not_found
ZDV:LGA:SHD:2,ZDV,LGA,SHD,2,origin_airport_not_found
ZDV:LGA:SHD:3,ZDV,LGA,SHD,3,origin_airport_not_found
ZDV:LGA:SHD:4,ZDV,LGA,SHD,4,origin_airport_not_found
ZDV:LGA:SHD:5,ZDV,LGA,SHD,5,origin_airport_not_found
ZDV:TEB:SHD:1,ZDV,TEB,SHD,1,origin_airport_not_found
ZDV:TEB:SHD:2,ZDV,TEB,SHD,2,origin_airport_not_found
ZDV:TEB:SHD:3,ZDV,TEB,SHD,3,origin_airport_not_found
ZDV:TEB:SHD:4,ZDV,TEB,SHD,4,origin_airport_not_found
ZFW:ASE:SHD:1,ZFW,ASE,SHD,1,origin_airport_not_found
