edgeKey,routeKey
NAVAID:PUT:VOR/DME->NAVAID:CTR:VOR/DME,PVD:ELM:TEC:1
NAVAID:PUT:VOR/DME->NAVAID:CTR:VOR/DME,PVD:ERI:L:2
NAVAID:PUT:VOR/DME->NAVAID:CTR:VOR/DME,PVD:ERI:TEC:1
NAVAID:PUT:VOR/DME->NAVAID:CTR:VOR/DME,PVD:FWA:H:1
NAVAID:PUT:VOR/DME->NAVAID:CTR:VOR/DME,PVD:MDW:H:1
NAVAID:PUT:VOR/DME->NAVAID:CTR:VOR/DME,PVD:MSP:H:1
NAVAID:PUT:VOR/DME->NAVAID:CTR:VOR/DME,PVD:ORD:H:2
NAVAID:PUT:VOR/DME->NAVAID:CTR:VOR/DME,PVD:PIT:H:1
NAVAID:PUT:VOR/DME->NAVAID:CTR:VOR/DME,PVD:YIP:H:1
NAVAID:PUT:VOR/DME->NAVAID:ENE:VOR/DME,JFK:BGR:L:1
NAVAID:PUT:VOR/DME->NAVAID:GDM:VOR/DME,PVD:BTV:TEC:1
NAVAID:PUT:VOR/DME->NAVAID:ORW:VOR/DME,BED:FLL:H:1
NAVAID:PUT:VOR/DME->NAVAID:ORW:VOR/DME,BED:FLL:H:2
NAVAID:PUT:VOR/DME->NAVAID:ORW:VOR/DME,BED:FLL:H:3
NAVAID:PUT:VOR/DME->NAVAID:ORW:VOR/DME,BED:MCO:H:1
NAVAID:PUT:VOR/DME->NAVAID:ORW:VOR/DME,BED:MCO:H:2
NAVAID:PUT:VOR/DME->NAVAID:ORW:VOR/DME,BED:MCO:H:3
NAVAID:PUT:VOR/DME->NAVAID:ORW:VOR/DME,BED:MIA:H:1
NAVAID:PUT:VOR/DME->NAVAID:ORW:VOR/DME,BED:MIA:H:2
NAVAID:PUT:VOR/DME->NAVAID:PVD:VOR/DME,ORH:PVD:TEC:1
NAVAID:PVC:NDB->AIRPORT:PVC,BOS:PVC:TEC:1
NAVAID:PVD:VOR/DME->AIRPORT:BDL,ACK:BDL:TEC:1
NAVAID:PVD:VOR/DME->AIRPORT:BDL,HYA:BDL:TEC:1
NAVAID:PVD:VOR/DME->AIRPORT:BDL,MVY:BDL:TEC:1
NAVAID:PVD:VOR/DME->AIRPORT:BDL,PVD:BDL:TEC:1
NAVAID:PVD:VOR/DME->AIRPORT:EWB,EWR:EWB:TEC:1
NAVAID:PVD:VOR/DME->AIRPORT:EWB,EWR:EWB:TEC:2
NAVAID:PVD:VOR/DME->AIRPORT:EWB,TTN:EWB:TEC:3
NAVAID:PVD:VOR/DME->AIRPORT:GON,BOS:GON:TEC:1
NAVAID:PVD:VOR/DME->AIRPORT:JFK,PWM:JFK:H:2
NAVAID:PVD:VOR/DME->AIRPORT:OQU,EWR:OQU:TEC:2
NAVAID:PVD:VOR/DME->AIRPORT:PVD,ACK:PVD:TEC:1
NAVAID:PVD:VOR/DME->AIRPORT:PVD,ALB:PVD:TEC:1
NAVAID:PVD:VOR/DME->AIRPORT:PVD,BOS:PVD:TEC:1
NAVAID:PVD:VOR/DME->AIRPORT:PVD,BTV:PVD:TEC:1
NAVAID:PVD:VOR/DME->AIRPORT:PVD,EEN:PVD:TEC:1
NAVAID:PVD:VOR/DME->AIRPORT:PVD,EWR:PVD:TEC:1
NAVAID:PVD:VOR/DME->AIRPORT:PVD,EWR:PVD:TEC:2
NAVAID:PVD:VOR/DME->AIRPORT:PVD,HFD:PVD:TEC:1
NAVAID:PVD:VOR/DME->AIRPORT:PVD,HPN:PVD:TEC:1
NAVAID:PVD:VOR/DME->AIRPORT:PVD,ISP:PVD:L:1
NAVAID:PVD:VOR/DME->AIRPORT:PVD,ISP:PVD:TEC:1
NAVAID:PVD:VOR/DME->AIRPORT:PVD,LEB:PVD:TEC:1
NAVAID:PVD:VOR/DME->AIRPORT:PVD,MHT:PVD:TEC:1
NAVAID:PVD:VOR/DME->AIRPORT:PVD,ORH:PVD:TEC:1
NAVAID:PVD:VOR/DME->AIRPORT:PVD,PSM:PVD:TEC:1
NAVAID:PVD:VOR/DME->AIRPORT:PVD,SWF:PVD:TEC:1
NAVAID:PVD:VOR/DME->AIRPORT:PVD,SYR:PVD:TEC:1
NAVAID:PVD:VOR/DME->FIX:CLAMY,PVD:ACK:TEC:1
NAVAID:PVD:VOR/DME->FIX:GAILS,ACY:HYA:TEC:1
NAVAID:PVD:VOR/DME->FIX:GAILS,ACY:PVC:TEC:1
NAVAID:PVD:VOR/DME->FIX:GAILS,ALB:HYA:TEC:1
NAVAID:PVD:VOR/DME->FIX:GAILS,ALB:PVC:TEC:1
NAVAID:PVD:VOR/DME->FIX:GAILS,BDL:HYA:TEC:1
NAVAID:PVD:VOR/DME->FIX:GAILS,BDL:PVC:TEC:1
NAVAID:PVD:VOR/DME->FIX:GAILS,BDR:HYA:TEC:1
NAVAID:PVD:VOR/DME->FIX:GAILS,BDR:PVC:TEC:1
NAVAID:PVD:VOR/DME->FIX:GAILS,EWR:HYA:TEC:1
NAVAID:PVD:VOR/DME->FIX:GAILS,EWR:HYA:TEC:2
NAVAID:PVD:VOR/DME->FIX:GAILS,GON:HYA:TEC:1
NAVAID:PVD:VOR/DME->FIX:GAILS,GON:PVC:TEC:1
NAVAID:PVD:VOR/DME->FIX:GAILS,HFD:HYA:TEC:1
NAVAID:PVD:VOR/DME->FIX:GAILS,HFD:PVC:TEC:1
NAVAID:PVD:VOR/DME->FIX:GAILS,HPN:HYA:TEC:1
NAVAID:PVD:VOR/DME->FIX:GAILS,HPN:PVC:TEC:1
NAVAID:PVD:VOR/DME->FIX:GAILS,ISP:HYA:TEC:1
NAVAID:PVD:VOR/DME->FIX:GAILS,JFK:HYA:TEC:1
NAVAID:PVD:VOR/DME->FIX:GAILS,LGA:HYA:TEC:1
NAVAID:PVD:VOR/DME->FIX:GAILS,PVD:HYA:TEC:1
NAVAID:PVD:VOR/DME->FIX:GAILS,PVD:PVC:TEC:1
NAVAID:PVD:VOR/DME->FIX:GAILS,SWF:HYA:TEC:1
NAVAID:PVD:VOR/DME->FIX:GAILS,SWF:PVC:TEC:1
NAVAID:PVD:VOR/DME->FIX:GAILS,SYR:HYA:TEC:1
NAVAID:PVD:VOR/DME->FIX:GAILS,SYR:PVC:TEC:1
NAVAID:PVD:VOR/DME->FIX:GAILS,WRI:HYA:TEC:1
NAVAID:PVD:VOR/DME->FIX:INNDY,GON:BOS:TEC:2
NAVAID:PVD:VOR/DME->FIX:KEYNN,ACK:EEN:TEC:1
NAVAID:PVD:VOR/DME->FIX:KEYNN,HYA:EEN:TEC:1
NAVAID:PVD:VOR/DME->FIX:KEYNN,MVY:EEN:TEC:1
NAVAID:PVD:VOR/DME->FIX:LBNON,ACK:LEB:TEC:1
NAVAID:PVD:VOR/DME->FIX:LBNON,HYA:LEB:TEC:1
NAVAID:PVD:VOR/DME->FIX:NELIE,ACK:SWF:TEC:1
NAVAID:PVD:VOR/DME->FIX:NELIE,HYA:SWF:TEC:1
NAVAID:PVD:VOR/DME->FIX:NELIE,MVY:SWF:TEC:1
NAVAID:PVD:VOR/DME->FIX:NELIE,PVD:SWF:TEC:1
NAVAID:PVD:VOR/DME->FIX:NEWBE,ALB:ACK:TEC:1
NAVAID:PVD:VOR/DME->FIX:NEWBE,BDL:ACK:TEC:1
NAVAID:PVD:VOR/DME->FIX:NEWBE,EEN:ACK:TEC:1
NAVAID:PVD:VOR/DME->FIX:NEWBE,ORH:ACK:TEC:1
NAVAID:PVD:VOR/DME->FIX:TUTOR,PVD:MVY:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:ALB:VORTAC,HYA:ALB:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:ALB:VORTAC,HYA:BUF:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:ALB:VORTAC,HYA:ROC:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:ALB:VORTAC,HYA:SYR:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:ALB:VORTAC,MVY:ALB:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:ALB:VORTAC,MVY:BUF:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:ALB:VORTAC,MVY:ROC:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:ALB:VORTAC,MVY:SYR:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:BAF:VORTAC,HYA:DXR:TEC:2
NAVAID:PVD:VOR/DME->NAVAID:BAF:VORTAC,PVD:LGA:L:2
NAVAID:PVD:VOR/DME->NAVAID:CTR:VOR/DME,HYA:ELM:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:CTR:VOR/DME,HYA:ERI:L:2
NAVAID:PVD:VOR/DME->NAVAID:CTR:VOR/DME,HYA:ERI:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:CTR:VOR/DME,MVY:ELM:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:CTR:VOR/DME,MVY:ERI:L:2
NAVAID:PVD:VOR/DME->NAVAID:CTR:VOR/DME,MVY:ERI:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:GDM:VOR/DME,ACK:BTV:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:GDM:VOR/DME,HYA:BTV:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:GDM:VOR/DME,MVY:BTV:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:GDM:VOR/DME,MVY:LEB:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:HFD:VOR/DME,ACK:DXR:TEC:2
NAVAID:PVD:VOR/DME->NAVAID:HFD:VOR/DME,ACK:EWR:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:HFD:VOR/DME,ACK:EWR:TEC:2
NAVAID:PVD:VOR/DME->NAVAID:HFD:VOR/DME,ACK:HPN:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:HFD:VOR/DME,ACK:LGA:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:HFD:VOR/DME,HYA:DXR:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:HFD:VOR/DME,HYA:EWR:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:HFD:VOR/DME,HYA:EWR:TEC:2
NAVAID:PVD:VOR/DME->NAVAID:HFD:VOR/DME,HYA:HFD:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:HFD:VOR/DME,HYA:HPN:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:HFD:VOR/DME,HYA:LGA:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:HFD:VOR/DME,MVY:DXR:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:HFD:VOR/DME,MVY:EWR:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:HFD:VOR/DME,MVY:EWR:TEC:2
NAVAID:PVD:VOR/DME->NAVAID:HFD:VOR/DME,MVY:LGA:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:HFD:VOR/DME,PVD:EWR:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:HFD:VOR/DME,PVD:EWR:TEC:2
NAVAID:PVD:VOR/DME->NAVAID:HFD:VOR/DME,PVD:HPN:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:HFD:VOR/DME,PVD:LGA:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:MVY:VOR/DME,BDL:MVY:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:MVY:VOR/DME,EEN:MVY:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:MVY:VOR/DME,ORH:MVY:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:MVY:VOR/DME,SYR:ACK:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:MVY:VOR/DME,SYR:MVY:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:PUT:VOR/DME,HYA:ORH:TEC:1
NAVAID:PVD:VOR/DME->NAVAID:PUT:VOR/DME,MVY:ORH:TEC:1
NAVAID:PWE:DME->NAVAID:HBU:VOR/DME,CLE:LAS:H:2
NAVAID:PWE:DME->NAVAID:HLC:VORTAC,CLE:PHX:H:2
NAVAID:PWE:DME->NAVAID:HLC:VORTAC,PHL:SFO:H:1
NAVAID:PWL:VOR/DME->FIX:BASYE,BDL:AFW:H:1
NAVAID:PWL:VOR/DME->FIX:BASYE,BDL:ATL:H:2
NAVAID:PWL:VOR/DME->FIX:BASYE,BDL:DFW:H:2
NAVAID:PWL:VOR/DME->FIX:BASYE,BDL:DFW:H:3
NAVAID:PWL:VOR/DME->FIX:BASYE,BDL:IAH:H:1
NAVAID:PWL:VOR/DME->FIX:BASYE,BDL:IAH:H:2
NAVAID:PWL:VOR/DME->FIX:BASYE,BDL:MEM:H:1
NAVAID:PWL:VOR/DME->FIX:BIZEX,ALB:BWI:H:1
NAVAID:PWL:VOR/DME->FIX:BIZEX,ALB:CLT:H:1
NAVAID:PWL:VOR/DME->FIX:BIZEX,ALB:DCA:H:1
NAVAID:PWL:VOR/DME->FIX:BIZEX,ALB:FLL:H:1
NAVAID:PWL:VOR/DME->FIX:BIZEX,ALB:MCO:H:1
NAVAID:PWL:VOR/DME->FIX:BIZEX,ALB:MCO:H:2
NAVAID:PWL:VOR/DME->FIX:BIZEX,ALB:MIA:H:1
NAVAID:PWL:VOR/DME->FIX:BIZEX,ALB:MYR:H:1
NAVAID:PWL:VOR/DME->FIX:BIZEX,ALB:PBI:H:1
NAVAID:PWL:VOR/DME->FIX:BIZEX,ALB:PGD:H:1
NAVAID:PWL:VOR/DME->FIX:BIZEX,ALB:PIE:H:1
NAVAID:PWL:VOR/DME->FIX:BIZEX,ALB:RDU:H:1
NAVAID:PWL:VOR/DME->FIX:BIZEX,ALB:RSW:H:1
NAVAID:PWL:VOR/DME->FIX:BIZEX,ALB:SAV:H:1
NAVAID:PWL:VOR/DME->FIX:BIZEX,ALB:SFB:H:1
NAVAID:PWL:VOR/DME->FIX:BIZEX,ALB:TPA:H:1
NAVAID:PWL:VOR/DME->FIX:BIZEX,BDL:AGS:H:1
NAVAID:PWL:VOR/DME->FIX:BIZEX,BDL:APF:H:1
NAVAID:PWL:VOR/DME->FIX:BIZEX,BDL:CAE:H:1
NAVAID:PWL:VOR/DME->FIX:BIZEX,BDL:CLT:H:1
NAVAID:PWL:VOR/DME->FIX:BIZEX,BDL:DCA:H:3
NAVAID:PWL:VOR/DME->FIX:BIZEX,BDL:MYR:H:2
NAVAID:PWL:VOR/DME->FIX:BIZEX,BDL:RDU:H:1
NAVAID:PWL:VOR/DME->FIX:BIZEX,BDL:RSW:H:1
NAVAID:PWL:VOR/DME->FIX:BIZEX,BDL:TPA:H:2
NAVAID:PWL:VOR/DME->FIX:BIZEX,PBG:PIE:H:1
NAVAID:PWL:VOR/DME->FIX:BIZEX,PBG:SFB:H:1
NAVAID:PWL:VOR/DME->FIX:BRISS,ABE:BDL:TEC:1
NAVAID:PWL:VOR/DME->FIX:BRISS,ABE:HFD:TEC:1
NAVAID:PWL:VOR/DME->FIX:BRISS,SWF:BDL:TEC:1
NAVAID:PWL:VOR/DME->FIX:BRISS,SWF:HFD:TEC:1
NAVAID:PWL:VOR/DME->FIX:GANDE,BDL:IAD:H:1
NAVAID:PWL:VOR/DME->FIX:GANDE,BDR:IAD:H:1
NAVAID:PWL:VOR/DME->FIX:MOONI,SWF:HYA:L:1
NAVAID:PWL:VOR/DME->FIX:MOONI,SWF:PVD:L:1
NAVAID:PWL:VOR/DME->FIX:STUBY,SWF:BOS:L:1
NAVAID:PWL:VOR/DME->FIX:WEETS,BDL:AVP:TEC:1
NAVAID:PWL:VOR/DME->FIX:WEETS,GON:AVP:TEC:1
NAVAID:PWL:VOR/DME->FIX:WEETS,HFD:AVP:TEC:1
NAVAID:PWL:VOR/DME->FIX:WEETS,ORH:AVP:TEC:1
NAVAID:PWL:VOR/DME->FIX:WEETS,PVD:AVP:TEC:1
NAVAID:PWL:VOR/DME->NAVAID:BAF:VORTAC,SWF:BDL:TEC:2
NAVAID:PWL:VOR/DME->NAVAID:BAF:VORTAC,SWF:ORH:TEC:1
NAVAID:PWL:VOR/DME->NAVAID:HFD:VOR/DME,SWF:ACK:L:1
NAVAID:PWL:VOR/DME->NAVAID:HFD:VOR/DME,SWF:ACK:TEC:1
NAVAID:PWL:VOR/DME->NAVAID:HFD:VOR/DME,SWF:BOS:TEC:1
NAVAID:PWL:VOR/DME->NAVAID:HFD:VOR/DME,SWF:GON:TEC:1
NAVAID:PWL:VOR/DME->NAVAID:HFD:VOR/DME,SWF:HYA:TEC:1
NAVAID:PWL:VOR/DME->NAVAID:HFD:VOR/DME,SWF:MVY:TEC:1
NAVAID:PWL:VOR/DME->NAVAID:HFD:VOR/DME,SWF:OWD:TEC:1
NAVAID:PWL:VOR/DME->NAVAID:HFD:VOR/DME,SWF:PVC:TEC:1
NAVAID:PWL:VOR/DME->NAVAID:HFD:VOR/DME,SWF:PVD:TEC:1
NAVAID:PWL:VOR/DME->NAVAID:HUO:VOR/DME,BDL:ABE:TEC:1
NAVAID:PWL:VOR/DME->NAVAID:HUO:VOR/DME,GON:ABE:TEC:1
NAVAID:PWL:VOR/DME->NAVAID:HUO:VOR/DME,HFD:ABE:TEC:1
NAVAID:PWL:VOR/DME->NAVAID:HUO:VOR/DME,ORH:ABE:TEC:1
NAVAID:PWL:VOR/DME->NAVAID:HUO:VOR/DME,PVD:ABE:TEC:1
NAVAID:PWL:VOR/DME->NAVAID:HUO:VOR/DME,PVD:MDT:TEC:1
NAVAID:PWL:VOR/DME->NAVAID:IGN:VOR/DME,BDL:ILN:H:1
NAVAID:PWL:VOR/DME->NAVAID:IGN:VOR/DME,BDL:LAS:H:1
NAVAID:PWL:VOR/DME->NAVAID:IGN:VOR/DME,BDL:STL:H:1
NAVAID:PWL:VOR/DME->NAVAID:IGN:VOR/DME,MHT:HPN:TEC:2
NAVAID:PWL:VOR/DME->NAVAID:IGN:VOR/DME,PSM:HPN:TEC:2
NAVAID:PXN:VORTAC->AIRPORT:HWD,MRY:HWD:TEC:4
NAVAID:PXR:VORTAC->FIX:DECAS,DFW:SFO:H:2
NAVAID:PXR:VORTAC->FIX:DECAS,DFW:SJC:H:1
NAVAID:PXR:VORTAC->FIX:TMACK,PHX:ATL:H:9
NAVAID:PXV:VORTAC->AIRPORT:MEM,DTW:MEM:H:2
NAVAID:PXV:VORTAC->AIRPORT:MEM,MDW:MEM:H:2
NAVAID:PXV:VORTAC->AIRPORT:MEM,ORD:MEM:H:3
NAVAID:PXV:VORTAC->AIRPORT:STL,BWI:STL:H:1
NAVAID:PXV:VORTAC->AIRPORT:STL,DCA:STL:H:1
NAVAID:PXV:VORTAC->AIRPORT:STL,IAD:STL:H:1
NAVAID:PXV:VORTAC->FIX:CREEP,MEM:LGA:H:1
NAVAID:PXV:VORTAC->FIX:DRUGA,DFW:CLE:H:1
NAVAID:PXV:VORTAC->FIX:DRUGA,HOU:CLE:H:1
NAVAID:PXV:VORTAC->FIX:DRUGA,IAH:CLE:H:2
NAVAID:PXV:VORTAC->FIX:DRUGA,MEM:CLE:H:1
NAVAID:PXV:VORTAC->FIX:GETTA,HOU:CMH:H:1
NAVAID:PXV:VORTAC->FIX:GETTA,IAH:CMH:H:1
NAVAID:PXV:VORTAC->FIX:HITMN,MDW:MIA:H:1
NAVAID:PXV:VORTAC->FIX:HITMN,MDW:RSW:H:1
NAVAID:PXV:VORTAC->FIX:HITMN,MDW:SRQ:H:1
NAVAID:PXV:VORTAC->FIX:HITMN,MDW:TPA:H:1
NAVAID:PXV:VORTAC->FIX:HITMN,MKE:BCT:H:1
NAVAID:PXV:VORTAC->FIX:HITMN,MKE:FLL:H:2
NAVAID:PXV:VORTAC->FIX:HITMN,MKE:FMY:H:1
NAVAID:PXV:VORTAC->FIX:HITMN,MKE:MIA:H:2
NAVAID:PXV:VORTAC->FIX:HITMN,MKE:PBI:H:1
NAVAID:PXV:VORTAC->FIX:HITMN,MKE:SRQ:H:1
NAVAID:PXV:VORTAC->FIX:HITMN,MKE:TPA:H:2
NAVAID:PXV:VORTAC->FIX:HITMN,ORD:MIA:H:2
NAVAID:PXV:VORTAC->FIX:HITMN,ORD:RSW:H:1
NAVAID:PXV:VORTAC->FIX:HITMN,ORD:SRQ:H:1
NAVAID:PXV:VORTAC->FIX:HITMN,ORD:TPA:H:2
NAVAID:PXV:VORTAC->FIX:KLYNE,DAL:BOS:H:1
NAVAID:PXV:VORTAC->FIX:KLYNE,DFW:BOS:H:1
NAVAID:PXV:VORTAC->FIX:NULLS,MDW:BHM:H:1
NAVAID:PXV:VORTAC->FIX:NULLS,ORD:BHM:H:1
NAVAID:PXV:VORTAC->FIX:TERGE,HOU:IND:H:1
NAVAID:PXV:VORTAC->FIX:TERGE,IAH:IND:H:1
NAVAID:PXV:VORTAC->FIX:TERGE,TUL:IND:L:1
NAVAID:PXV:VORTAC->FIX:WWODD,DAL:DTW:H:1
NAVAID:PXV:VORTAC->FIX:WWODD,DAL:DTW:H:2
NAVAID:PXV:VORTAC->FIX:WWODD,DFW:DTW:H:1
NAVAID:PXV:VORTAC->FIX:WWODD,DFW:DTW:H:2
NAVAID:PXV:VORTAC->FIX:WWODD,HOU:DTW:H:1
NAVAID:PXV:VORTAC->FIX:WWODD,HOU:DTW:H:2
NAVAID:PXV:VORTAC->FIX:WWODD,IAH:DTW:H:1
NAVAID:PXV:VORTAC->FIX:WWODD,IAH:DTW:H:2
NAVAID:PXV:VORTAC->FIX:WWODD,MEM:DTW:H:1
NAVAID:PXV:VORTAC->FIX:WWODD,MEM:DTW:H:2
NAVAID:PXV:VORTAC->FIX:WWODD,MSY:DTW:H:1
NAVAID:PXV:VORTAC->FIX:WWODD,MSY:DTW:H:2
NAVAID:PXV:VORTAC->FIX:WWODD,SAT:DTW:H:1
NAVAID:PXV:VORTAC->FIX:WWODD,SAT:DTW:H:2
NAVAID:PXV:VORTAC->NAVAID:APE:VORTAC,HOU:PIT:H:2
NAVAID:PXV:VORTAC->NAVAID:APE:VORTAC,IAH:PIT:H:2
NAVAID:PXV:VORTAC->NAVAID:BNA:VORTAC,MDW:ATL:H:2
NAVAID:PXV:VORTAC->NAVAID:BNA:VORTAC,ORD:ATL:H:2
NAVAID:PXV:VORTAC->NAVAID:BNA:VORTAC,SBN:ATL:H:1
NAVAID:PXV:VORTAC->NAVAID:HNN:DME,DFW:PIT:H:1
NAVAID:PXV:VORTAC->NAVAID:IIU:VORTAC,MEM:IAD:H:2
NAVAID:PXV:VORTAC->NAVAID:IIU:VORTAC,MEM:PIT:H:1
NAVAID:PXV:VORTAC->NAVAID:LIT:VORTAC,CLE:DFW:H:1
NAVAID:PXV:VORTAC->NAVAID:LIT:VORTAC,CLE:DFW:H:2
NAVAID:PXV:VORTAC->NAVAID:LIT:VORTAC,CMH:DFW:H:2
NAVAID:PXV:VORTAC->NAVAID:LIT:VORTAC,CMH:DFW:H:3
NAVAID:PXV:VORTAC->NAVAID:LIT:VORTAC,CVG:AUS:H:1
NAVAID:PXV:VORTAC->NAVAID:LIT:VORTAC,CVG:DFW:H:3
NAVAID:PXV:VORTAC->NAVAID:LIT:VORTAC,CVG:DFW:H:4
NAVAID:PXV:VORTAC->NAVAID:LIT:VORTAC,DAY:DFW:H:2
NAVAID:PXV:VORTAC->NAVAID:LIT:VORTAC,DAY:DFW:H:3
NAVAID:PXV:VORTAC->NAVAID:LIT:VORTAC,DTW:HOU:H:1
NAVAID:PXV:VORTAC->NAVAID:LIT:VORTAC,LUK:AUS:H:1
NAVAID:PXV:VORTAC->NAVAID:LIT:VORTAC,SYR:DFW:NAR:1
NAVAID:PXV:VORTAC->NAVAID:ROD:VORTAC,AUS:JFK:H:2
NAVAID:PXV:VORTAC->NAVAID:ROD:VORTAC,SAT:JFK:H:2
NAVAID:PXV:VORTAC->NAVAID:TTH:VORTAC,TUL:HUF:L:1
NAVAID:PXV:VORTAC->NAVAID:VHP:VORTAC,DFW:CYQG:H:1
NAVAID:PZD:VOR/DME->NAVAID:SZW:VORTAC,BWI:TLH:H:1
NAVAID:PZD:VOR/DME->NAVAID:SZW:VORTAC,DCA:TLH:H:1
NAVAID:PZD:VOR/DME->NAVAID:SZW:VORTAC,IAD:TLH:H:1
NAVAID:RAP:VORTAC->NAVAID:DDY:VOR/DME,MSP:SLC:H:1
NAVAID:RAV:VORTAC->FIX:CASIO,EWR:IND:H:1
NAVAID:RAV:VORTAC->FIX:CASIO,LGA:IND:H:1
NAVAID:RAV:VORTAC->FIX:TYMAN,PHL:BUF:H:1
NAVAID:RAV:VORTAC->FIX:TYMAN,PHL:ROC:H:1
NAVAID:RAV:VORTAC->NAVAID:EWC:VOR/DME,PHL:MKE:H:1
NAVAID:RAV:VORTAC->NAVAID:FWA:VORTAC,PHL:SFO:H:1
NAVAID:RAV:VORTAC->NAVAID:PSB:VORTAC,PHL:CLE:H:1
NAVAID:RAV:VORTAC->NAVAID:PSB:VORTAC,PHL:CYYZ:H:1
NAVAID:RAV:VORTAC->NAVAID:PSB:VORTAC,PHL:DEN:H:1
NAVAID:RAV:VORTAC->NAVAID:PSB:VORTAC,PHL:DET:H:1
NAVAID:RAV:VORTAC->NAVAID:PSB:VORTAC,PHL:MDW:H:1
NAVAID:RAV:VORTAC->NAVAID:PSB:VORTAC,PHL:MSP:H:1
NAVAID:RAV:VORTAC->NAVAID:SEG:VOR/DME,TTN:BVI:TEC:1
NAVAID:RBS:VOR/DME->FIX:KLROY,HOU:GRR:H:1
NAVAID:RBS:VOR/DME->FIX:KLROY,IAH:GRR:H:1
NAVAID:RBV:VORTAC->AIRPORT:IAD,ISP:IAD:H:1
NAVAID:RBV:VORTAC->AIRPORT:IAD,JFK:IAD:H:1
NAVAID:RBV:VORTAC->AIRPORT:TTN,BDL:TTN:TEC:1
NAVAID:RBV:VORTAC->AIRPORT:TTN,BOS:TTN:TEC:1
NAVAID:RBV:VORTAC->FIX:BYRDD,JFK:ATL:H:2
NAVAID:RBV:VORTAC->FIX:BYRDD,JFK:HOU:H:2
NAVAID:RBV:VORTAC->FIX:BYRDD,JFK:IAH:H:2
NAVAID:RBV:VORTAC->FIX:BYRDD,JFK:IAH:H:3
NAVAID:RBV:VORTAC->FIX:BYRDD,JFK:MSY:H:1
NAVAID:RBV:VORTAC->FIX:BYRDD,JFK:ROA:H:1
NAVAID:RBV:VORTAC->FIX:BYRDD,JFK:TYS:H:1
NAVAID:RBV:VORTAC->FIX:BYRDD,LGA:IAH:H:3
NAVAID:RBV:VORTAC->FIX:COPES,ISP:RSW:H:2
NAVAID:RBV:VORTAC->FIX:COPES,ISP:TPA:H:2
NAVAID:RBV:VORTAC->FIX:COPES,JFK:BWI:H:1
NAVAID:RBV:VORTAC->FIX:COPES,JFK:CHO:H:1
NAVAID:RBV:VORTAC->FIX:COPES,JFK:CLT:H:1
NAVAID:RBV:VORTAC->FIX:COPES,JFK:GSO:H:1
NAVAID:RBV:VORTAC->FIX:COPES,JFK:SRQ:H:1
NAVAID:RBV:VORTAC->FIX:COPES,JFK:TPA:H:2
NAVAID:RBV:VORTAC->FIX:CREEL,ATL:PVD:H:1
NAVAID:RBV:VORTAC->FIX:CREEL,BWI:PVD:H:1
NAVAID:RBV:VORTAC->FIX:CREEL,CLT:PVD:H:1
NAVAID:RBV:VORTAC->FIX:CREEL,DCA:PVD:H:1
NAVAID:RBV:VORTAC->FIX:CREEL,IAD:PVD:H:2
NAVAID:RBV:VORTAC->FIX:CREEL,PDK:PVD:H:1
NAVAID:RBV:VORTAC->FIX:CREEL,RIC:PVD:H:1
NAVAID:RBV:VORTAC->FIX:CREEL,SRQ:PVD:H:1
NAVAID:RBV:VORTAC->FIX:CREEL,TPA:PVD:H:1
NAVAID:RBV:VORTAC->FIX:DIXIE,TTN:ECG:TEC:1
