routeKey,ORIGIN_ID,DSTN_ID,PFR_TYPE_CODE,ROUTE_NO,ALT_DESCRIP,AIRCRAFT,HOURS,ROUTE_DIR_DESCRIP,DESIGNATOR,ROUTE_STRING
DFW:SFO:H:2,DFW,SFO,H,2,,"JETS ONLY, RNAV 1 - DME/DME/IRU OR GPS",,,,HRPER3 HULZE TXO J74 SJN J18 PXR J65 DECAS PMD J6 AVE MAKRS SERFR SERFR4
DFW:SJC:H:1,DFW,SJC,H,1,,"JETS ONLY, RNAV 1 - DME/DME/IRU OR GPS",,,,HRPER3 HULZE TXO J74 SJN J18 PXR J65 DECAS PMD J6 AVE MAKRS TROXX SILCN6
DFW:TEB:H:1,DFW,TEB,H,1,,,,,,FORCK3 FORCK ELD IZAAC Q30 VLKNN THRSR TWOUP Q22 UMBRE SWNGR JAIKE4
DOV:ACY:TEC:1,DOV,ACY,TEC,1,7000,,,,,ENO T358 LEEAH
DOV:BDR:TEC:1,DOV,BDR,TEC,1,5000,SINGLE ENGINE ONLY,,,,ENO T224 JFK T315 EEGOR
DOV:BWI:TEC:1,DOV,BWI,TEC,1,6000,,,,,ENO T358 SWANN
DOV:DCA:TEC:1,DOV,DCA,TEC,1,6000,,,,,ENO T224 CHOPS T320 VAALI CAPKO
DOV:ESN:TEC:1,DOV,ESN,TEC,1,3000,,,,,ENO T224 HEDGE
DOV:HFD:TEC:1,DOV,HFD,TEC,1,5000,SINGLE ENGINE ONLY,,,,DOV T224 JFK T315 HFD
DOV:HFD:TEC:2,DOV,HFD,TEC,2,7000,SINGLE ENGINE ONLY,,,,LEEAH T303 JFK T315 HFD
DOV:HFD:TEC:3,DOV,HFD,TEC,3,7000,TWIN ENGINE,,,,WNSTN T320 RICED MAD T303 HFD
DOV:ILG:TEC:1,DOV,ILG,TEC,1,5000,,,,,ENO DQO
DOV:NHK:TEC:1,DOV,NHK,TEC,1,4000,,,,,ENO T335 TRPOD
DOV:ORF:TEC:1,DOV,ORF,TEC,1,6000,,,,,ENO T335 TRPOD T303 OUTLA
DOV:PHL:TEC:1,DOV,PHL,TEC,1,5000,,,,,ENO DQO
DOV:SBY:TEC:1,DOV,SBY,TEC,1,6000,,,,,ENO T335 TRPOD
DOV:WRI:TEC:1,DOV,WRI,TEC,1,5000,,,,,ENO T224 CYN
DTS:ORD:H:1,DTS,ORD,H,1,,,,,,CEW PIGON VUZ J151 FAM FTZ TRTLL6
DTW:ATL:H:1,DTW,ATL,H,1,,RNAV ONLY,,,,BARII3 SINKR IIU BNA NEWBB IHAVE MTHEW CHPPR1
DTW:ATL:H:2,DTW,ATL,H,2,,RNAV ONLY,,,,CLVIN3 STAZE FLM KTRYN ONDRE1
DTW:AUS:H:1,DTW,AUS,H,1,,,,,,BARII3 SINKR TERGE FSM BROBB WINDU SEWZY6
DTW:BHM:H:1,DTW,BHM,H,1,,JETS ONLY - RNAV1 DME/DME/IRU OR GPS,,,,BARII3 SINKR RAMRD RQZ NULLS
DTW:BOS:H:2,DTW,BOS,H,2,,RNAV ONLY,1100-0300,,,HHOWE4 LNCON JHW Q82 PONCT JFUND2
DTW:BTV:H:1,DTW,BTV,H,1,,RNAV 1 - DME/DME/IRU OR GPS.,,,,HHOWE4 LNCON JHW LAGGS
DTW:BUF:H:1,DTW,BUF,H,1,,RNAV ONLY,,,,HHOWE4 BROKK DKK
DTW:BWI:H:1,DTW,BWI,H,1,,RNAV ONLY,,,,LIDDS4 GRIVY NUSMM ANTHM5
DTW:CLE:H:1,DTW,CLE,H,1,,RNAV ONLY,,,,LIDDS4 LIDDS WINNZ BRWNZ4
DTW:CLT:H:1,DTW,CLT,H,1,,RNAV ONLY,,,,CLVIN3 STAZE FLM TAFTT PARQR5
DTW:CMH:H:1,DTW,CMH,H,1,,,,,,CLVIN3 CLVIN ESSIE DUBLN1
DTW:CVG:H:1,DTW,CVG,H,1,,RNAV ONLY,,,,SNDRS3 TORRR DEBAR ARBAS RID MEEKR
DTW:DCA:H:1,DTW,DCA,H,1,,RNAV ONLY,,,,LIDDS4 GRIVY BUCKO FRDMM6
DTW:DEN:H:1,DTW,DEN,H,1,,,,,,KAYLN3 SMUUV IANNA ONL PORDR AALLE4
DTW:DFW:H:1,DTW,DFW,H,1,,RNAV ONLY,,DFW SOUTH FLOW,,SNDRS3 BGHRT STL RZC FSM RRNET SEEVR4
DTW:DFW:H:2,DTW,DFW,H,2,,RNAV ONLY,,DFW NORTH FLOW,,SNDRS3 BGHRT STL RZC RRNET BRDJE5
DTW:EWR:H:1,DTW,EWR,H,1,,RNAV ONLY,,,,PAVYL3 ESSBE SLT FQM3
DTW:FLL:H:3,DTW,FLL,H,3,,"JETS ONLY,  RNAV 1 - DME/DME/IRU OR GPS.",,,,CLVIN3 STAZE VXV THRSR Q79 ZPLEN TEEKY4
DTW:GSP:H:1,DTW,GSP,H,1,,RNAV ONLY,,,,CLVIN3 STAZE FLM LOZ DAJPI RCTOR3
DTW:HOU:H:1,DTW,HOU,H,1,,RNAV ONLY,,,,BARII3 SINKR PXV J131 LIT EDWAH Q33 SWEUP WAPPL7
DTW:HPN:H:1,DTW,HPN,H,1,,"RNAV 1-DME/DME/IRU OR GPS, 250 KTS OR GREATER",,,,HHOWE4 LNCON JHW MEMMS DANZI VALRE1
DTW:IAD:H:2,DTW,IAD,H,2,,,,,,CLVIN3 STAZE SITTR GIBBZ5
DTW:IAD:H:3,DTW,IAD,H,3,,RNAV ONLY,,,,LIDDS4 GRIVY AIR MGW GIBBZ5
DTW:IAH:H:1,DTW,IAH,H,1,,RNAV ONLY,,IAH EAST FLOW,,BARII3 SINKR TIIDE Q31 DHART Q33 SWEUP GESNR2
DTW:IAH:H:2,DTW,IAH,H,2,,RNAV ONLY,,IAH WEST FLOW,,BARII3 SINKR TIIDE Q31 DHART Q33 SWEUP ZEEKK3
DTW:IND:H:1,DTW,IND,H,1,,RNAV ONLY,,,,SNDRS3 TORRR SNKPT SNKPT2
DTW:JFK:H:1,DTW,JFK,H,1,,"RNAV 1 - DME/DME/IRU OR GPS,  250KTS OR GREATER",,,,PAVYL3 MRDOC HOXIE Q476 WLKES PUCKY1
DTW:LGA:H:1,DTW,LGA,H,1,,RNAV 1 - DME/DME/IRU OR GPS.,,,,PAVYL3 ESSBE SPYDY Q186 WEVEL ETG MIP4
DTW:MCO:H:2,DTW,MCO,H,2,,,,,,CLVIN3 STAZE VXV TEUFL WHYYT GRNCH5
DTW:MDW:H:1,DTW,MDW,H,1,,RNAV ONLY,,,,CCOBB3 ZEGBI LEROY BAGEL PANGG7
DTW:MEM:H:2,DTW,MEM,H,2,,RNAV ONLY,,,,BARII3 SINKR PXV BLUZZ5
DTW:MHT:H:1,DTW,MHT,H,1,,RNAV ONLY,1100-0300,,,HHOWE4 LNCON JHW Q82 PONCT ROZZE2
DTW:MIA:H:2,DTW,MIA,H,2,,"JETS ONLY, RNAV 1 - DME/DME/IRU OR GPS",,,,CLVIN3 STAZE VXV THRSR HONID FROGZ5
DTW:MKE:L:1,DTW,MKE,L,1,,RNAV ONLY,,,,MIGGY3 GETCH LYSTR SUDDS
DTW:MSP:H:1,DTW,MSP,H,1,,RNAV TURBOJETS,1000-0300,,,MIGGY3 SLLAP Q440 IDIOM MUSCL4
DTW:MSY:H:1,DTW,MSY,H,1,,RNAV 1 - DME/DME/IRU OR GPS,,,,BARII3 SINKR IIU Q139 HITMN MERDN TRSSH2
DTW:ORD:H:3,DTW,ORD,H,3,,ADVANCED RNAV,,,,KAYLN3 SMUUV WYNDE WYNDE3
DTW:ORD:H:6,DTW,ORD,H,6,,ADVANCED RNAV,,,,SNDRS3 SNDRS NOLNN Q62 WATSN WATSN4
DTW:ORF:H:1,DTW,ORF,H,1,,RNAV 1 - DME/DME/IRU OR GPS,,,,LIDDS4 GRIVY NUSMM MAULS OUTLA1
DTW:PBI:H:2,DTW,PBI,H,2,,,,,,CLVIN3 STAZE VXV THRSR Q79 ZPLEN VUUDU1
DTW:PHL:H:2,DTW,PHL,H,2,,RNAV 1 - DME/DME/IRU OR GPS.,,,,PAVYL3 ESSBE EWC JST BOJID4
DTW:PIT:H:1,DTW,PIT,H,1,,RNAV ONLY,,,,LIDDS4 GRIVY JESEY5
DTW:PIT:L:1,DTW,PIT,L,1,6000-17000 INCL,RNAV ONLY,1100-0300,,,LIDDS4 GRIVY JESEY5
DTW:PVD:H:1,DTW,PVD,H,1,,RNAV ONLY,1100-0300,,,HHOWE4 LNCON JHW Q82 MEMMS WIPOR4
DTW:PWM:H:1,DTW,PWM,H,1,,RNAV ONLY,1100-0300,,,HHOWE4 LNCON JHW Q82 PONCT CAM CDOGG4
DTW:RDU:H:2,DTW,RDU,H,2,,,,,,LIDDS4 GRIVY NUSMM EKN FRIKY ALDAN4
DTW:RIC:H:1,DTW,RIC,H,1,,RNAV EQUIPPED,,,,LIDDS4 GRIVY NUSMM MOL SPIDR5
DTW:ROA:H:1,DTW,ROA,H,1,,RNAV EQUIPPED,,,,LIDDS4 GRIVY NUSMM EKN DBRAH
DTW:ROC:H:1,DTW,ROC,H,1,,,,,,HHOWE4 BROKK DKK BUF
DTW:RSW:H:1,DTW,RSW,H,1,,,,,,CLVIN3 STAZE VXV TEUFL CYNTA SHFTY6
DTW:SAT:H:1,DTW,SAT,H,1,,RNAV EQUIPPED,,,,SNDRS3 BGHRT STL RZC MLC WINDU QERVO3
DTW:SDF:H:1,DTW,SDF,H,1,,RNAV EQUIPPED,,,,CLVIN3 CLVIN RINTE DLAMP8
DTW:SFO:H:1,DTW,SFO,H,1,,RNAV EQUIPPED,,,,KAYLN3 SMUUV BFF J157 MTU J148 OAL INYOE DYAMD5
DTW:SYR:H:1,DTW,SYR,H,1,,RNAV EQUIPPED,,,,HHOWE4 LNCON JHW
DTW:TEB:H:1,DTW,TEB,H,1,,RNAV EQUIPPED,,,,PAVYL3 MRDOC HOXIE J70 LVZ LVZ5
DTW:TPA:H:2,DTW,TPA,H,2,,,,,,CLVIN3 STAZE VXV DAREE Q65 KERLY BAAMF DADES2
ECP:ORD:H:1,ECP,ORD,H,1,,,,,,RRS VUZ J151 FAM FTZ TRTLL6
EDC:45R:TEC:1,EDC,45R,TEC,1,050 OR 070,,,,,TNV V306 DAS
EDC:BMT:TEC:1,EDC,BMT,TEC,1,050 OR 070,,,,,TNV V306 DAS
EDC:BPT:TEC:1,EDC,BPT,TEC,1,050 OR 070,,,,,TNV V306 DAS
EDC:LCH:TEC:1,EDC,LCH,TEC,1,050 OR 070,,,,,TNV V306 DAS
EDC:ORG:TEC:1,EDC,ORG,TEC,1,050 OR 070,,,,,TNV V306 DAS
EDW:BUR:TEC:1,EDW,BUR,TEC,1,JMPQ80,,,,EDWQ4,PMD LYNXX VNY
EDW:CMA:TEC:1,EDW,CMA,TEC,1,JMPQ80,,,,EDWQ6,PMD V386 FIM
EDW:FUL:TEC:1,EDW,FUL,TEC,1,MPQ80,,,,EDWQ3,PMD V386 VAZCU V23 LAX V25 ALBAS SLI
EDW:FUL:TEC:2,EDW,FUL,TEC,2,JMPQ90,,,,EDWQ2,PMD V201 BERRI V459 SLI
EDW:HHR:TEC:1,EDW,HHR,TEC,1,JMPQ80,,,,EDWQ1,PMD V518 KIMMO V459 DARTS V186 ADAMM V394 POWUP
EDW:LGB:TEC:1,EDW,LGB,TEC,1,MPQ80,,,,EDWQ3,PMD V386 VAZCU V23 LAX V25 ALBAS SLI
EDW:LGB:TEC:2,EDW,LGB,TEC,2,JMPQ90,,,,EDWQ2,PMD V201 BERRI V459 SLI
EDW:NTD:TEC:1,EDW,NTD,TEC,1,JMPQ80,,,,EDWQ6,PMD V386 FIM
EDW:OXR:TEC:1,EDW,OXR,TEC,1,JMPQ80,,,,EDWQ6,PMD V386 FIM
EDW:SLI:TEC:1,EDW,SLI,TEC,1,MPQ80,,,,EDWQ3,PMD V386 VAZCU V23 LAX V25 ALBAS SLI
EDW:SLI:TEC:2,EDW,SLI,TEC,2,JMPQ90,,,,EDWQ2,PMD V201 BERRI V459 SLI
EDW:SMO:TEC:1,EDW,SMO,TEC,1,JMPQ80,,,,EDWQ5,PMD V518 KIMMO V459 DARTS
EDW:SNA:TEC:1,EDW,SNA,TEC,1,MPQ80,,,,EDWQ3,PMD V386 VAZCU V23 LAX V25 ALBAS SLI
EDW:SNA:TEC:2,EDW,SNA,TEC,2,JMPQ90,,,,EDWQ2,PMD V201 BERRI V459 SLI
EDW:TOA:TEC:1,EDW,TOA,TEC,1,MPQ80,,,,EDWQ3,PMD V386 VAZCU V23 LAX V25 ALBAS SLI
EDW:TOA:TEC:2,EDW,TOA,TEC,2,JMPQ90,,,,EDWQ2,PMD V201 BERRI V459 SLI
EDW:VNY:TEC:1,EDW,VNY,TEC,1,JMPQ80,,,,EDWQ4,PMD LYNXX VNY
EEN:ACK:TEC:1,EEN,ACK,TEC,1,10000,,,,,KEYNN T393 PVD NEWBE DEEPO
EEN:BDR:TEC:1,EEN,BDR,TEC,1,10000,,,,,GDM T315 HFD
EEN:BED:TEC:1,EEN,BED,TEC,1,10000,,,,,GDM T608 LOBBY
EEN:DXR:TEC:1,EEN,DXR,TEC,1,10000,PROPS LESS THAN 250 KTS IAS,,,,GDM T315 HFD T303 MAD EEGOR ALIXX RYMES
EEN:GON:TEC:1,EEN,GON,TEC,1,10000,,,,,GDM T320 YANTC
EEN:HFD:TEC:1,EEN,HFD,TEC,1,10000,,,,,GDM T315 HFD
EEN:HYA:TEC:1,EEN,HYA,TEC,1,10000,,,,,KEYNN T393 GAILS
EEN:MVY:TEC:1,EEN,MVY,TEC,1,10000,,,,,KEYNN T393 PVD V405 MVY
EEN:ORH:TEC:1,EEN,ORH,TEC,1,10000,,,,,GDM T315 SPENO
EEN:OWD:TEC:1,EEN,OWD,TEC,1,10000,,,,,GDM T608 LOBBY
EEN:PVC:TEC:1,EEN,PVC,TEC,1,10000,,,,,KEYNN T393 GAILS
EEN:PVD:TEC:1,EEN,PVD,TEC,1,10000,,,,,KEYNN T393 PVD
EEN:SWF:TEC:1,EEN,SWF,TEC,1,10000,GNSS EQUIPPED ONLY,,,,WARIC T295 SASHA STUBY TRESA
EKM:CLE:H:1,EKM,CLE,H,1,,RNAV TURBOJET,,,,BENJO BRWNZ4
ELD:MEM:SHD:1,ELD,MEM,SHD,1,,NON-RNAV EQUIPPED,,SOUTHWEST,,ELD UJM6
ELD:MEM:SHD:2,ELD,MEM,SHD,2,,RNAV ONLY,,SOUTHWEST,,ELD HOBRK4
ELM:AVP:TEC:1,ELM,AVP,TEC,1,8000,,,,,STUBN T440 WLKES
ELM:AVP:TEC:2,ELM,AVP,TEC,2,8000,,,,,STUBN T440 WLKES
ELM:ROC:TEC:2,ELM,ROC,TEC,2,8000,,,,,STUBN GIBBE
ELM:SYR:TEC:1,ELM,SYR,TEC,1,8000,,,,,XUCCO T307 SYR
ELP:SAT:H:1,ELP,SAT,H,1,,,,,,NEVUE3 FST MOPPP DNKIN2
ELY:LAS:SHD:1,ELY,LAS,SHD,1,,TURBOJETS,1300-0600,SW BND,,WINEN STEWW CHOWW4
EMT:AVX:TEC:1,EMT,AVX,TEC,1,JMPQ70,,,,ONTQ8,PDZ V388 RNDAL V363 DANAH SXC
EMT:BUR:TEC:1,EMT,BUR,TEC,1,PQ60,,,,ONTQ1,PDZ V186 VNY
EMT:BUR:TEC:2,EMT,BUR,TEC,2,JM80,,,,ONTQ2,PDZ V197 POM V264 ITSME V186 VNY
EMT:CMA:TEC:1,EMT,CMA,TEC,1,PQ60,,,,ONTQ14,PDZ V186 FIM
EMT:CMA:TEC:2,EMT,CMA,TEC,2,JM80,,,,ONTQ15,PDZ V197 POM V264 ITSME V186 FIM
EMT:CRQ:TEC:1,EMT,CRQ,TEC,1,JM110PQ70,,,,ONTQ11,PDZ V186 ROBNN V458 OCN
EMT:FUL:TEC:1,EMT,FUL,TEC,1,JMPQ40,,,,ONTQ9,PDZ V388 SLI
EMT:HHR:TEC:1,EMT,HHR,TEC,1,JMPQ30,,,,ONTQ3,PDZ POWUP
EMT:LAX:TEC:1,EMT,LAX,TEC,1,JMPQ40,,,,ONTQ4,PDZ V388 DOWDD FUELR
EMT:LAX:TEC:2,EMT,LAX,TEC,2,PQ40,,,,ONTQ5,PDZ V388 SLI V8 TANDY
EMT:LAX:TEC:3,EMT,LAX,TEC,3,JM80,,,,ONTQ6,PDZ V16 PRADO V363 DANAH V23 SLI V8 TANDY
EMT:LGB:TEC:1,EMT,LGB,TEC,1,JMPQ40,,,,ONTQ9,PDZ V388 SLI
EMT:MYF:TEC:1,EMT,MYF,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB
EMT:NFG:TEC:1,EMT,NFG,TEC,1,JM110PQ70,,,,ONTQ11,PDZ V186 ROBNN V458 OCN
EMT:NKX:TEC:1,EMT,NKX,TEC,1,JM110PQ70,,,,ONTQ11,PDZ V186 ROBNN V458 OCN
EMT:NRS:TEC:1,EMT,NRS,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB
EMT:NTD:TEC:1,EMT,NTD,TEC,1,PQ60,,,,ONTQ14,PDZ V186 FIM
EMT:NTD:TEC:2,EMT,NTD,TEC,2,JM80,,,,ONTQ15,PDZ V197 POM V264 ITSME V186 FIM
EMT:NZY:TEC:1,EMT,NZY,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB
EMT:OKB:TEC:1,EMT,OKB,TEC,1,JM110PQ70,,,,ONTQ11,PDZ V186 ROBNN V458 OCN
EMT:OXR:TEC:1,EMT,OXR,TEC,1,PQ60,,,,ONTQ14,PDZ V186 FIM
EMT:OXR:TEC:2,EMT,OXR,TEC,2,JM80,,,,ONTQ15,PDZ V197 POM V264 ITSME V186 FIM
EMT:RNM:TEC:1,EMT,RNM,TEC,1,JM110PQ90,,,,ONTQ13,PDZ V186 ROBNN V208 JLI
EMT:SAN:TEC:1,EMT,SAN,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB
EMT:SBA:TEC:1,EMT,SBA,TEC,1,PQ80,,,,ONTQ16,PDZ V186 DEANO V27 KWANG
EMT:SBA:TEC:2,EMT,SBA,TEC,2,JM80,,,,ONTQ17,PDZ V197 POM V264 ITSME V186 DEANO V27 KWANG
EMT:SDM:TEC:1,EMT,SDM,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB
EMT:SEE:TEC:1,EMT,SEE,TEC,1,JM110PQ90,,,,ONTQ12,PDZ V186 HAILE V66 MZB
EMT:SLI:TEC:1,EMT,SLI,TEC,1,JMPQ40,,,,ONTQ9,PDZ V388 SLI
EMT:SMO:TEC:1,EMT,SMO,TEC,1,JMPQ60,,,,ONTQ7,PDZ V186 DARTS
EMT:SNA:TEC:1,EMT,SNA,TEC,1,JMPQ40,,,,ONTQ10,PDZ V388 RNDAL V363 POXKU V8 SLI
EMT:TOA:TEC:1,EMT,TOA,TEC,1,JMPQ40,,,,ONTQ9,PDZ V388 SLI
EMT:VNY:TEC:1,EMT,VNY,TEC,1,PQ60,,,,ONTQ1,PDZ V186 VNY
EMT:VNY:TEC:2,EMT,VNY,TEC,2,JM80,,,,ONTQ2,PDZ V197 POM V264 ITSME V186 VNY
EMT:WHP:TEC:1,EMT,WHP,TEC,1,PQ60,,,,ONTQ1,PDZ V186 VNY
EMT:WHP:TEC:2,EMT,WHP,TEC,2,JM80,,,,ONTQ2,PDZ V197 POM V264 ITSME V186 VNY
EWN:ATL:H:1,EWN,ATL,H,1,,,,EAST FLOW,,ILM KAATT Q172 YUTEE SKWKR SITTH3
EWN:ATL:H:2,EWN,ATL,H,2,,,,WEST FLOW,,ILM KAATT Q172 YUTEE SKWKR JJEDI4
EWN:CLT:H:1,EWN,CLT,H,1,AOB FL220,,,,,ILM OKNEE MLLET4
EWR:ABE:TEC:1,EWR,ABE,TEC,1,8000,JETS ONLY,,,,LANNA T430 ETX
EWR:ABE:TEC:2,EWR,ABE,TEC,2,6000,PROPS ONLY,,,,LANNA T430 ETX
EWR:ACK:H:1,EWR,ACK,H,1,FL180-FL230,JETS ONLY,1100-0300,,,BAYYS SEALL V188 GON DEEPO2
EWR:ACK:L:1,EWR,ACK,L,1,110-170 INCL,JETS ONLY,1100-0300,,,BAYYS SEALL V188 GON DEEPO2
EWR:ACK:L:2,EWR,ACK,L,2,110-170 INCL,PROPS ONLY,1100-0300,,,BREZY V39 CMK BAYYS SEALL V188 GON DEEPO2
EWR:ACK:TEC:2,EWR,ACK,TEC,2,10000,,,,,BREZY V39 CMK V3 HFD T216 NEWBE T300 DEEPO
EWR:ACY:TEC:1,EWR,ACY,TEC,1,6000,PROPS ONLY,,,,DIXIE T315 ACY
EWR:ACY:TEC:2,EWR,ACY,TEC,2,,,,,,ELVAE NECCK DIXIE T303 CRESI
EWR:AGC:H:1,EWR,AGC,H,1,,,,,,ZIMMZ Q42 MIKYG Q480 VINSE LEJOY NESTO
EWR:ALB:L:1,EWR,ALB,L,1,110-150 INCL,JETS ONLY,1100-0300,,,BDR V487 CANAN
EWR:ALB:L:2,EWR,ALB,L,2,110-150 ONLY,PROPS ONLY,1100-0300,,,BREZY V39 SOARS V487 CANAN
EWR:APF:H:1,EWR,APF,H,1,,,,,,BIGGY Q75 SLOJO Q103 CYNTA SHFTY6
EWR:ASH:H:1,EWR,ASH,H,1,FL190 AND ABOVE,,1100-0300,,,GREKI JUDDS MARTN KEYNN
EWR:ASH:L:1,EWR,ASH,L,1,110-170 INCL,,1100-0300,,,MERIT HFD T315 GDM MANCH
EWR:ATL:H:2,EWR,ATL,H,2,,RNAV ONLY,,,,LANNA J48 MOL FLASK OZZZI2
EWR:AUG:H:1,EWR,AUG,H,1,FL190 AND ABOVE,,1100-0300,,,GREKI JUDDS CAM CON
EWR:AUG:H:2,EWR,AUG,H,2,FL250 AND ABOVE,,1100-0300,,,MERIT HFD PUT BOS MESHL
EWR:AUG:L:1,EWR,AUG,L,1,110-170 INCL,,1100-0300,,,BDR V487 CAM CON
EWR:AUG:TEC:1,EWR,AUG,TEC,1,10000,"/E, /F, /G ONLY",,,,BREZY V39 CMK V3 HFD CLOWW
EWR:AUS:H:1,EWR,AUS,H,1,,,,,,PARKE HYPER J6 HVQ Q68 YOCKY LITTR TXK BROBB WINDU SEWZY6
EWR:AVP:L:1,EWR,AVP,L,1,90-170 INCL,,1100-0300,,,COATE T218 TALLI LVZ
EWR:BCT:H:1,EWR,BCT,H,1,,,,,,ELVAE NECCK WHITE Q409 CRPLR PAACK Q97 KENLL CPTAN3
EWR:BCT:H:3,EWR,BCT,H,3,,JETS,,WATER,,ELVAE NECCK WHITE Q409 CRPLR EARZZ Q131 WAALT Y289 DULEE CLMNT2
EWR:BDL:TEC:1,EWR,BDL,TEC,1,10000,JETS ONLY,,,,BDR
EWR:BDL:TEC:2,EWR,BDL,TEC,2,9000,PROPS ONLY,,,,BREZY V39 CMK V419 JUDDS
EWR:BDR:TEC:1,EWR,BDR,TEC,1,5000,JETS ONLY,,,,WRENN PUGGS EEGOR
EWR:BDR:TEC:2,EWR,BDR,TEC,2,6000,PROPS ONLY,,,,BREZY V39 CMK T634 DENNA
EWR:BED:L:1,EWR,BED,L,1,110-170 INCL,JETS ONLY,1100-0300,,,MERIT HFD DREEM3
EWR:BED:L:2,EWR,BED,L,2,110-170 INCL,PROPS ONLY,1100-0300,,,BREZY V39 CMK MERIT HFD DREEM3
EWR:BGM:H:2,EWR,BGM,H,2,,JETS,,,,NEION Q232 CORDS CFB
EWR:BGM:L:1,EWR,BGM,L,1,90-170 INCL,,1100-0300,,,HAAYS HUO V252 CFB
EWR:BGR:H:1,EWR,BGR,H,1,FL190 AND ABOVE,,1100-0300,,,GREKI JUDDS CAM
EWR:BGR:H:2,EWR,BGR,H,2,FL250 AND ABOVE,,1100-0300,,,MERIT HFD PUT BOS
EWR:BGR:L:1,EWR,BGR,L,1,110-170 INCL,,1100-0300,,,BDR V487 CAM CON AUG
EWR:BGR:TEC:1,EWR,BGR,TEC,1,10000,"/E, /F, /G ONLY",,,,BREZY V39 CMK V3 HFD CLOWW
EWR:BHB:H:1,EWR,BHB,H,1,FL190 AND ABOVE,,1100-0300,,,GREKI JUDDS CAM
EWR:BHB:H:2,EWR,BHB,H,2,FL250 AND ABOVE,,1100-0300,,,MERIT HFD PUT BOS
EWR:BHB:L:1,EWR,BHB,L,1,110-170 INCL,,1100-0300,,,BDR V487 CAM CON AUG
EWR:BHB:TEC:1,EWR,BHB,TEC,1,10000,"/E, /F, /G ONLY",,,,BREZY V39 CMK V3 HFD CLOWW
EWR:BHM:H:1,EWR,BHM,H,1,,,,,,LANNA J48 CSN FANPO Q40 NIOLA DIODE
EWR:BID:TEC:1,EWR,BID,TEC,1,9000,GREATER THAN 210 KTS IAS,,,,BREZY V39 CMK V3 HFD T216 GON
EWR:BID:TEC:2,EWR,BID,TEC,2,9000,PROPS LESS THAN 210 KTS IAS,,,,BREZY V39 CMK V3 HFD GON
EWR:BLM:TEC:1,EWR,BLM,TEC,1,2000,,,,,COL
EWR:BNA:H:1,EWR,BNA,H,1,,JETS - RNAV1 DME/DME/IRU OR GPS,,,,PARKE J6 HVQ Q68 YOCKY CUTRR PASLY5
EWR:BOS:H:1,EWR,BOS,H,1,FL180-FL230,JETS ONLY,1100-0300,,,MERIT ROBUC3
EWR:BOS:L:2,EWR,BOS,L,2,110-170 INCL,PROPS ONLY,1100-0300,,,BREZY V39 CMK MERIT ORW WOONS2
EWR:BOS:L:3,EWR,BOS,L,3,110-170,TURBOJET: DME/DME/IRU OR GNSS REQUIRED,1100-0300,,,MERIT ROBUC3
EWR:BOS:TEC:1,EWR,BOS,TEC,1,9000,PROPS 210 KTS OR GREATER,,,,EEGOR T315 HFD V3 WOONS
EWR:BOS:TEC:4,EWR,BOS,TEC,4,9000,PROPS LESS THAN 210 KTS IAS,,,,BREZY V39 CMK V3 WOONS
EWR:BOS:TEC:5,EWR,BOS,TEC,5,9000,"/E, /F, /G, PROPS ONLY",,,,BREZY V39 CMK V3 HFD FOSTY WOONS
EWR:BTV:H:1,EWR,BTV,H,1,FL190 AND ABOVE,JETS ONLY,,,,GREKI JUDDS CAM GRNMT
EWR:BTV:L:1,EWR,BTV,L,1,110-170 INCL,,1100-0300,,,BDR V487 CAM GRNMT
EWR:BTV:TEC:2,EWR,BTV,TEC,2,10000,"/E, /F, /G ONLY",,,,BREZY V39 CMK SOARS JUDDS
EWR:BUF:H:1,EWR,BUF,H,1,,,,,,NEION Q232 STUBN BENEE
EWR:BUF:L:1,EWR,BUF,L,1,90-170 INCL,,1100-0300,,,COATE T218 LAAYK STUBN BENEE
EWR:BVY:L:1,EWR,BVY,L,1,110-170 INCL,JETS ONLY,1100-0300,,,MERIT HFD DREEM3
EWR:BVY:L:2,EWR,BVY,L,2,110-170 INCL,PROPS ONLY,1100-0300,,,BREZY V39 CMK MERIT HFD DREEM3
EWR:BWI:H:1,EWR,BWI,H,1,,TURBOJETS ONLY,,,,BIGGY Q75 MXE V378 NUGGY TRISH4
EWR:BWI:L:1,EWR,BWI,L,1,,TURBOJETS ONLY,,,,BIGGY V3 MXE V378 NUGGY TRISH4
EWR:BWI:TEC:1,EWR,BWI,TEC,1,6000,PROPS ONLY,,,,LANNA T430 ETX V39 LRP T449 KITHE
EWR:CAK:H:1,EWR,CAK,H,1,,RNAV 1-DME/DME/IRU OR GPS,,,,NEWEL J60 PSB SOORD ZZIPS1
EWR:CHA:H:1,EWR,CHA,H,1,,,,,,LANNA J48 CSN FANPO Q40 ALEAN VXV
EWR:CHO:H:1,EWR,CHO,H,1,,,,,,BIGGY Q75 GVE
