airwayId,airwayLocation,pointSeq,currentSegValue,currentSegType,nextRowPointSeq,nextRowSegValue,nextSegRaw,nextSegMatchesNextRow,magCourse,oppMagCourse,magCourseDistance,gapFlag,signalGapFlag,dogleg,isTerminalPoint,segmentAttributePresent,sourceRowNumber
AR24,C,40,OHLAA,WP   ,50,COACH,COACH,true,16.76,196.95,40.49,N,N,N,false,true,259
AR24,C,50,COACH,WP   ,60,TYCAL,TYCAL,true,16.95,197.04,17.51,N,N,N,false,true,260
AR24,C,60,TYCAL,WP   ,70,JAZZI,JAZZI,true,17.04,197.19,31.25,N,N,N,false,true,261
AR24,C,70,JAZZI,WP   ,,,,,,,,N,N,N,true,false,262
AR3,C,10,ZQA,VOR/DME,20,KURAY,KURAY,true,2.8,182.79,14,N,N,N,false,true,263
AR3,C,20,KURAY,RP   ,30,MELON,MELON,true,2.79,182.79,15.6,N,N,N,false,true,264
AR3,C,30,MELON,RP   ,40,HANKX,HANKX,true,2.78,182.78,9.99,N,N,N,false,true,265
AR3,C,40,HANKX,RP   ,50,BARTS,BARTS,true,2.78,182.78,17.82,N,N,N,false,true,266
AR3,C,50,BARTS,RP   ,60,ANGLL,ANGLL,true,2.78,182.75,60.9,N,N,N,false,true,267
AR3,C,60,ANGLL,RP   ,70,NUCAR,NUCAR,true,3.14,183.11,67.46,N,N,N,false,true,268
AR3,C,70,NUCAR,RP   ,80,CASPR,CASPR,true,3.46,183.42,82.75,N,N,N,false,true,269
AR3,C,80,CASPR,RP   ,90,SCOBY,SCOBY,true,6.59,186.61,25.32,N,N,Y,false,true,270
AR3,C,90,SCOBY,WP   ,100,CARPX,CARPX,true,6.6,186.64,28.65,N,N,N,false,true,271
AR3,C,100,CARPX,WP   ,110,ADUCI,ADUCI,true,5.51,185.53,57,N,N,N,false,true,272
AR3,C,110,ADUCI,WP   ,120,JAZZI,JAZZI,true,5.53,185.55,32.02,N,N,N,false,true,273
AR3,C,120,JAZZI,WP   ,130,DIZNY,DIZNY,true,6.51,186.54,17.87,N,N,N,false,true,274
AR3,C,130,DIZNY,WP   ,140,FRRAM,FRRAM,true,6.54,186.55,13.47,N,N,N,false,true,275
AR3,C,140,FRRAM,WP   ,150,JRDAN,JRDAN,true,6.55,186.58,37.78,N,N,N,false,true,276
AR3,C,150,JRDAN,WP   ,160,KEEKS,KEEKS,true,6.58,186.59,15.34,N,N,N,false,true,277
AR3,C,160,KEEKS,WP   ,170,OSTNN,OSTNN,true,6.58,186.59,13.39,N,N,N,false,true,278
AR3,C,170,OSTNN,WP   ,180,GARIC,GARIC,true,6.6,186.62,21.15,N,N,N,false,true,279
AR3,C,180,GARIC,WP   ,,,,,,,,N,N,N,true,true,280
AR5,C,10,KOOKK,WP   ,20,FEMON,FEMON,true,97.8,278.25,21.17,N,N,N,false,true,281
AR5,C,20,FEMON,WP   ,30,JAWSS,JAWSS,true,98.25,278.93,31.39,N,N,N,false,true,282
AR5,C,30,JAWSS,RP   ,40,BAHAA,BAHAA,true,97.93,279.89,93.06,N,N,N,false,true,283
AR5,C,40,BAHAA,WP   ,50,SNABS,SNABS,true,98.8,279.3,24.61,N,N,N,false,true,284
AR5,C,50,SNABS,WP   ,60,OZENA,OZENA,true,99.13,279.32,8.92,N,N,N,false,true,285
AR5,C,60,OZENA,WP   ,70,OHLAA,OHLAA,true,100.12,280.38,12.98,N,N,N,false,true,286
AR5,C,70,OHLAA,WP   ,80,CARPX,CARPX,true,100.23,280.6,18.08,N,N,N,false,true,287
AR5,C,80,CARPX,WP   ,90,TROUT,TROUT,true,101.21,281.99,38.97,N,N,N,false,true,288
AR5,C,90,TROUT,WP   ,,,,,,,,N,N,N,true,true,289
AR6,C,10,ORL,VORTAC,20,BITHO,BITHO,true,70,250.13,15.49,N,N,N,false,true,290
AR6,C,20,BITHO,RP   ,30,MALET,MALET,true,70.19,250.28,10.74,N,N,N,false,true,291
AR6,C,30,MALET,RP   ,40,APOLO,APOLO,true,70.2,250.41,25.04,N,N,N,false,true,292
AR6,C,40,APOLO,RP   ,50,PETEE,PETEE,true,78.11,258.45,16.74,N,N,Y,false,true,293
AR6,C,50,PETEE,WP   ,60,HIBAC,HIBAC,true,78.46,259.06,30.81,N,N,N,false,true,294
AR6,C,60,HIBAC,WP   ,70,HALSS,HALSS,true,79.01,259.28,14.03,N,N,N,false,true,295
AR6,C,70,HALSS,WP   ,80,HOBEE,HOBEE,true,78.33,258.52,9.17,N,N,N,false,true,296
AR6,C,80,HOBEE,RP   ,,,,,,,,N,N,N,true,true,297
AR8,C,10,ECG,VOR/DME,20,OHPEA,OHPEA,true,140.07,320.37,35,N,N,N,false,true,298
AR8,C,20,OHPEA,RP   ,30,TOMMZ,TOMMZ,true,140.32,320.67,39.61,N,N,N,false,true,299
AR8,C,30,TOMMZ,RP   ,40,OXANA,OXANA,true,140.67,321.41,89.6,N,N,N,false,true,300
AR8,C,40,OXANA,RP   ,,,,,,,,N,N,N,true,true,301
AR9,C,10,ORF,VORTAC,20,BAATT,BAATT,true,98.88,279.12,10,N,N,N,false,true,302
AR9,C,20,BAATT,WP   ,30,NAGGI,NAGGI,true,99.09,279.32,10.01,N,N,N,false,true,303
AR9,C,30,NAGGI,WP   ,40,FUMES,FUMES,true,99.29,279.51,10,N,N,N,false,true,304
AR9,C,40,FUMES,WP   ,50,MEYRA,MEYRA,true,99.58,279.8,10,N,N,N,false,true,305
AR9,C,50,MEYRA,WP   ,60,ATLIC,ATLIC,true,98.71,278.88,7.53,N,N,N,false,true,306
AR9,C,60,ATLIC,RP   ,70,OUTES,OUTES,true,100.15,280.98,37.47,N,N,N,false,true,307
AR9,C,70,OUTES,RP   ,80,ETMEY,ETMEY,true,100.61,281.37,34.32,N,N,Y,false,true,308
AR9,C,80,ETMEY,WP   ,90,DELPP,DELPP,true,101.89,282.11,10.42,N,N,N,false,true,309
AR9,C,90,DELPP,WP   ,100,CUMBY,CUMBY,true,101.87,282.1,9.62,N,N,N,false,true,310
AR9,C,100,CUMBY,WP   ,110,CROAK,CROAK,true,102.03,282.33,14.64,N,N,N,false,true,311
AR9,C,110,CROAK,RP   ,120,ZIBUT,ZIBUT,true,102.27,282.62,16.06,N,N,N,false,true,312
AR9,C,120,ZIBUT,RP   ,,,,,,,,N,N,N,true,false,313
B200,C,10,BISOX,WP   ,20,ANJJE,ANJJE,true,28.1,208.6,400.54,N,N,N,false,true,314
B200,C,20,ANJJE,WP   ,30,CARLS,CARLS,true,28.58,209.05,405.02,N,N,N,false,true,315
B200,C,30,CARLS,WP   ,40,BENTS,BENTS,true,29.05,209.7,500.02,N,N,N,false,true,316
B200,C,40,BENTS,WP   ,50,AMATT,AMATT,true,29.7,210.76,500.01,N,N,N,false,true,317
B200,C,50,AMATT,WP   ,60,TONYS,TONYS,true,30.75,213.27,577.97,N,N,N,false,true,318
B200,C,60,TONYS,WP   ,70,FICKY,FICKY,true,33.31,214.01,104.06,N,N,N,false,true,319
B200,C,70,FICKY,WP   ,,,,,,,,N,N,N,true,true,320
B233,A,10,GAL,VOR/DME,20,SANGL,SANGL,true,268.93,85.67,191.95,N,N,N,false,true,321
B233,A,20,SANGL,WP   ,30,KUTAL,KUTAL,true,266.39,84.43,119.87,N,N,N,false,true,322
B233,A,30,KUTAL,WP   ,,,,,,,,N,N,N,true,true,323
B24,C,10,SIE,VORTAC,20,FISSH,FISSH,true,131,311.26,23,N,N,N,false,true,324
B24,C,20,FISSH,RP   ,30,DASHA,DASHA,true,134.3,314.32,2.18,N,N,N,false,true,325
B24,C,30,DASHA,WP   ,40,CORNE,CORNE,true,134.31,314.51,10,N,N,N,false,true,326
B24,C,40,CORNE,WP   ,50,JETER,JETER,true,134.49,314.67,10,N,N,N,false,true,327
B24,C,50,JETER,WP   ,60,WICKE,WICKE,true,134.73,314.91,10.01,N,N,N,false,true,328
B24,C,60,WICKE,WP   ,70,HAPVY,HAPVY,true,134.88,315.06,9.99,N,N,N,false,true,329
B24,C,70,HAPVY,WP   ,80,DIAAN,DIAAN,true,135.98,316.12,8.12,N,N,N,false,true,330
B24,C,80,DIAAN,RP   ,90,BOJAN,BOJAN,true,134.9,315.38,28.47,N,N,N,false,true,331
B24,C,90,BOJAN,WP   ,100,AGUNE,AGUNE,true,135.73,315.87,8.05,N,N,N,false,true,332
B24,C,100,AGUNE,WP   ,110,LYNUS,LYNUS,true,135.81,315.99,10.2,N,N,N,false,true,333
B24,C,110,LYNUS,RP   ,120,AZEZU,AZEZU,true,135.31,315.58,15.54,N,N,N,false,true,334
B24,C,120,AZEZU,WP   ,130,WEBBB,WEBBB,true,135.43,315.79,22.45,N,N,N,false,true,335
B24,C,130,WEBBB,WP   ,,,,,,,,N,N,N,true,true,336
B240,A,10,ERNIK,WP   ,20,IDROD,IDROD,true,95.4,276.87,102.94,N,N,N,false,true,337
B240,A,20,IDROD,WP   ,30,AVUBA,AVUBA,true,96.58,277.18,42.44,N,N,N,false,true,338
B240,A,30,AVUBA,WP   ,40,ENM,ENM,true,96.91,278.26,94.58,N,N,N,false,true,339
B240,A,40,ENM,VOR/DME,,,,,,,,N,N,N,true,true,340
B241,A,10,ENM,VOR/DME,20,ENEGU,ENEGU,true,261.91,80.19,115.12,N,N,N,false,true,341
B241,A,20,ENEGU,WP   ,30,ROCET,ROCET,true,260.57,79.37,83.61,N,N,N,false,true,342
B241,A,30,ROCET,WP   ,40,RUSOR,RUSOR,true,243.5,60.85,195.8,N,N,N,false,true,343
B241,A,40,RUSOR,WP   ,,,,,,,,N,N,N,true,true,344
B244,A,10,FRENK,WP   ,20,OTZ,OTZ,true,75.82,258.56,153.84,N,N,N,false,true,345
B244,A,20,OTZ,VOR/DME,,,,,,,,N,N,N,true,true,346
B326,C,10,CHOKO,WP   ,20,NIXEE,NIXEE,true,227.02,46.59,102.51,N,N,N,false,true,347
B326,C,20,NIXEE,WP   ,30,NUTTO,NUTTO,true,226.57,44.43,524.16,N,N,N,false,true,348
B326,C,30,NUTTO,WP   ,40,NAMIE,NAMIE,true,224.44,42.69,524.49,N,N,N,false,true,349
B326,C,40,NAMIE,WP   ,50,NIXAM,NIXAM,true,222.7,41.74,527.71,N,N,N,false,true,350
B326,C,50,NIXAM,WP   ,,,,,,,,N,N,N,true,false,351
B452,C,10,ATIGO,WP   ,20,KERRY,KERRY,true,161.46,339.87,325.86,N,N,N,false,true,352
B452,C,20,KERRY,WP   ,30,KRONK,KRONK,true,160.67,338.82,402.51,N,N,N,false,true,353
B452,C,30,KRONK,WP   ,40,KRASY,KRASY,true,159.79,338.67,273.39,N,N,N,false,true,354
B452,C,40,KRASY,WP   ,50,DOHRT,DOHRT,true,159.05,337.88,309.87,N,N,N,false,true,355
B452,C,50,DOHRT,WP   ,,,,,,,,N,N,N,true,true,356
B453,C,10,BOXER,WP   ,20,KYLLE,KYLLE,true,319.96,139.44,48.19,N,N,N,false,true,357
B453,C,20,KYLLE,WP   ,30,KANUA,KANUA,true,319.28,135.95,286.85,N,N,N,false,true,358
B453,C,30,KANUA,WP   ,40,VIDKU,VIDKU,true,316.04,135.58,36.59,N,N,N,false,true,359
B453,C,40,VIDKU,WP   ,50,TAMRU,TAMRU,true,315.58,134.96,49.89,N,N,N,false,true,360
B453,C,50,TAMRU,WP   ,60,SIMLU,SIMLU,true,314.95,134.05,72.33,N,N,N,false,true,361
B453,C,60,SIMLU,WP   ,70,KURTT,KURTT,true,313.77,133.6,13.49,N,N,N,false,true,362
B453,C,70,KURTT,WP   ,80,PETPA,PETPA,true,311.69,130.92,57.26,N,N,N,false,true,363
B453,C,80,PETPA,RP   ,90,NAKBI,NAKBI,true,310.86,129.89,71.77,N,N,N,false,true,364
B453,C,90,NAKBI,RP   ,100,METPA,METPA,true,309.89,128.88,72.51,N,N,N,false,true,365
B453,C,100,METPA,RP   ,110,KATCH,KATCH,true,308.84,127.83,72.82,N,N,N,false,true,366
B453,C,110,KATCH,RP   ,120,MDO,MDO,true,301.09,113.91,471.72,N,N,N,false,true,367
B453,C,120,MDO,VOR/DME,,,,,,,,N,N,N,true,true,368
B454,C,10,UPNAR,WP   ,20,COMIR,COMIR,true,24.38,204.8,386.64,N,N,N,false,true,369
B454,C,20,COMIR,WP   ,30,BORIC,BORIC,true,24.8,205.32,500.01,N,N,N,false,true,370
B454,C,30,BORIC,WP   ,40,ARENS,ARENS,true,25.31,206.09,500.02,N,N,N,false,true,371
B454,C,40,ARENS,WP   ,50,TONYS,TONYS,true,25.13,207.06,578.5,N,N,N,false,true,372
B454,C,50,TONYS,WP   ,,,,,,,,N,N,N,true,true,373
B474,C,10,BARKR,WP   ,20,ADOWA,ADOWA,true,217.56,36.26,403.36,N,N,N,false,true,374
B474,C,20,ADOWA,WP   ,30,ARVII,ARVII,true,216.26,35.06,404.67,N,N,N,false,true,375
B474,C,30,ARVII,WP   ,40,ADISN,ADISN,true,215.07,34.12,403.89,N,N,N,false,true,376
B474,C,40,ADISN,WP   ,50,ARTOP,ARTOP,true,214.13,33.58,404.48,N,N,N,false,true,377
B474,C,50,ARTOP,WP   ,,,,,,,,N,N,N,true,false,378
B503,C,10,ENAMO,RP   ,20,RYDEL,RYDEL,true,2.78,182.77,29.45,N,N,N,false,true,379
B503,C,20,RYDEL,RP   ,30,HODGY,HODGY,true,3.51,183.51,6.38,N,N,N,false,true,380
B503,C,30,HODGY,RP   ,40,ZQA,ZQA,true,2.89,182.86,51.81,N,N,N,false,true,381
B503,C,40,ZQA,VOR/DME,,,,,,,,N,N,N,true,true,382
B520,C,10,ANTEX,RP   ,20,BQN,BQN,true,98.57,278.85,50.86,N,N,N,false,true,383
B520,C,20,BQN,VORTAC,30,DDP,DDP,true,102.49,283.71,39.74,N,N,N,false,true,384
B520,C,30,DDP,NDB,40,MALIE,MALIE,true,99.54,279.9,64.68,N,N,N,false,true,385
B520,C,40,MALIE,RP   ,50,STT,STT,true,129.36,309.44,16.63,N,N,N,false,true,386
B520,C,50,STT,VOR/DME,60,PASIC,PASIC,true,109.62,289.74,21.69,N,N,N,false,true,387
B520,C,60,PASIC,RP   ,70,LARPP,LARPP,true,109.74,289.91,31.37,N,N,N,false,true,388
B520,C,70,LARPP,RP   ,80,JUICE,JUICE,true,109.91,290.04,25.65,N,N,N,false,true,389
B520,C,80,JUICE,RP   ,90,PJM,PJM,true,113.98,294.15,31.84,N,N,N,false,true,390
B520,C,90,PJM,VOR/DME,100,ELOPO,ELOPO,true,139.59,319.77,39.73,N,N,N,false,true,391
B520,C,100,ELOPO,RP   ,110,ANU,ANU,true,140.63,321.09,53.43,N,N,N,false,true,392
B520,C,110,ANU,VOR/DME,,,,,,,,N,N,N,true,false,393
B577,C,10,PASSA,WP   ,20,QUIGG,QUIGG,true,33.8,214.43,500.54,N,N,N,false,true,394
B577,C,20,QUIGG,WP   ,30,SANTA,SANTA,true,34.26,214.97,500.53,N,N,N,false,true,395
B577,C,30,SANTA,WP   ,40,CANOL,CANOL,true,34.94,215.67,487.43,N,N,N,false,true,396
B577,C,40,CANOL,WP   ,50,BELAN,BELAN,true,35.69,216.6,500.02,N,N,N,false,true,397
B577,C,50,BELAN,WP   ,60,AHNDO,AHNDO,true,36.66,218.21,500.57,N,N,N,false,true,398
B577,C,60,AHNDO,WP   ,70,LENNA,LENNA,true,38.13,221.45,578.3,N,N,N,false,true,399
B577,C,70,LENNA,WP   ,80,FICKY,FICKY,true,41.31,222.15,103.21,N,N,N,false,true,400
B577,C,80,FICKY,WP   ,,,,,,,,N,N,N,true,true,401
B580,C,10,BARKR,WP   ,20,BOYES,BOYES,true,211.66,30.39,448.89,N,N,N,false,true,402
B580,C,20,BOYES,WP   ,30,BESTY,BESTY,true,210.4,29.26,449.14,N,N,N,false,true,403
B580,C,30,BESTY,WP   ,40,BAYUS,BAYUS,true,209.27,28.4,449.31,N,N,N,false,true,404
B580,C,40,BAYUS,WP   ,50,BOILS,BOILS,true,208.4,27.92,448.95,N,N,N,false,true,405
B580,C,50,BOILS,WP   ,,,,,,,,N,N,N,true,false,406
B581,C,10,WOOBY,WP   ,20,WACOS,WACOS,true,37.17,217.57,328.31,N,N,N,false,true,407
B581,C,20,WACOS,WP   ,30,WOSLU,WOSLU,true,37.58,218.47,551.72,N,N,N,false,true,408
B581,C,30,WOSLU,WP   ,40,WAYSE,WAYSE,true,38.42,218.91,277.45,N,N,N,false,true,409
B581,C,40,WAYSE,WP   ,50,WINTY,WINTY,true,38.95,219.48,304.03,N,N,N,false,true,410
B581,C,50,WINTY,WP   ,60,CAMOS,CAMOS,true,39.51,220.07,304.98,N,N,N,false,true,411
B581,C,60,CAMOS,WP   ,70,BALKS,BALKS,true,40.06,221.23,500.03,N,N,N,false,true,412
B581,C,70,BALKS,WP   ,80,AFONE,AFONE,true,41.22,223.09,500.86,N,N,N,false,true,413
B581,C,80,AFONE,WP   ,90,WEDES,WEDES,true,43.05,226.87,577.28,N,N,N,false,true,414
B581,C,90,WEDES,WP   ,100,FICKY,FICKY,true,47.2,228.16,103.93,N,N,N,false,true,415
B581,C,100,FICKY,WP   ,,,,,,,,N,N,N,true,true,416
B586,C,10,OMLET,WP   ,20,TOESS,TOESS,true,169.15,348.14,210.72,N,N,N,false,true,417
B586,C,20,TOESS,WP   ,30,WINZR,WINZR,true,169.01,348.28,151.12,N,N,N,false,true,418
B586,C,30,WINZR,WP   ,40,UNZ,UNZ,true,168.33,347.87,100.05,N,N,N,false,true,419
B586,C,40,UNZ,VORTAC,50,ASADE,ASADE,true,169,349.03,40,N,N,N,false,true,420
B586,C,50,ASADE,RP   ,60,KAPOK,KAPOK,true,169.02,349.06,60,N,N,N,false,true,421
B586,C,60,KAPOK,RP   ,70,HUTEL,HUTEL,true,171.83,351.19,145.98,N,N,N,false,true,422
B586,C,70,HUTEL,WP   ,80,NUTTI,NUTTI,true,173.31,352.23,262.4,N,N,N,false,true,423
B586,C,80,NUTTI,WP   ,90,PIKOK,PIKOK,true,172.32,351.22,299.68,N,N,N,false,true,424
B586,C,90,PIKOK,WP   ,,,,,,,,N,N,N,true,true,425
B589,C,10,MAJ,NDB/DME,20,ELNUR,ELNUR,true,224.89,44.8,355.65,N,N,N,false,true,426
B589,C,20,ELNUR,WP   ,,,,,,,,N,N,N,true,true,427
B595,C,10,KOA,VORTAC,20,TARDE,TARDE,true,159.51,339.71,97.98,N,N,N,false,true,428
B595,C,20,TARDE,WP   ,30,TAKIE,TAKIE,true,160.16,340.79,415.45,N,N,N,false,true,429
B595,C,30,TAKIE,WP   ,40,TARPP,TARPP,true,160.74,340.82,415.43,N,N,N,false,true,430
B595,C,40,TARPP,WP   ,50,TENOR,TENOR,true,160.84,340.23,415.04,N,N,N,false,true,431
B595,C,50,TENOR,WP   ,,,,,,,,N,N,N,true,false,432
B596,C,10,DOVRR,RP   ,20,RUDEE,RUDEE,true,174.07,354.13,92.54,N,N,N,false,true,433
B596,C,20,RUDEE,WP   ,30,RAGDE,RAGDE,true,174.48,354.57,441.59,N,N,N,false,true,434
B596,C,30,RAGDE,WP   ,40,RAYOR,RAYOR,true,174.56,354.23,441.14,N,N,N,false,true,435
B596,C,40,RAYOR,WP   ,50,RAMIZ,RAMIZ,true,174.24,353.35,443.64,N,N,N,false,true,436
B596,C,50,RAMIZ,WP   ,,,,,,,,N,N,N,true,false,437
B757,A,10,KATCH,RP   ,20,HMPTN,HMPTN,true,282.05,96.61,305.49,N,N,N,false,true,438
B757,A,20,HMPTN,RP   ,30,GRIZZ,GRIZZ,true,276.61,94.05,158.96,N,N,N,false,true,439
B757,A,30,GRIZZ,RP   ,40,CJAYY,CJAYY,true,274.05,92.98,69.32,N,N,N,false,true,440
B757,A,40,CJAYY,RP   ,50,EHM,EHM,true,272.09,86.82,374.39,N,N,N,false,true,441
B757,A,50,EHM,NDB/DME,60,ONEOX,ONEOX,true,265.86,82.2,288.81,N,N,N,false,true,442
B757,A,60,ONEOX,WP   ,70,HOWRR,HOWRR,true,262.1,81.09,81.13,N,N,N,false,true,443
B757,A,70,HOWRR,WP   ,80,NULUK,NULUK,true,258.08,76.83,102.41,N,N,N,false,true,444
B757,A,80,NULUK,RP   ,,,,,,,,N,N,N,true,false,445
B760,C,10,ZBV,VOR/DME,20,LEEVI,LEEVI,true,159.9,339.93,10.75,N,N,N,false,true,446
B760,C,20,LEEVI,RP   ,30,MENDL,MENDL,true,159.76,339.98,71.26,N,N,N,false,true,447
B760,C,30,MENDL,RP   ,40,BORDO,BORDO,true,159.97,340.06,29.62,N,N,N,false,true,448
B760,C,40,BORDO,RP   ,,,,,,,,N,N,N,true,true,449
B892,C,10,ANTEX,RP   ,20,MAZ,MAZ,true,115.23,295.5,50.25,N,N,N,false,true,450
B892,C,20,MAZ,VOR/DME,,,,,,,,N,N,N,true,true,451
B932,A,10,BAMOK,WP   ,20,MORLY,MORLY,true,61.88,243.41,134.5,N,N,N,false,true,452
B932,A,20,MORLY,WP   ,30,EPLOS,EPLOS,true,58.42,241.05,226.48,N,N,N,false,true,453
B932,A,30,EPLOS,WP   ,40,KIVAK,KIVAK,true,60.63,242.81,174.75,N,N,N,false,true,454
B932,A,40,KIVAK,WP   ,50,LESAD,LESAD,true,62.7,244,99.15,N,N,N,false,true,455
B932,A,50,LESAD,WP   ,60,MCG,MCG,true,62.47,248.27,390.09,N,N,N,false,true,456
B932,A,60,MCG,VORTAC,,,,,,,,N,N,N,true,true,457
BR10L,C,10,ZFP,VOR/DME,20,FLINY,FLINY,true,84.31,264.68,44.01,N,N,N,false,true,458
BR10L,C,20,FLINY,RP   ,30,HAANA,HAANA,true,84.68,264.91,28.18,N,N,N,false,true,459
BR10L,C,30,HAANA,RP   ,40,MRRSH,MRRSH,true,133.45,313.58,20.26,N,N,Y,false,true,460
BR10L,C,40,MRRSH,RP   ,50,BNTTZ,BNTTZ,true,153.93,334.26,85.24,N,N,Y,false,true,461
BR10L,C,50,BNTTZ,RP   ,,,,,,,,N,N,N,true,true,462
BR1L,C,10,JOLTS,RP   ,20,ZFP,ZFP,true,141.28,321.76,38.14,N,N,N,false,true,463
BR1L,C,20,ZFP,VOR/DME,30,BARTS,BARTS,true,120.74,301.27,72.83,N,N,N,false,true,464
BR1L,C,30,BARTS,RP   ,40,MAMML,MAMML,true,122.73,303.1,53.63,N,N,N,false,true,465
BR1L,C,40,MAMML,RP   ,50,DIAZZ,DIAZZ,true,129.41,310.56,80.66,N,N,Y,false,true,466
BR1L,C,50,DIAZZ,RP   ,60,LOGVN,LOGVN,true,130.57,311.1,37.59,N,N,N,false,true,467
BR1L,C,60,LOGVN,WP   ,70,BRRGO,BRRGO,true,131.11,311.3,13.57,N,N,N,false,true,468
BR1L,C,70,BRRGO,RP   ,80,AVNEY,AVNEY,true,142.87,323.37,45.97,N,N,Y,false,true,469
BR1L,C,80,AVNEY,WP   ,90,BENIE,BENIE,true,143.26,323.57,28.28,N,N,N,false,true,470
BR1L,C,90,BENIE,RP   ,100,OREDE,OREDE,true,143.42,324.33,85.19,N,N,N,false,true,471
BR1L,C,100,OREDE,WP   ,110,RAHAM,RAHAM,true,144.33,324.53,19.64,N,N,N,false,true,472
BR1L,C,110,RAHAM,RP   ,120,STRUD,STRUD,true,144.61,324.69,15.65,N,N,N,false,true,473
BR1L,C,120,STRUD,RP   ,130,BIKIN,BIKIN,true,144.69,324.86,35.53,N,N,N,false,true,474
BR1L,C,130,BIKIN,RP   ,140,GTK,GTK,true,144.52,324.66,30.08,N,N,N,false,true,475
BR1L,C,140,GTK,VOR/DME,,,,,,,,N,N,N,true,true,476
BR21V,C,10,ZFP,VOR/DME,20,ULAMA,ULAMA,true,292.98,112.81,20.9,N,N,N,false,true,477
BR21V,C,20,ULAMA,RP   ,30,KIXAL,KIXAL,true,292.84,112.59,31.35,N,N,N,false,true,478
BR21V,C,30,KIXAL,RP   ,40,WALIK,WALIK,true,251.18,71.14,4.41,N,N,Y,false,true,479
BR21V,C,40,WALIK,RP   ,50,PBI,PBI,true,251.18,71,23.01,N,N,N,false,true,480
BR21V,C,50,PBI,VORTAC,,,,,,,,N,N,N,true,true,481
BR22V,C,10,FLL,VOR/DME,20,DEKAL,DEKAL,true,120.67,300.91,31.87,N,N,N,false,true,482
BR22V,C,20,DEKAL,RP   ,30,WIERS,WIERS,true,121.56,301.65,11.17,N,N,N,false,true,483
BR22V,C,30,WIERS,RP   ,40,OYSTA,OYSTA,true,98.3,278.75,56.2,N,N,Y,false,true,484
BR22V,C,40,OYSTA,RP   ,50,CAREY,CAREY,true,134.59,314.66,12.42,N,N,Y,false,true,485
BR22V,C,50,CAREY,RP   ,60,MAJUR,MAJUR,true,134.67,314.82,25.69,N,N,N,false,true,486
BR22V,C,60,MAJUR,RP   ,70,ZQA,ZQA,true,134.82,315,29,N,N,N,false,true,487
BR22V,C,70,ZQA,VOR/DME,,,,,,,,N,N,N,true,true,488
BR2L,C,10,ZSJ,NDB,20,DUKKY,DUKKY,true,244.77,64.06,49.36,N,N,N,false,true,489
BR2L,C,20,DUKKY,WP   ,30,WRECK,WRECK,true,145.85,327.29,143.89,N,N,N,false,true,490
BR2L,C,30,WRECK,RP   ,40,SOLEI,SOLEI,true,102.78,282.95,25.95,N,N,Y,false,true,491
BR2L,C,40,SOLEI,RP   ,50,TROTR,TROTR,true,104.28,284.36,11.9,N,N,N,false,true,492
BR2L,C,50,TROTR,RP   ,60,PVN,PVN,true,103.43,283.62,29.71,N,N,N,false,true,493
BR2L,C,60,PVN,VOR/DME,70,TOMAZ,TOMAZ,true,149.7,329.86,36.28,N,N,N,false,true,494
BR2L,C,70,TOMAZ,RP   ,80,BURTZ,BURTZ,true,154.05,334.11,17.32,N,N,Y,false,true,495
BR2L,C,80,BURTZ,RP   ,90,GOVET,GOVET,true,154.13,334.15,5.17,N,N,N,false,true,496
BR2L,C,90,GOVET,RP   ,100,JUELE,JUELE,true,151.55,331.72,44.73,N,N,Y,false,true,497
BR2L,C,100,JUELE,RP   ,,,,,,,,N,N,N,true,true,498
BR49V,C,10,DHP,VORTAC,20,LUVLY,LUVLY,true,129.8,309.89,14.05,N,N,N,false,true,499
BR49V,C,20,LUVLY,RP   ,30,JUNUR,JUNUR,true,129.89,310.07,27.95,N,N,N,false,true,500
BR49V,C,30,JUNUR,RP   ,40,FOWEE,FOWEE,true,136.97,317.19,39.48,N,N,Y,false,true,501
BR49V,C,40,FOWEE,RP   ,50,LUCSS,LUCSS,true,92.45,272.7,32,N,N,Y,false,true,502
BR49V,C,50,LUCSS,RP   ,60,JERRE,JERRE,true,92.66,272.69,4.25,N,N,N,false,true,503
BR49V,C,60,JERRE,RP   ,70,TINKY,TINKY,true,92.74,272.79,7.39,N,N,N,false,true,504
BR49V,C,70,TINKY,RP   ,80,NICKO,NICKO,true,92.79,272.88,11.7,N,N,N,false,true,505
BR49V,C,80,NICKO,RP   ,90,ZQA,ZQA,true,92.88,273.19,40,N,N,N,false,true,506
BR49V,C,90,ZQA,VOR/DME,,,,,,,,N,N,N,true,true,507
BR53V,C,10,VKZ,VOR/DME,20,SKIPS,SKIPS,true,107.75,288.13,49.17,N,N,N,false,true,508
BR53V,C,20,SKIPS,RP   ,30,LEEVI,LEEVI,true,108.13,288.16,3.45,N,N,N,false,true,509
BR53V,C,30,LEEVI,RP   ,40,SWIMM,SWIMM,true,108.16,288.23,9.76,N,N,N,false,true,510
BR53V,C,40,SWIMM,RP   ,50,WOOZE,WOOZE,true,108.22,288.35,17.87,N,N,N,false,true,511
BR53V,C,50,WOOZE,RP   ,60,RAJAY,RAJAY,true,108.38,288.61,29.95,N,N,N,false,true,512
BR53V,C,60,RAJAY,RP   ,70,PRUNE,PRUNE,true,118.08,298.18,13.5,N,N,Y,false,true,513
