procedureKey,procedureType,variantCount,matchedVariantCount,connectedMatchedVariantCount,notConnectedMatchedVariantCount,uniqueInterfacePointCount,connectedInterfacePointCount,hasAnyMatchedVariant,hasAnyConnectedMatchedVariant,allMatchedVariantsUnconnected,onlyIncompleteVariants
PROCEDURE:STAR:OLM.OLM2,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:ONDRE.ONDRE1,STAR,30,30,6,24,5,1,true,true,false,false
PROCEDURE:STAR:OPACA.OPACA4,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:ORL.POGIE2,STAR,1,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:ORRCA.ORRCA1,STAR,1,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:ORW.WOONS2,STAR,1,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:OSVEE.OSVEE2,STAR,3,3,0,3,3,0,true,false,true,false
PROCEDURE:STAR:OUTLA.OUTLA1,STAR,8,8,8,0,8,8,true,true,false,false
PROCEDURE:STAR:OZZZI.OZZZI2,STAR,35,35,0,35,5,0,true,false,true,false
PROCEDURE:STAR:PALMZ.PALMZ2,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:PANGG.PANGG7,STAR,20,20,5,15,4,1,true,true,false,false
PROCEDURE:STAR:PARCH.PARCH4,STAR,12,12,9,3,4,3,true,true,false,false
PROCEDURE:STAR:PARIS.LYCHI1,STAR,4,4,1,3,4,1,true,true,false,false
PROCEDURE:STAR:PASLY.PASLY5,STAR,8,8,0,8,2,0,true,false,true,false
PROCEDURE:STAR:PAWLN.DENNA1,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:PAWLN.LOVES1,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:PAWLN.PAWLN1,STAR,4,4,4,0,4,4,true,true,false,false
PROCEDURE:STAR:PCIFC.OHSEA3,STAR,10,10,2,8,5,1,true,true,false,false
PROCEDURE:STAR:PCIFC.PCIFC3,STAR,10,10,2,8,5,1,true,true,false,false
PROCEDURE:STAR:PEBLL.PEBLL2,STAR,1,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:PEHTY.ISHEE2,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:PEHTY.RKSTR4,STAR,12,12,4,8,3,1,true,true,false,false
PROCEDURE:STAR:PELYT.SADYL4,STAR,4,4,2,2,2,1,true,true,false,false
PROCEDURE:STAR:PENNS.PENNS2,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:PETTE.PETTE2,STAR,4,4,1,3,4,1,true,true,false,false
PROCEDURE:STAR:PIKKR.PIKKR7,STAR,6,6,4,2,3,2,true,true,false,false
PROCEDURE:STAR:PINNG.PINNG1,STAR,8,8,0,8,2,0,true,false,true,false
PROCEDURE:STAR:PINNR.PINNR3,STAR,4,4,0,4,1,0,true,false,true,false
PROCEDURE:STAR:PIRAT.PIRAT3,STAR,6,6,2,4,6,2,true,true,false,false
PROCEDURE:STAR:PITBL.PITBL2,STAR,2,2,1,1,2,1,true,true,false,false
PROCEDURE:STAR:PITTT.PITTT2,STAR,5,5,5,0,5,5,true,true,false,false
PROCEDURE:STAR:PLYYA.PLYYA2,STAR,4,4,3,1,4,3,true,true,false,false
PROCEDURE:STAR:PMD.MARCH4,STAR,1,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:PONTI.NASCR1,STAR,4,4,4,0,4,4,true,true,false,false
PROCEDURE:STAR:POPPO.POPPO2,STAR,20,20,5,15,4,1,true,true,false,false
PROCEDURE:STAR:POWDR.POWDR1,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:POWTN.POWTN5,STAR,2,2,2,0,1,1,true,true,false,false
PROCEDURE:STAR:PRICY.PRICY5,STAR,18,18,6,12,6,2,true,true,false,false
PROCEDURE:STAR:PRIVO.PRIVO3,STAR,2,2,2,0,1,1,true,true,false,false
PROCEDURE:STAR:PRIVO.WAYNZ1,STAR,6,6,3,3,2,1,true,true,false,false
PROCEDURE:STAR:PRTTY.LOYYD1,STAR,7,7,0,7,7,0,true,false,true,false
PROCEDURE:STAR:PRTZL.PRTZL1,STAR,9,9,9,0,3,3,true,true,false,false
PROCEDURE:STAR:PTERS.PTERS3,STAR,6,6,3,3,6,3,true,true,false,false
PROCEDURE:STAR:PUCKY.PUCKY1,STAR,6,6,5,1,6,5,true,true,false,false
PROCEDURE:STAR:PUMLE.PUMLE1,STAR,2,2,2,0,1,1,true,true,false,false
PROCEDURE:STAR:PUMPP.PUMPP2,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:PXN.PXN6,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:PYE.BRINY2,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:PYE.PYE3,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:PYE.STINS4,STAR,5,5,5,0,5,5,true,true,false,false
PROCEDURE:STAR:QUAIL.QUAIL1,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:QUBEN.QUBEN2,STAR,2,2,0,2,2,0,true,false,true,false
PROCEDURE:STAR:QUOTE.QUOTE1,STAR,3,3,1,2,3,1,true,true,false,false
PROCEDURE:STAR:QWIST.GAMES2,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:RACYR.RACYR6,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:RACYR.SMUKE3,STAR,18,18,6,12,3,1,true,true,false,false
PROCEDURE:STAR:RAMMS.RAMMS8,STAR,4,4,4,0,4,4,true,true,false,false
PROCEDURE:STAR:RASLN.RASLN3,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:RAYZZ.RAYZZ3,STAR,18,18,12,6,3,2,true,true,false,false
PROCEDURE:STAR:RCTOR.RCTOR3,STAR,1,1,0,1,1,0,true,false,true,false
PROCEDURE:STAR:RDBUL.RDBUL1,STAR,8,8,8,0,4,4,true,true,false,false
PROCEDURE:STAR:RDFLG.HRDNG4,STAR,2,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:REDDN.REDDN4,STAR,9,9,1,8,9,1,true,true,false,false
PROCEDURE:STAR:RIFFL.FAKEY1,STAR,2,2,1,1,2,1,true,true,false,false
PROCEDURE:STAR:RIFFL.RIFFL3,STAR,2,2,1,1,2,1,true,true,false,false
PROCEDURE:STAR:RIICE.RIICE1,STAR,7,7,7,0,7,7,true,true,false,false
PROCEDURE:STAR:RISTI.RISTI1,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:RKCTY.KKISS2,STAR,12,12,0,12,4,0,true,false,true,false
PROCEDURE:STAR:RKCTY.RKCTY2,STAR,4,4,0,4,4,0,true,false,true,false
PROCEDURE:STAR:RNDRZ.LARKK1,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:RNDRZ.RNDRZ4,STAR,9,9,9,0,3,3,true,true,false,false
PROCEDURE:STAR:ROBIE.ROBIE5,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:ROBUC.ROBUC3,STAR,18,18,12,6,3,2,true,true,false,false
PROCEDURE:STAR:ROKKR.BONJO3,STAR,5,5,1,4,5,1,true,true,false,false
PROCEDURE:STAR:ROKKR.ROKKR3,STAR,15,15,3,12,5,1,true,true,false,false
PROCEDURE:STAR:ROKNN.ROKNN4,STAR,12,12,0,12,2,0,true,false,true,false
PROCEDURE:STAR:ROLLN.ROLLN2,STAR,4,4,0,4,1,0,true,false,true,false
PROCEDURE:STAR:ROOBY.ROOBY3,STAR,7,7,3,4,7,3,true,true,false,false
PROCEDURE:STAR:ROZZE.ROZZE2,STAR,20,20,4,16,5,1,true,true,false,false
PROCEDURE:STAR:RRALF.RRALF3,STAR,3,3,0,3,3,0,true,false,true,false
PROCEDURE:STAR:RUDDH.RUDDH3,STAR,24,24,0,24,4,0,true,false,true,false
PROCEDURE:STAR:RUKKI.RUKKI1,STAR,4,4,0,4,2,0,true,false,true,false
PROCEDURE:STAR:RUUTH.APPLE3,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:RUUTH.BRAND1,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:RYDRR.RYDRR2,STAR,4,4,1,3,4,1,true,true,false,false
PROCEDURE:STAR:RYFLE.MLLET4,STAR,4,4,2,2,2,1,true,true,false,false
PROCEDURE:STAR:RYYMN.RYYMN3,STAR,24,24,4,20,6,1,true,true,false,false
PROCEDURE:STAR:SAALR.SAALR2,STAR,6,6,6,0,2,2,true,true,false,false
PROCEDURE:STAR:SADDE.SADDE8,STAR,8,8,8,0,8,8,true,true,false,false
PROCEDURE:STAR:SADDE.TANDY6,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:SAKKI.SAKKI5,STAR,4,4,4,0,4,4,true,true,false,false
PROCEDURE:STAR:SAMMR.SAMMR3,STAR,2,2,1,1,2,1,true,true,false,false
PROCEDURE:STAR:SARDI.SARDI1,STAR,30,30,30,0,6,6,true,true,false,false
PROCEDURE:STAR:SARGO.SARGO5,STAR,15,15,5,10,3,1,true,true,false,false
PROCEDURE:STAR:SASIE.SASIE8,STAR,8,8,8,0,8,8,true,true,false,false
PROCEDURE:STAR:SASIE.TRUUK3,STAR,5,5,0,5,5,0,true,false,true,false
PROCEDURE:STAR:SBONO.SBONO1,STAR,4,4,4,0,4,4,true,true,false,false
PROCEDURE:STAR:SCBBY.SCBBY2,STAR,8,8,2,6,4,1,true,true,false,false
PROCEDURE:STAR:SCOGS.SCOGS3,STAR,4,4,4,0,2,2,true,true,false,false
PROCEDURE:STAR:SCOLA.SCOLA1,STAR,2,2,1,1,2,1,true,true,false,false
PROCEDURE:STAR:SCRLT.SCRLT2,STAR,10,10,5,5,2,1,true,true,false,false
PROCEDURE:STAR:SEATO.SEATO4,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:SEAVU.SEAVU2,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:SEEVR.BRDJE5,STAR,8,8,0,8,8,0,true,false,true,false
PROCEDURE:STAR:SEEVR.SEEVR4,STAR,8,8,0,8,8,0,true,false,true,false
PROCEDURE:STAR:SEG.SEG6,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:SERFR.SERFR4,STAR,1,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:SERFR.WWAVS2,STAR,2,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:SETER.SETER5,STAR,4,4,4,0,2,2,true,true,false,false
PROCEDURE:STAR:SHAFF.SHAFF7,STAR,5,5,5,0,5,5,true,true,false,false
PROCEDURE:STAR:SHAIN.SHAIN2,STAR,11,11,6,5,11,6,true,true,false,false
PROCEDURE:STAR:SHAMU.SHAMU1,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:SHFTY.SHFTY6,STAR,15,15,10,5,3,2,true,true,false,false
PROCEDURE:STAR:SHILO.SKILS5,STAR,4,4,4,0,2,2,true,true,false,false
PROCEDURE:STAR:SHREK.SHREK2,STAR,3,3,0,3,3,0,true,false,true,false
PROCEDURE:STAR:SIE.CAMRN5,STAR,1,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:SILCN.SILCN6,STAR,2,2,0,2,1,0,true,false,true,false
PROCEDURE:STAR:SITTH.SITTH3,STAR,14,14,0,14,7,0,true,false,true,false
PROCEDURE:STAR:SIZLR.SIZLR4,STAR,5,5,0,5,5,0,true,false,true,false
PROCEDURE:STAR:SKYKO.SKYKO1,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:SLMMR.SLMMR5,STAR,10,10,4,6,5,2,true,true,false,false
PROCEDURE:STAR:SLOAO.SLOAO1,STAR,4,4,2,2,2,1,true,true,false,false
PROCEDURE:STAR:SLUGG.LIKES4,STAR,5,5,0,5,5,0,true,false,true,false
PROCEDURE:STAR:SLVER.SLVER1,STAR,2,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:SNAAG.NEELL7,STAR,9,9,6,3,3,2,true,true,false,false
PROCEDURE:STAR:SNDBR.SNDBR3,STAR,15,15,12,3,5,4,true,true,false,false
PROCEDURE:STAR:SNDIA.SNDIA4,STAR,6,6,0,6,3,0,true,false,true,false
PROCEDURE:STAR:SNFLD.SNFLD3,STAR,4,4,2,2,2,1,true,true,false,false
PROCEDURE:STAR:SNKPT.CLANG1,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:SNKPT.SNKPT2,STAR,30,30,12,18,5,2,true,true,false,false
PROCEDURE:STAR:SPANE.JAZZZ1,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:SPANE.SPANE8,STAR,4,4,4,0,2,2,true,true,false,false
PROCEDURE:STAR:SPIDR.SPIDR5,STAR,2,2,2,0,1,1,true,true,false,false
PROCEDURE:STAR:SPISY.SPISY2,STAR,2,2,2,0,1,1,true,true,false,false
PROCEDURE:STAR:SPUUD.SPUUD4,STAR,4,4,2,2,2,1,true,true,false,false
PROCEDURE:STAR:SRQ.ZEILR6,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:SSKII.SSKII4,STAR,60,60,10,50,12,2,true,true,false,false
PROCEDURE:STAR:STOOP.STOOP3,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:STUBL.RAZRR5,STAR,8,8,2,6,4,1,true,true,false,false
PROCEDURE:STAR:STUGE.STUGE3,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:STV.STV2,STAR,9,9,9,0,3,3,true,true,false,false
PROCEDURE:STAR:STWRT.STWRT3,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:SUTHU.SUTHU2,STAR,2,2,1,1,2,1,true,true,false,false
PROCEDURE:STAR:SUUNR.MSCOT4,STAR,12,12,3,9,4,1,true,true,false,false
PROCEDURE:STAR:SUUNR.TTORO3,STAR,4,4,1,3,4,1,true,true,false,false
PROCEDURE:STAR:SUUTR.SUUTR4,STAR,2,2,0,2,1,0,true,false,true,false
PROCEDURE:STAR:SUZNN.PARQR5,STAR,6,6,2,4,3,1,true,true,false,false
PROCEDURE:STAR:SWFFT.SWFFT3,STAR,16,16,12,4,4,3,true,true,false,false
PROCEDURE:STAR:SWOPE.SWOPE1,STAR,1,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:SWR.SWR1,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:SWTEE.SWTEE2,STAR,2,2,0,2,2,0,true,false,true,false
PROCEDURE:STAR:SXC.LEENA8,STAR,2,2,0,2,2,0,true,false,true,false
PROCEDURE:STAR:SYMIN.SYMIN1,STAR,4,4,4,0,4,4,true,true,false,false
PROCEDURE:STAR:SZAGI.SZAGI3,STAR,5,5,2,3,5,2,true,true,false,false
PROCEDURE:STAR:TAGER.TAGER9,STAR,5,5,4,1,5,4,true,true,false,false
PROCEDURE:STAR:TAQLE.TAQLE3,STAR,10,10,8,2,5,4,true,true,false,false
PROCEDURE:STAR:TARPN.TARPN3,STAR,5,5,3,2,5,3,true,true,false,false
PROCEDURE:STAR:TARVR.TARVR2,STAR,4,4,2,2,4,2,true,true,false,false
PROCEDURE:STAR:TAYTR.TAYTR4,STAR,15,15,8,7,15,8,true,true,false,false
PROCEDURE:STAR:TBARR.TBARR4,STAR,45,45,0,45,9,0,true,false,true,false
PROCEDURE:STAR:TEBOW.TEBOW2,STAR,1,1,0,1,1,0,true,false,true,false
PROCEDURE:STAR:TEEKY.TEEKY4,STAR,52,52,32,20,13,8,true,true,false,false
PROCEDURE:STAR:THINA.DUCXS5,STAR,2,2,0,2,2,0,true,false,true,false
PROCEDURE:STAR:THRNE.THRNE4,STAR,2,2,0,2,2,0,true,false,true,false
PROCEDURE:STAR:TIGRR.TIGRR4,STAR,8,8,0,8,2,0,true,false,true,false
PROCEDURE:STAR:TIKEE.TIKEE4,STAR,6,6,2,4,3,1,true,true,false,false
PROCEDURE:STAR:TKNIQ.TKNIQ3,STAR,4,4,0,4,1,0,true,false,true,false
PROCEDURE:STAR:TMBRS.TMBRS4,STAR,21,21,0,21,7,0,true,false,true,false
PROCEDURE:STAR:TOMSN.TOMSN9,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:TOPGN.CHASR2,STAR,4,4,4,0,4,4,true,true,false,false
PROCEDURE:STAR:TOPGN.TOPGN2,STAR,4,4,4,0,4,4,true,true,false,false
PROCEDURE:STAR:TOREZ.TOREZ1,STAR,2,2,1,1,2,1,true,true,false,false
PROCEDURE:STAR:TORGY.TORGY4,STAR,12,12,4,8,3,1,true,true,false,false
PROCEDURE:STAR:TPGUN.CUUGR2,STAR,6,6,0,6,3,0,true,false,true,false
PROCEDURE:STAR:TPGUN.TPGUN2,STAR,3,3,0,3,3,0,true,false,true,false
PROCEDURE:STAR:TRAKS.TRAKS4,STAR,8,8,4,4,2,1,true,true,false,false
PROCEDURE:STAR:TRESA.TRESA1,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:TRISH.TRISH4,STAR,20,20,15,5,4,3,true,true,false,false
PROCEDURE:STAR:TROCO.TROCO3,STAR,12,12,12,0,4,4,true,true,false,false
PROCEDURE:STAR:TRSSH.TRSSH2,STAR,24,24,24,0,4,4,true,true,false,false
PROCEDURE:STAR:TRSTN.TRSTN4,STAR,8,8,4,4,2,1,true,true,false,false
PROCEDURE:STAR:TRTLL.TRTLL6,STAR,24,24,9,15,8,3,true,true,false,false
PROCEDURE:STAR:TRTLS.OSPRI7,STAR,20,20,5,15,4,1,true,true,false,false
PROCEDURE:STAR:TRUPS.TRUPS5,STAR,6,6,6,0,2,2,true,true,false,false
PROCEDURE:STAR:TRYBE.TRYBE4,STAR,12,12,0,12,3,0,true,false,true,false
PROCEDURE:STAR:TSDEL.TSDEL3,STAR,6,6,0,6,2,0,true,false,true,false
PROCEDURE:STAR:TSDEL.WAYMN1,STAR,8,8,0,8,2,0,true,false,true,false
PROCEDURE:STAR:TTE.ALTTA9,STAR,1,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:TTHOR.TTHOR3,STAR,4,4,2,2,2,1,true,true,false,false
PROCEDURE:STAR:TTYLR.TTYLR4,STAR,2,2,1,1,2,1,true,true,false,false
PROCEDURE:STAR:TUDOR.TUDOR2,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:TWOLF.TWOLF4,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:TYGER.MHOMS3,STAR,12,12,0,12,2,0,true,false,true,false
PROCEDURE:STAR:TYGER.TYGER7,STAR,2,2,2,0,1,1,true,true,false,false
PROCEDURE:STAR:TYNEE.TYNEE4,STAR,15,15,3,12,5,1,true,true,false,false
PROCEDURE:STAR:UJM.UJM6,STAR,12,12,12,0,4,4,true,true,false,false
PROCEDURE:STAR:UKW.UKW8,STAR,18,18,18,0,6,6,true,true,false,false
PROCEDURE:STAR:VALRE.VALRE1,STAR,5,5,4,1,5,4,true,true,false,false
PROCEDURE:STAR:VANZE.VANZE3,STAR,6,6,2,4,3,1,true,true,false,false
PROCEDURE:STAR:VECKI.VECKI9,STAR,6,6,6,0,6,6,true,true,false,false
PROCEDURE:STAR:VEECK.VEECK5,STAR,4,4,4,0,2,2,true,true,false,false
PROCEDURE:STAR:VIICE.VIICE2,STAR,18,18,12,6,6,4,true,true,false,false
PROCEDURE:STAR:VINTA.VINTA3,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:VISTA.VISTA3,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:VKTRY.JOVEM6,STAR,11,11,1,10,11,1,true,true,false,false
PROCEDURE:STAR:VKTRY.VKTRY2,STAR,22,22,2,20,11,1,true,true,false,false
PROCEDURE:STAR:VUDOO.VUDOO2,STAR,6,6,2,4,3,1,true,true,false,false
PROCEDURE:STAR:VUUDU.VUUDU1,STAR,45,45,35,10,9,7,true,true,false,false
PROCEDURE:STAR:WAALK.WAALK2,STAR,3,3,3,0,3,3,true,true,false,false
PROCEDURE:STAR:WADOL.WINRZ1,STAR,1,1,1,0,1,1,true,true,false,false
PROCEDURE:STAR:WAPPL.WAPPL7,STAR,20,20,10,10,4,2,true,true,false,false
PROCEDURE:STAR:WATSN.WATSN4,STAR,5,5,4,1,5,4,true,true,false,false
PROCEDURE:STAR:WAYVE.WAYVE1,STAR,4,4,4,0,4,4,true,true,false,false
PROCEDURE:STAR:WAZKO.WAZKO1,STAR,2,2,0,2,1,0,true,false,true,false
PROCEDURE:STAR:WEBGO.WEBGO2,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:WEESL.WEESL1,STAR,3,3,2,1,3,2,true,true,false,false
PROCEDURE:STAR:WHAEL.PIEGY1,STAR,2,2,1,1,2,1,true,true,false,false
PROCEDURE:STAR:WHYTE.WHYTE7,STAR,4,4,4,0,2,2,true,true,false,false
PROCEDURE:STAR:WILBR.WILBR1,STAR,18,18,18,0,6,6,true,true,false,false
PROCEDURE:STAR:WIPOR.WIPOR4,STAR,6,6,6,0,3,3,true,true,false,false
PROCEDURE:STAR:WISKE.FEWGA7,STAR,12,12,9,3,4,3,true,true,false,false
PROCEDURE:STAR:WITTI.WITTI5,STAR,5,5,2,3,5,2,true,true,false,false
PROCEDURE:STAR:WLDER.WLDER1,STAR,6,6,4,2,3,2,true,true,false,false
PROCEDURE:STAR:WLEEE.POTRR2,STAR,4,4,1,3,4,1,true,true,false,false
PROCEDURE:STAR:WLEEE.WLEEE7,STAR,10,10,2,8,5,1,true,true,false,false
PROCEDURE:STAR:WLKRR.WLKRR1,STAR,4,4,1,3,4,1,true,true,false,false
PROCEDURE:STAR:WNDSR.AANET1,STAR,2,2,0,2,2,0,true,false,true,false
PROCEDURE:STAR:WNDSR.WNDSR2,STAR,4,4,0,4,2,0,true,false,true,false
PROCEDURE:STAR:WNGNT.FERRL2,STAR,1,1,0,1,1,0,true,false,true,false
PROCEDURE:STAR:WNGNT.WNGNT2,STAR,2,2,0,2,1,0,true,false,true,false
PROCEDURE:STAR:WOLDE.GILCO5,STAR,7,7,6,1,7,6,true,true,false,false
PROCEDURE:STAR:WORXS.WORXS2,STAR,2,2,0,2,2,0,true,false,true,false
PROCEDURE:STAR:WRGNZ.WRGNZ3,STAR,7,7,2,5,7,2,true,true,false,false
PROCEDURE:STAR:WUTNG.WUTNG3,STAR,12,12,0,12,2,0,true,false,true,false
PROCEDURE:STAR:WYNDE.WYNDE3,STAR,18,18,14,4,9,7,true,true,false,false
PROCEDURE:STAR:YAK.YAK3,STAR,1,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:YAWNY.YAWNY1,STAR,6,6,2,4,6,2,true,true,false,false
PROCEDURE:STAR:YEAGR.EESAT4,STAR,5,5,1,4,5,1,true,true,false,false
PROCEDURE:STAR:YEAGR.LOADS4,STAR,5,5,1,4,5,1,true,true,false,false
PROCEDURE:STAR:YEAGR.YEAGR4,STAR,13,13,11,2,13,11,true,true,false,false
PROCEDURE:STAR:YESKA.YESKA6,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:YLSTN.YLSTN3,STAR,2,2,0,2,1,0,true,false,true,false
PROCEDURE:STAR:YOSEM.YOSEM3,STAR,1,0,0,0,1,0,false,false,false,true
PROCEDURE:STAR:YUCKS.BASTS1,STAR,3,3,0,3,1,0,true,false,true,false
PROCEDURE:STAR:YUCKS.YUCKS3,STAR,3,3,0,3,1,0,true,false,true,false
PROCEDURE:STAR:YUTES.YUTES2,STAR,2,2,0,2,1,0,true,false,true,false
PROCEDURE:STAR:ZEEKK.GESNR2,STAR,8,8,4,4,4,2,true,true,false,false
PROCEDURE:STAR:ZEEKK.ZEEKK3,STAR,12,12,6,6,4,2,true,true,false,false
PROCEDURE:STAR:ZELKA.ZELKA2,STAR,1,1,0,1,1,0,true,false,true,false
PROCEDURE:STAR:ZIGGY.ZIGGY8,STAR,8,8,8,0,4,4,true,true,false,false
PROCEDURE:STAR:ZOMBZ.ZOMBZ6,STAR,6,6,0,6,2,0,true,false,true,false
PROCEDURE:STAR:ZONNA.ZONNA2,STAR,6,6,6,0,3,3,true,true,false,false
PROCEDURE:STAR:ZOOMR.ZOOMR2,STAR,2,2,2,0,2,2,true,true,false,false
PROCEDURE:STAR:ZUUMA.ZUUMA4,STAR,3,3,1,2,3,1,true,true,false,false
PROCEDURE:STAR:ZZIPS.ZZIPS1,STAR,4,4,2,2,2,1,true,true,false,false
