fromKey,toKey,rawValue,normalizedValue,resolveMethod,resolveStatus,confidence,sourceCycle,sourceTable,sourceRowId
TEMPLATE:PFR:SAN:RIR:TEC:2,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9965
TEMPLATE:PFR:SAN:RIV:TEC:1,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9966
TEMPLATE:PFR:SAN:RIV:TEC:2,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9967
TEMPLATE:PFR:SAN:SBA:TEC:1,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9968
TEMPLATE:PFR:SAN:SBA:TEC:2,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9969
TEMPLATE:PFR:SAN:SBA:TEC:3,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9970
TEMPLATE:PFR:SAN:SBA:TEC:4,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9971
TEMPLATE:PFR:SAN:SBD:TEC:1,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9972
TEMPLATE:PFR:SAN:SBD:TEC:2,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9973
TEMPLATE:PFR:SAN:SLI:TEC:1,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9974
TEMPLATE:PFR:SAN:SLI:TEC:2,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9975
TEMPLATE:PFR:SAN:SLI:TEC:3,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9976
TEMPLATE:PFR:SAN:SMO:TEC:1,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9977
TEMPLATE:PFR:SAN:SMO:TEC:2,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9978
TEMPLATE:PFR:SAN:SMO:TEC:3,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9979
TEMPLATE:PFR:SAN:SMO:TEC:4,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9980
TEMPLATE:PFR:SAN:SMO:TEC:5,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9981
TEMPLATE:PFR:SAN:SMO:TEC:6,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9982
TEMPLATE:PFR:SAN:SNA:TEC:1,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9983
TEMPLATE:PFR:SAN:SNA:TEC:2,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9984
TEMPLATE:PFR:SAN:SNA:TEC:3,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9985
TEMPLATE:PFR:SAN:TOA:TEC:1,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9986
TEMPLATE:PFR:SAN:TOA:TEC:2,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9987
TEMPLATE:PFR:SAN:TOA:TEC:3,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9988
TEMPLATE:PFR:SAN:VNY:TEC:1,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9989
TEMPLATE:PFR:SAN:VNY:TEC:2,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9990
TEMPLATE:PFR:SAN:VNY:TEC:3,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9991
TEMPLATE:PFR:SAN:VNY:TEC:4,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9992
TEMPLATE:PFR:SAN:VNY:TEC:5,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9993
TEMPLATE:PFR:SAN:VNY:TEC:6,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9994
TEMPLATE:PFR:SAN:WHP:TEC:1,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9995
TEMPLATE:PFR:SAN:WHP:TEC:2,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9996
TEMPLATE:PFR:SAN:WHP:TEC:3,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9997
TEMPLATE:PFR:SAN:WHP:TEC:4,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9998
TEMPLATE:PFR:SAN:WHP:TEC:5,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,9999
TEMPLATE:PFR:SAN:WHP:TEC:6,AIRPORT:SAN,SAN,SAN,airport_id,resolved,high,2026-05-14,PFR_BASE,10000
TEMPLATE:PFR:SAT:ADS:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10001
TEMPLATE:PFR:SAT:AFW:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10002
TEMPLATE:PFR:SAT:ATL:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10003
TEMPLATE:PFR:SAT:ATL:H:2,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10004
TEMPLATE:PFR:SAT:BNA:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10005
TEMPLATE:PFR:SAT:BNA:H:2,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10006
TEMPLATE:PFR:SAT:BOS:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10007
TEMPLATE:PFR:SAT:BWI:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10008
TEMPLATE:PFR:SAT:BWI:H:2,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10009
TEMPLATE:PFR:SAT:CLT:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10010
TEMPLATE:PFR:SAT:CLT:H:2,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10011
TEMPLATE:PFR:SAT:DAL:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10012
TEMPLATE:PFR:SAT:DAL:H:2,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10013
TEMPLATE:PFR:SAT:DCA:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10014
TEMPLATE:PFR:SAT:DCA:H:2,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10015
TEMPLATE:PFR:SAT:DEN:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10016
TEMPLATE:PFR:SAT:DEN:H:2,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10017
TEMPLATE:PFR:SAT:DFW:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10018
TEMPLATE:PFR:SAT:DFW:H:2,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10019
TEMPLATE:PFR:SAT:DTW:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10020
TEMPLATE:PFR:SAT:DTW:H:2,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10021
TEMPLATE:PFR:SAT:ELP:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10022
TEMPLATE:PFR:SAT:EWR:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10023
TEMPLATE:PFR:SAT:HOU:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10024
TEMPLATE:PFR:SAT:IAD:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10025
TEMPLATE:PFR:SAT:IAD:H:2,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10026
TEMPLATE:PFR:SAT:IAH:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10027
TEMPLATE:PFR:SAT:IAH:H:2,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10028
TEMPLATE:PFR:SAT:JFK:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10029
TEMPLATE:PFR:SAT:JFK:H:2,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10030
TEMPLATE:PFR:SAT:LAS:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10031
TEMPLATE:PFR:SAT:LAX:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10032
TEMPLATE:PFR:SAT:LGA:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10033
TEMPLATE:PFR:SAT:MCO:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10034
TEMPLATE:PFR:SAT:MCO:H:2,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10035
TEMPLATE:PFR:SAT:MDW:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10036
TEMPLATE:PFR:SAT:MIA:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10037
TEMPLATE:PFR:SAT:MIA:H:2,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10038
TEMPLATE:PFR:SAT:MSY:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10039
TEMPLATE:PFR:SAT:ORD:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10040
TEMPLATE:PFR:SAT:ORD:H:2,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10041
TEMPLATE:PFR:SAT:PHL:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10042
TEMPLATE:PFR:SAT:PHL:H:2,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10043
TEMPLATE:PFR:SAT:PHX:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10044
TEMPLATE:PFR:SAT:SDF:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10045
TEMPLATE:PFR:SAT:SDF:H:2,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10046
TEMPLATE:PFR:SAT:SLC:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10047
TEMPLATE:PFR:SAT:TEB:H:1,AIRPORT:SAT,SAT,SAT,airport_id,resolved,high,2026-05-14,PFR_BASE,10048
TEMPLATE:PFR:SAV:ATL:H:1,AIRPORT:SAV,SAV,SAV,airport_id,resolved,high,2026-05-14,PFR_BASE,10049
TEMPLATE:PFR:SAV:ATL:H:2,AIRPORT:SAV,SAV,SAV,airport_id,resolved,high,2026-05-14,PFR_BASE,10050
TEMPLATE:PFR:SAV:BOS:H:1,AIRPORT:SAV,SAV,SAV,airport_id,resolved,high,2026-05-14,PFR_BASE,10051
TEMPLATE:PFR:SAV:BWI:H:2,AIRPORT:SAV,SAV,SAV,airport_id,resolved,high,2026-05-14,PFR_BASE,10052
TEMPLATE:PFR:SAV:CLT:H:1,AIRPORT:SAV,SAV,SAV,airport_id,resolved,high,2026-05-14,PFR_BASE,10053
TEMPLATE:PFR:SAV:DCA:H:1,AIRPORT:SAV,SAV,SAV,airport_id,resolved,high,2026-05-14,PFR_BASE,10054
TEMPLATE:PFR:SAV:DFW:H:1,AIRPORT:SAV,SAV,SAV,airport_id,resolved,high,2026-05-14,PFR_BASE,10055
TEMPLATE:PFR:SAV:DFW:H:2,AIRPORT:SAV,SAV,SAV,airport_id,resolved,high,2026-05-14,PFR_BASE,10056
TEMPLATE:PFR:SAV:DFW:H:3,AIRPORT:SAV,SAV,SAV,airport_id,resolved,high,2026-05-14,PFR_BASE,10057
TEMPLATE:PFR:SAV:DFW:H:4,AIRPORT:SAV,SAV,SAV,airport_id,resolved,high,2026-05-14,PFR_BASE,10058
TEMPLATE:PFR:SAV:EWR:H:1,AIRPORT:SAV,SAV,SAV,airport_id,resolved,high,2026-05-14,PFR_BASE,10059
TEMPLATE:PFR:SAV:IAD:H:3,AIRPORT:SAV,SAV,SAV,airport_id,resolved,high,2026-05-14,PFR_BASE,10060
TEMPLATE:PFR:SAV:JFK:H:1,AIRPORT:SAV,SAV,SAV,airport_id,resolved,high,2026-05-14,PFR_BASE,10061
TEMPLATE:PFR:SAV:LGA:H:1,AIRPORT:SAV,SAV,SAV,airport_id,resolved,high,2026-05-14,PFR_BASE,10062
TEMPLATE:PFR:SAV:ORD:H:1,AIRPORT:SAV,SAV,SAV,airport_id,resolved,high,2026-05-14,PFR_BASE,10063
TEMPLATE:PFR:SAV:PHL:H:1,AIRPORT:SAV,SAV,SAV,airport_id,resolved,high,2026-05-14,PFR_BASE,10064
TEMPLATE:PFR:SAV:RDU:H:1,AIRPORT:SAV,SAV,SAV,airport_id,resolved,high,2026-05-14,PFR_BASE,10065
TEMPLATE:PFR:SAV:TEB:H:1,AIRPORT:SAV,SAV,SAV,airport_id,resolved,high,2026-05-14,PFR_BASE,10066
TEMPLATE:PFR:SAVRY:IRBIM:NAR:1,POINT:FIX:SAVRY:CY,SAVRY,SAVRY,unique_id_fallback,resolved_fix,medium,2026-05-14,PFR_BASE,10067
TEMPLATE:PFR:SAVRY:LAKES:NAR:1,POINT:FIX:SAVRY:CY,SAVRY,SAVRY,unique_id_fallback,resolved_fix,medium,2026-05-14,PFR_BASE,10068
TEMPLATE:PFR:SAVRY:MT:NAR:1,POINT:FIX:SAVRY:CY,SAVRY,SAVRY,unique_id_fallback,resolved_fix,medium,2026-05-14,PFR_BASE,10069
TEMPLATE:PFR:SAVRY:SINGA:NAR:1,POINT:FIX:SAVRY:CY,SAVRY,SAVRY,unique_id_fallback,resolved_fix,medium,2026-05-14,PFR_BASE,10070
TEMPLATE:PFR:SAVRY:SYR:NAR:1,POINT:FIX:SAVRY:CY,SAVRY,SAVRY,unique_id_fallback,resolved_fix,medium,2026-05-14,PFR_BASE,10071
TEMPLATE:PFR:SAVRY:TAFFY:NAR:1,POINT:FIX:SAVRY:CY,SAVRY,SAVRY,unique_id_fallback,resolved_fix,medium,2026-05-14,PFR_BASE,10072
TEMPLATE:PFR:SAVRY:UDMAR:NAR:1,POINT:FIX:SAVRY:CY,SAVRY,SAVRY,unique_id_fallback,resolved_fix,medium,2026-05-14,PFR_BASE,10073
TEMPLATE:PFR:SAVRY:YBC:NAR:1,POINT:FIX:SAVRY:CY,SAVRY,SAVRY,unique_id_fallback,resolved_fix,medium,2026-05-14,PFR_BASE,10074
TEMPLATE:PFR:SAWED:SIE:HPD:1,POINT:FIX:SAWED:K6,SAWED,SAWED,unique_id_fallback,resolved_fix,medium,2026-05-14,PFR_BASE,10075
TEMPLATE:PFR:SAXAN:ALLEX:NAR:1,POINT:FIX:SAXAN:CY,SAXAN,SAXAN,unique_id_fallback,resolved_fix,medium,2026-05-14,PFR_BASE,10076
TEMPLATE:PFR:SAXAN:ANATI:NAR:1,POINT:FIX:SAXAN:CY,SAXAN,SAXAN,unique_id_fallback,resolved_fix,medium,2026-05-14,PFR_BASE,10077
TEMPLATE:PFR:SAXAN:BRADD:NAR:1,POINT:FIX:SAXAN:CY,SAXAN,SAXAN,unique_id_fallback,resolved_fix,medium,2026-05-14,PFR_BASE,10078
TEMPLATE:PFR:SAXAN:EBONY:NAR:1,POINT:FIX:SAXAN:CY,SAXAN,SAXAN,unique_id_fallback,resolved_fix,medium,2026-05-14,PFR_BASE,10079
TEMPLATE:PFR:SAXAN:HULTN:NAR:1,POINT:FIX:SAXAN:CY,SAXAN,SAXAN,unique_id_fallback,resolved_fix,medium,2026-05-14,PFR_BASE,10080
TEMPLATE:PFR:SAXAN:KJOHN:NAR:1,POINT:FIX:SAXAN:CY,SAXAN,SAXAN,unique_id_fallback,resolved_fix,medium,2026-05-14,PFR_BASE,10081
TEMPLATE:PFR:SAXAN:MIILS:NAR:1,POINT:FIX:SAXAN:CY,SAXAN,SAXAN,unique_id_fallback,resolved_fix,medium,2026-05-14,PFR_BASE,10082
TEMPLATE:PFR:SAXAN:TOPPS:NAR:1,POINT:FIX:SAXAN:CY,SAXAN,SAXAN,unique_id_fallback,resolved_fix,medium,2026-05-14,PFR_BASE,10083
TEMPLATE:PFR:SAXAN:TUSKY:NAR:1,POINT:FIX:SAXAN:CY,SAXAN,SAXAN,unique_id_fallback,resolved_fix,medium,2026-05-14,PFR_BASE,10084
TEMPLATE:PFR:SBA:AJO:TEC:1,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10085
TEMPLATE:PFR:SBA:AJO:TEC:2,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10086
TEMPLATE:PFR:SBA:AVX:TEC:3,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10087
TEMPLATE:PFR:SBA:BUR:TEC:4,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10088
TEMPLATE:PFR:SBA:BUR:TEC:5,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10089
TEMPLATE:PFR:SBA:CCB:TEC:4,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10090
TEMPLATE:PFR:SBA:CCB:TEC:5,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10091
TEMPLATE:PFR:SBA:CMA:TEC:1,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10092
TEMPLATE:PFR:SBA:CNO:TEC:4,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10093
TEMPLATE:PFR:SBA:CNO:TEC:5,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10094
TEMPLATE:PFR:SBA:CRQ:TEC:5,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10095
TEMPLATE:PFR:SBA:CRQ:TEC:6,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10096
TEMPLATE:PFR:SBA:CRQ:TEC:7,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10097
TEMPLATE:PFR:SBA:EMT:TEC:1,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10098
TEMPLATE:PFR:SBA:EMT:TEC:2,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10099
TEMPLATE:PFR:SBA:F70:TEC:3,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10100
TEMPLATE:PFR:SBA:F70:TEC:4,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10101
TEMPLATE:PFR:SBA:FUL:TEC:5,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10102
TEMPLATE:PFR:SBA:FUL:TEC:6,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10103
TEMPLATE:PFR:SBA:HHR:TEC:6,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10104
TEMPLATE:PFR:SBA:HHR:TEC:7,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10105
TEMPLATE:PFR:SBA:HHR:TEC:8,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10106
TEMPLATE:PFR:SBA:HMT:TEC:4,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10107
TEMPLATE:PFR:SBA:HMT:TEC:5,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10108
TEMPLATE:PFR:SBA:L65:TEC:1,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10109
TEMPLATE:PFR:SBA:L65:TEC:2,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10110
TEMPLATE:PFR:SBA:LAX:TEC:5,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10111
TEMPLATE:PFR:SBA:LAX:TEC:6,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10112
TEMPLATE:PFR:SBA:LGB:TEC:1,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10113
TEMPLATE:PFR:SBA:LGB:TEC:2,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10114
TEMPLATE:PFR:SBA:MYF:TEC:5,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10115
TEMPLATE:PFR:SBA:MYF:TEC:6,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10116
TEMPLATE:PFR:SBA:MYF:TEC:7,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10117
TEMPLATE:PFR:SBA:NFG:TEC:1,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10118
TEMPLATE:PFR:SBA:NFG:TEC:2,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10119
TEMPLATE:PFR:SBA:NFG:TEC:3,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10120
TEMPLATE:PFR:SBA:NKX:TEC:1,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10121
TEMPLATE:PFR:SBA:NKX:TEC:2,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10122
TEMPLATE:PFR:SBA:NKX:TEC:3,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10123
TEMPLATE:PFR:SBA:NRS:TEC:1,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10124
TEMPLATE:PFR:SBA:NRS:TEC:2,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10125
TEMPLATE:PFR:SBA:NRS:TEC:3,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10126
TEMPLATE:PFR:SBA:NTD:TEC:1,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10127
TEMPLATE:PFR:SBA:NZY:TEC:1,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10128
TEMPLATE:PFR:SBA:NZY:TEC:2,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10129
TEMPLATE:PFR:SBA:NZY:TEC:3,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10130
TEMPLATE:PFR:SBA:OKB:TEC:1,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10131
TEMPLATE:PFR:SBA:OKB:TEC:2,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10132
TEMPLATE:PFR:SBA:OKB:TEC:3,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10133
TEMPLATE:PFR:SBA:ONT:TEC:1,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10134
TEMPLATE:PFR:SBA:ONT:TEC:2,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10135
TEMPLATE:PFR:SBA:OXR:TEC:3,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10136
TEMPLATE:PFR:SBA:POC:TEC:1,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10137
TEMPLATE:PFR:SBA:POC:TEC:2,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10138
TEMPLATE:PFR:SBA:PSP:TEC:1,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10139
TEMPLATE:PFR:SBA:RAL:TEC:1,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10140
TEMPLATE:PFR:SBA:RAL:TEC:2,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10141
TEMPLATE:PFR:SBA:REI:TEC:1,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10142
TEMPLATE:PFR:SBA:REI:TEC:2,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10143
TEMPLATE:PFR:SBA:RIR:TEC:1,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10144
TEMPLATE:PFR:SBA:RIR:TEC:2,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10145
TEMPLATE:PFR:SBA:RIV:TEC:1,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10146
TEMPLATE:PFR:SBA:RIV:TEC:2,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10147
TEMPLATE:PFR:SBA:RNM:TEC:6,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10148
TEMPLATE:PFR:SBA:RNM:TEC:7,AIRPORT:SBA,SBA,SBA,airport_id,resolved,high,2026-05-14,PFR_BASE,10149
