airwayOccurrenceKey,airwayPathKey,awyId,awyLocation,pointSeq,rawFromPoint,rawFromPointType,rawToPoint,rawNextMeaPoint,resolvedPointKey,resolveStatus,occurrenceRole,sourceCycle,sourceTable,sourceRowId
AWY_OCC:A555:C:180,AIRWAY_PATH:A555:C,A555,C,180,BTLER,RP,GUANA,GUANA,POINT:FIX:BTLER:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,125
AWY_OCC:A555:C:190,AIRWAY_PATH:A555:C,A555,C,190,GUANA,RP,INDEE,INDEE,POINT:FIX:GUANA:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,126
AWY_OCC:A555:C:200,AIRWAY_PATH:A555:C,A555,C,200,INDEE,WP,DUKKY,DUKKY,POINT:FIX:INDEE:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,127
AWY_OCC:A555:C:210,AIRWAY_PATH:A555:C,A555,C,210,DUKKY,WP,GEROT,GEROT,POINT:FIX:DUKKY:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,128
AWY_OCC:A555:C:220,AIRWAY_PATH:A555:C,A555,C,220,GEROT,RP,DONEZ,DONEZ,POINT:FIX:GEROT:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,129
AWY_OCC:A555:C:230,AIRWAY_PATH:A555:C,A555,C,230,DONEZ,RP,BOSAR,BOSAR,POINT:FIX:DONEZ:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,130
AWY_OCC:A555:C:240,AIRWAY_PATH:A555:C,A555,C,240,BOSAR,RP,LEPAS,LEPAS,POINT:FIX:BOSAR:MY,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,131
AWY_OCC:A555:C:250,AIRWAY_PATH:A555:C,A555,C,250,LEPAS,RP,ZQA,ZQA,POINT:FIX:LEPAS:MY,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,132
AWY_OCC:A555:C:260,AIRWAY_PATH:A555:C,A555,C,260,ZQA,VOR/DME,HINZY,HINZY,POINT:NAVAID:ZQA:VOR/DME:BS::NASSAU,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,133
AWY_OCC:A555:C:270,AIRWAY_PATH:A555:C,A555,C,270,HINZY,RP,PRUNE,PRUNE,POINT:FIX:HINZY:MY,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,134
AWY_OCC:A555:C:280,AIRWAY_PATH:A555:C,A555,C,280,PRUNE,RP,RAJAY,RAJAY,POINT:FIX:PRUNE:MY,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,135
AWY_OCC:A555:C:290,AIRWAY_PATH:A555:C,A555,C,290,RAJAY,RP,ZBV,ZBV,POINT:FIX:RAJAY:MY,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,136
AWY_OCC:A555:C:300,AIRWAY_PATH:A555:C,A555,C,300,ZBV,VOR/DME,,,POINT:NAVAID:ZBV:VOR/DME:BS::BIMINI,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,137
AWY_OCC:A578:C:10,AIRWAY_PATH:A578:C,A578,C,10,PNI,NDB/DME,AFOYU,AFOYU,POINT:NAVAID:PNI:NDB/DME:FM::POHNPEI_ISLAND,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,138
AWY_OCC:A578:C:20,AIRWAY_PATH:A578:C,A578,C,20,AFOYU,WP,FENSE,FENSE,POINT:FIX:AFOYU:K2,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,139
AWY_OCC:A578:C:30,AIRWAY_PATH:A578:C,A578,C,30,FENSE,WP,,,POINT:FIX:FENSE:P,resolved_fix,END,2026-05-14,AWY_SEG_ALT,140
AWY_OCC:A579:C:10,AIRWAY_PATH:A579:C,A579,C,10,CARRP,RP,CHEEM,,POINT:FIX:CARRP:P,resolved_fix,START,2026-05-14,AWY_SEG_ALT,141
AWY_OCC:A579:C:20,AIRWAY_PATH:A579:C,A579,C,20,CHEEM,WP,CROBY,,POINT:FIX:CHEEM:P,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,142
AWY_OCC:A579:C:30,AIRWAY_PATH:A579:C,A579,C,30,CROBY,WP,CEBUR,,POINT:FIX:CROBY:P,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,143
AWY_OCC:A579:C:40,AIRWAY_PATH:A579:C,A579,C,40,CEBUR,WP,CUFFY,,POINT:FIX:CEBUR:P,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,144
AWY_OCC:A579:C:50,AIRWAY_PATH:A579:C,A579,C,50,CUFFY,WP,,,POINT:FIX:CUFFY:P,resolved_fix,END,2026-05-14,AWY_SEG_ALT,145
AWY_OCC:A590:A:10,AIRWAY_PATH:A590:A,A590,A,10,PASRO,WP,POWAL,POWAL,POINT:FIX:PASRO:P,resolved_fix,START,2026-05-14,AWY_SEG_ALT,146
AWY_OCC:A590:A:20,AIRWAY_PATH:A590:A,A590,A,20,POWAL,WP,PLADO,PLADO,POINT:FIX:POWAL:P,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,147
AWY_OCC:A590:A:30,AIRWAY_PATH:A590:A,A590,A,30,PLADO,WP,PINSO,PINSO,POINT:FIX:PLADO:P,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,148
AWY_OCC:A590:A:40,AIRWAY_PATH:A590:A,A590,A,40,PINSO,WP,POOFF,POOFF,POINT:FIX:PINSO:P,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,149
AWY_OCC:A590:A:50,AIRWAY_PATH:A590:A,A590,A,50,POOFF,WP,PINTT,PINTT,POINT:FIX:POOFF:P,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,150
AWY_OCC:A590:A:60,AIRWAY_PATH:A590:A,A590,A,60,PINTT,WP,PTZGR,PTZGR,POINT:FIX:PINTT:P,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,151
AWY_OCC:A590:A:70,AIRWAY_PATH:A590:A,A590,A,70,PTZGR,WP,PUGGY,PUGGY,POINT:FIX:PTZGR:P,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,152
AWY_OCC:A590:A:80,AIRWAY_PATH:A590:A,A590,A,80,PUGGY,WP,POETT,POETT,POINT:FIX:PUGGY:P,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,153
AWY_OCC:A590:A:90,AIRWAY_PATH:A590:A,A590,A,90,POETT,WP,SELDM,SELDM,POINT:FIX:POETT:P,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,154
AWY_OCC:A590:A:100,AIRWAY_PATH:A590:A,A590,A,100,SELDM,WP,PORGE,PORGE,POINT:FIX:SELDM:P,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,155
AWY_OCC:A590:A:110,AIRWAY_PATH:A590:A,A590,A,110,PORGE,WP,HAMND,HAMND,POINT:FIX:PORGE:PA,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,156
AWY_OCC:A590:A:120,AIRWAY_PATH:A590:A,A590,A,120,HAMND,WP,,,POINT:FIX:HAMND:PA,resolved_fix,END,2026-05-14,AWY_SEG_ALT,157
AWY_OCC:A597:C:10,AIRWAY_PATH:A597:C,A597,C,10,ADBON,WP,OKOLE,OKOLE,POINT:FIX:ADBON:P,resolved_fix,START,2026-05-14,AWY_SEG_ALT,158
AWY_OCC:A597:C:20,AIRWAY_PATH:A597:C,A597,C,20,OKOLE,WP,GALSS,GALSS,POINT:FIX:OKOLE:P,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,159
AWY_OCC:A597:C:30,AIRWAY_PATH:A597:C,A597,C,30,GALSS,WP,JUNIE,JUNIE,POINT:FIX:GALSS:P,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,160
AWY_OCC:A597:C:40,AIRWAY_PATH:A597:C,A597,C,40,JUNIE,RP,OPLAR,OPLAR,POINT:FIX:JUNIE:PG,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,161
AWY_OCC:A597:C:50,AIRWAY_PATH:A597:C,A597,C,50,OPLAR,RP,GUMGE,GUMGE,POINT:FIX:OPLAR:PG,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,162
AWY_OCC:A597:C:60,AIRWAY_PATH:A597:C,A597,C,60,GUMGE,RP,UNZ,UNZ,POINT:FIX:GUMGE:PG,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,163
AWY_OCC:A597:C:70,AIRWAY_PATH:A597:C,A597,C,70,UNZ,VORTAC,WUVEN,WUVEN,POINT:NAVAID:UNZ:VORTAC:US:GU:AGANA,resolved_navaid,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,164
AWY_OCC:A597:C:80,AIRWAY_PATH:A597:C,A597,C,80,WUVEN,RP,REEDE,REEDE,POINT:FIX:WUVEN:PG,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,165
AWY_OCC:A597:C:90,AIRWAY_PATH:A597:C,A597,C,90,REEDE,WP,RICHH,RICHH,POINT:FIX:REEDE:P,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,166
AWY_OCC:A597:C:100,AIRWAY_PATH:A597:C,A597,C,100,RICHH,WP,MONPI,MONPI,POINT:FIX:RICHH:P,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,167
AWY_OCC:A597:C:110,AIRWAY_PATH:A597:C,A597,C,110,MONPI,WP,,,POINT:FIX:MONPI:P,resolved_fix,END,2026-05-14,AWY_SEG_ALT,168
AWY_OCC:A598:C:10,AIRWAY_PATH:A598:C,A598,C,10,MARTI,WP,MAJ,MAJ,POINT:FIX:MARTI:P,resolved_fix,START,2026-05-14,AWY_SEG_ALT,169
AWY_OCC:A598:C:20,AIRWAY_PATH:A598:C,A598,C,20,MAJ,NDB/DME,,,POINT:NAVAID:MAJ:NDB/DME:MH::MAJURO_ATOLL,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,170
AWY_OCC:A638:C:10,AIRWAY_PATH:A638:C,A638,C,10,STT,VOR/DME,GUYRO,GUYRO,POINT:NAVAID:STT:VOR/DME:US:VI:CHARLOTTE_AMALIE,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,171
AWY_OCC:A638:C:20,AIRWAY_PATH:A638:C,A638,C,20,GUYRO,RP,SLUGO,SLUGO,POINT:FIX:GUYRO:TI,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,172
AWY_OCC:A638:C:30,AIRWAY_PATH:A638:C,A638,C,30,SLUGO,RP,PJM,PJM,POINT:FIX:SLUGO:TI,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,173
AWY_OCC:A638:C:40,AIRWAY_PATH:A638:C,A638,C,40,PJM,VOR/DME,,,POINT:NAVAID:PJM:VOR/DME:AN::PHILIPSBURG,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,174
AWY_OCC:A699:C:10,AIRWAY_PATH:A699:C,A699,C,10,SUMRS,WP,LOUIZ,LOUIZ,POINT:FIX:SUMRS:K,resolved_fix,START,2026-05-14,AWY_SEG_ALT,175
AWY_OCC:A699:C:20,AIRWAY_PATH:A699:C,A699,C,20,LOUIZ,WP,HOOKY,HOOKY,POINT:FIX:LOUIZ:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,176
AWY_OCC:A699:C:30,AIRWAY_PATH:A699:C,A699,C,30,HOOKY,WP,NUCAR,NUCAR,POINT:FIX:HOOKY:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,177
AWY_OCC:A699:C:40,AIRWAY_PATH:A699:C,A699,C,40,NUCAR,RP,STIFF,STIFF,POINT:FIX:NUCAR:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,178
AWY_OCC:A699:C:50,AIRWAY_PATH:A699:C,A699,C,50,STIFF,RP,RAMJT,PERMT,POINT:FIX:STIFF:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,179
AWY_OCC:A699:C:60,AIRWAY_PATH:A699:C,A699,C,60,RAMJT,WP,PERMT,,POINT:FIX:RAMJT:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,180
AWY_OCC:A699:C:70,AIRWAY_PATH:A699:C,A699,C,70,PERMT,RP,PBI,PBI,POINT:FIX:PERMT:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,181
AWY_OCC:A699:C:80,AIRWAY_PATH:A699:C,A699,C,80,PBI,VORTAC,,,POINT:NAVAID:PBI:VORTAC:US:FL:WEST_PALM_BEACH,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,182
AWY_OCC:A756:C:10,AIRWAY_PATH:A756:C,A756,C,10,BODLO,WP,KNSLY,KNSLY,POINT:FIX:BODLO:K,resolved_fix,START,2026-05-14,AWY_SEG_ALT,183
AWY_OCC:A756:C:20,AIRWAY_PATH:A756:C,A756,C,20,KNSLY,WP,ROSEA,ROSEA,POINT:FIX:KNSLY:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,184
AWY_OCC:A756:C:30,AIRWAY_PATH:A756:C,A756,C,30,ROSEA,WP,DUKKY,DUKKY,POINT:FIX:ROSEA:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,185
AWY_OCC:A756:C:40,AIRWAY_PATH:A756:C,A756,C,40,DUKKY,WP,,,POINT:FIX:DUKKY:K7,resolved_fix,END,2026-05-14,AWY_SEG_ALT,186
AWY_OCC:A766:C:10,AIRWAY_PATH:A766:C,A766,C,10,SBI,VOR/DME,LAURL,LAURL,POINT:NAVAID:SBI:VOR/DME:US:TX:SABINE_PASS,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,187
AWY_OCC:A766:C:20,AIRWAY_PATH:A766:C,A766,C,20,LAURL,RP,KLAMS,KLAMS,POINT:FIX:LAURL:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,188
AWY_OCC:A766:C:30,AIRWAY_PATH:A766:C,A766,C,30,KLAMS,RP,KENGS,KENGS,POINT:FIX:KLAMS:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,189
AWY_OCC:A766:C:40,AIRWAY_PATH:A766:C,A766,C,40,KENGS,WP,KELPP,KELPP,POINT:FIX:KENGS:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,190
AWY_OCC:A766:C:50,AIRWAY_PATH:A766:C,A766,C,50,KELPP,RP,KEHLI,KEHLI,POINT:FIX:KELPP:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,191
AWY_OCC:A766:C:60,AIRWAY_PATH:A766:C,A766,C,60,KEHLI,RP,,,POINT:FIX:KEHLI:K,resolved_fix,END,2026-05-14,AWY_SEG_ALT,192
AWY_OCC:A770:C:10,AIRWAY_PATH:A770:C,A770,C,10,LEV,VORTAC,DOLPH,DOLPH,POINT:NAVAID:LEV:VORTAC:US:LA:GRAND_ISLE,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,193
AWY_OCC:A770:C:20,AIRWAY_PATH:A770:C,A770,C,20,DOLPH,RP,ALGAE,ALGAE,POINT:FIX:DOLPH:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,194
AWY_OCC:A770:C:30,AIRWAY_PATH:A770:C,A770,C,30,ALGAE,WP,KEHLI,KEHLI,POINT:FIX:ALGAE:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,195
AWY_OCC:A770:C:40,AIRWAY_PATH:A770:C,A770,C,40,KEHLI,RP,,,POINT:FIX:KEHLI:K,resolved_fix,END,2026-05-14,AWY_SEG_ALT,196
AWY_OCC:AR10:C:10,AIRWAY_PATH:AR10:C,AR10,C,10,DHP,VORTAC,TURBO,TURBO,POINT:NAVAID:DHP:VORTAC:US:FL:MIAMI,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,197
AWY_OCC:AR10:C:20,AIRWAY_PATH:AR10:C,AR10,C,20,TURBO,RP,PREDA,PREDA,POINT:FIX:TURBO:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,198
AWY_OCC:AR10:C:30,AIRWAY_PATH:AR10:C,AR10,C,30,PREDA,RP,ZAPPA,ZAPPA,POINT:FIX:PREDA:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,199
AWY_OCC:AR10:C:40,AIRWAY_PATH:AR10:C,AR10,C,40,ZAPPA,RP,,,POINT:FIX:ZAPPA:MY,resolved_fix,END,2026-05-14,AWY_SEG_ALT,200
AWY_OCC:AR11:C:10,AIRWAY_PATH:AR11:C,AR11,C,10,VKZ,VOR/DME,JANUS,JANUS,POINT:NAVAID:VKZ:VOR/DME:US:FL:VIRGINIA_KEY,resolved_navaid,START,2026-05-14,AWY_SEG_ALT,201
AWY_OCC:AR11:C:20,AIRWAY_PATH:AR11:C,AR11,C,20,JANUS,RP,VALLY,VALLY,POINT:FIX:JANUS:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,202
AWY_OCC:AR11:C:30,AIRWAY_PATH:AR11:C,AR11,C,30,VALLY,RP,,,POINT:FIX:VALLY:K,resolved_fix,END,2026-05-14,AWY_SEG_ALT,203
AWY_OCC:AR12:C:10,AIRWAY_PATH:AR12:C,AR12,C,10,DEDDY,WP,PITRW,PITRW,POINT:FIX:DEDDY:K7,resolved_fix,START,2026-05-14,AWY_SEG_ALT,204
AWY_OCC:AR12:C:20,AIRWAY_PATH:AR12:C,AR12,C,20,PITRW,WP,SNNTA,SNNTA,POINT:FIX:PITRW:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,205
AWY_OCC:AR12:C:30,AIRWAY_PATH:AR12:C,AR12,C,30,SNNTA,WP,OGGRE,OGGRE,POINT:FIX:SNNTA:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,206
AWY_OCC:AR12:C:40,AIRWAY_PATH:AR12:C,AR12,C,40,OGGRE,WP,EBEAR,EBEAR,POINT:FIX:OGGRE:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,207
AWY_OCC:AR12:C:50,AIRWAY_PATH:AR12:C,AR12,C,50,EBEAR,WP,DIZNY,DIZNY,POINT:FIX:EBEAR:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,208
AWY_OCC:AR12:C:60,AIRWAY_PATH:AR12:C,AR12,C,60,DIZNY,WP,RROOO,RROOO,POINT:FIX:DIZNY:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,209
AWY_OCC:AR12:C:70,AIRWAY_PATH:AR12:C,AR12,C,70,RROOO,WP,HARON,HARON,POINT:FIX:RROOO:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,210
AWY_OCC:AR12:C:80,AIRWAY_PATH:AR12:C,AR12,C,80,HARON,WP,JAINS,JAINS,POINT:FIX:HARON:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,211
AWY_OCC:AR12:C:90,AIRWAY_PATH:AR12:C,AR12,C,90,JAINS,WP,,,POINT:FIX:JAINS:K,resolved_fix,END,2026-05-14,AWY_SEG_ALT,212
AWY_OCC:AR15:C:10,AIRWAY_PATH:AR15:C,AR15,C,10,BAHAA,WP,HIBAC,HIBAC,POINT:FIX:BAHAA:K,resolved_fix,START,2026-05-14,AWY_SEG_ALT,213
AWY_OCC:AR15:C:20,AIRWAY_PATH:AR15:C,AR15,C,20,HIBAC,WP,PETEE,PETEE,POINT:FIX:HIBAC:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,214
AWY_OCC:AR15:C:30,AIRWAY_PATH:AR15:C,AR15,C,30,PETEE,WP,APOLO,APOLO,POINT:FIX:PETEE:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,215
AWY_OCC:AR15:C:40,AIRWAY_PATH:AR15:C,AR15,C,40,APOLO,RP,MALET,MALET,POINT:FIX:APOLO:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,216
AWY_OCC:AR15:C:50,AIRWAY_PATH:AR15:C,AR15,C,50,MALET,RP,ORL,ORL,POINT:FIX:MALET:K7,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,217
AWY_OCC:AR15:C:60,AIRWAY_PATH:AR15:C,AR15,C,60,ORL,VORTAC,,,POINT:NAVAID:ORL:VORTAC:US:FL:ORLANDO,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,218
AWY_OCC:AR16:C:10,AIRWAY_PATH:AR16:C,AR16,C,10,PERMT,RP,LENDS,LENDS,POINT:FIX:PERMT:K7,resolved_fix,START,2026-05-14,AWY_SEG_ALT,219
AWY_OCC:AR16:C:20,AIRWAY_PATH:AR16:C,AR16,C,20,LENDS,WP,GRUBR,GRUBR,POINT:FIX:LENDS:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,220
AWY_OCC:AR16:C:30,AIRWAY_PATH:AR16:C,AR16,C,30,GRUBR,WP,SNABS,SNABS,POINT:FIX:GRUBR:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,221
AWY_OCC:AR16:C:40,AIRWAY_PATH:AR16:C,AR16,C,40,SNABS,WP,SEELO,SEELO,POINT:FIX:SNABS:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,222
AWY_OCC:AR16:C:50,AIRWAY_PATH:AR16:C,AR16,C,50,SEELO,WP,,,POINT:FIX:SEELO:K,resolved_fix,END,2026-05-14,AWY_SEG_ALT,223
AWY_OCC:AR17:C:10,AIRWAY_PATH:AR17:C,AR17,C,10,WAALT,WP,OSTNN,OSTNN,POINT:FIX:WAALT:K7,resolved_fix,START,2026-05-14,AWY_SEG_ALT,224
AWY_OCC:AR17:C:20,AIRWAY_PATH:AR17:C,AR17,C,20,OSTNN,WP,ACMED,ACMED,POINT:FIX:OSTNN:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,225
AWY_OCC:AR17:C:30,AIRWAY_PATH:AR17:C,AR17,C,30,ACMED,WP,OGGRE,OGGRE,POINT:FIX:ACMED:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,226
AWY_OCC:AR17:C:40,AIRWAY_PATH:AR17:C,AR17,C,40,OGGRE,WP,NRRSE,NRRSE,POINT:FIX:OGGRE:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,227
AWY_OCC:AR17:C:50,AIRWAY_PATH:AR17:C,AR17,C,50,NRRSE,WP,BAHAA,BAHAA,POINT:FIX:NRRSE:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,228
AWY_OCC:AR17:C:60,AIRWAY_PATH:AR17:C,AR17,C,60,BAHAA,WP,HIBAC,HIBAC,POINT:FIX:BAHAA:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,229
AWY_OCC:AR17:C:70,AIRWAY_PATH:AR17:C,AR17,C,70,HIBAC,WP,VKZ,VKZ,POINT:FIX:HIBAC:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,230
AWY_OCC:AR17:C:80,AIRWAY_PATH:AR17:C,AR17,C,80,VKZ,VOR/DME,,,POINT:NAVAID:VKZ:VOR/DME:US:FL:VIRGINIA_KEY,resolved_navaid,END,2026-05-14,AWY_SEG_ALT,231
AWY_OCC:AR18:C:10,AIRWAY_PATH:AR18:C,AR18,C,10,WOLFO,WP,RAMJT,RAMJT,POINT:FIX:WOLFO:K,resolved_fix,START,2026-05-14,AWY_SEG_ALT,232
AWY_OCC:AR18:C:20,AIRWAY_PATH:AR18:C,AR18,C,20,RAMJT,WP,ETECK,ETECK,POINT:FIX:RAMJT:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,233
AWY_OCC:AR18:C:30,AIRWAY_PATH:AR18:C,AR18,C,30,ETECK,WP,PELCN,PELCN,POINT:FIX:ETECK:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,234
AWY_OCC:AR18:C:40,AIRWAY_PATH:AR18:C,AR18,C,40,PELCN,WP,OZENA,OZENA,POINT:FIX:PELCN:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,235
AWY_OCC:AR18:C:50,AIRWAY_PATH:AR18:C,AR18,C,50,OZENA,WP,ROWSY,ROWSY,POINT:FIX:OZENA:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,236
AWY_OCC:AR18:C:60,AIRWAY_PATH:AR18:C,AR18,C,60,ROWSY,WP,FLRDA,FLRDA,POINT:FIX:ROWSY:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,237
AWY_OCC:AR18:C:70,AIRWAY_PATH:AR18:C,AR18,C,70,FLRDA,WP,,,POINT:FIX:FLRDA:K,resolved_fix,END,2026-05-14,AWY_SEG_ALT,238
AWY_OCC:AR19:C:10,AIRWAY_PATH:AR19:C,AR19,C,10,MAJIK,WP,FLAMU,FLAMU,POINT:FIX:MAJIK:K,resolved_fix,START,2026-05-14,AWY_SEG_ALT,239
AWY_OCC:AR19:C:20,AIRWAY_PATH:AR19:C,AR19,C,20,FLAMU,WP,RAZZL,RAZZL,POINT:FIX:FLAMU:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,240
AWY_OCC:AR19:C:30,AIRWAY_PATH:AR19:C,AR19,C,30,RAZZL,WP,AAARG,AAARG,POINT:FIX:RAZZL:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,241
AWY_OCC:AR19:C:40,AIRWAY_PATH:AR19:C,AR19,C,40,AAARG,WP,JRDAN,JRDAN,POINT:FIX:AAARG:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,242
AWY_OCC:AR19:C:50,AIRWAY_PATH:AR19:C,AR19,C,50,JRDAN,WP,SAGGY,SAGGY,POINT:FIX:JRDAN:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,243
AWY_OCC:AR19:C:60,AIRWAY_PATH:AR19:C,AR19,C,60,SAGGY,WP,CHIEZ,CHIEZ,POINT:FIX:SAGGY:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,244
AWY_OCC:AR19:C:70,AIRWAY_PATH:AR19:C,AR19,C,70,CHIEZ,WP,,,POINT:FIX:CHIEZ:K7,resolved_fix,END,2026-05-14,AWY_SEG_ALT,245
AWY_OCC:AR22:C:10,AIRWAY_PATH:AR22:C,AR22,C,10,HOAGG,WP,MEIGS,MEIGS,POINT:FIX:HOAGG:K,resolved_fix,START,2026-05-14,AWY_SEG_ALT,246
AWY_OCC:AR22:C:20,AIRWAY_PATH:AR22:C,AR22,C,20,MEIGS,WP,DUUNK,DUUNK,POINT:FIX:MEIGS:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,247
AWY_OCC:AR22:C:30,AIRWAY_PATH:AR22:C,AR22,C,30,DUUNK,WP,SPOOF,SPOOF,POINT:FIX:DUUNK:K,resolved_fix,INTERMEDIATE,2026-05-14,AWY_SEG_ALT,248
